"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","SVIAL","S1 ISO 39001 y Marcos Globales","Yes","¡Correcto! Segun el material del curso, lo correcto es: Orientar las acciones para reducir de manera sostenida las muertes y lesiones graves en el transito.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","Segun el material del curso, cual es la finalidad principal del Plan Mundial de seguridad vial impulsado dentro del marco de accion global orientado a las organizaciones y los paises durante la decada correspondiente?","A","Orientar las acciones para reducir de manera sostenida las muertes y lesiones graves en el transito","Aumentar la produccion de vehiculos","Regular unicamente los precios de transporte","Eliminar los sistemas de gestion vial","","","","","",""
"multiplechoice","SVIAL","S2 Vision Zero y Safe System","Yes","¡Correcto! Segun el material del curso, lo correcto es: Reducir la energia del impacto para que los errores no resulten en muertes o lesiones graves.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","Segun el material del curso, que rol cumple la gestion de la velocidad dentro del enfoque Safe System aplicado a la seguridad vial de una organizacion orientada a reducir la gravedad de los siniestros?","C","Aumentar la velocidad para mejorar la movilidad","Eliminar cualquier limite de velocidad","Reducir la energia del impacto para que los errores no resulten en muertes o lesiones graves","Ignorar la relacion entre velocidad y gravedad","","","","","",""
"multiplechoice","SVIAL","S3 Factores de Riesgo y Exposicion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Consultar al medico o al farmaceutico antes de conducir.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","Segun el material del curso, que procedimiento deben seguir los conductores cuando consumen medicamentos que pueden afectar su capacidad de conduccion dentro de la gestion de la seguridad vial de la organizacion?","B","Conducir sin consultar a ningun profesional","Consultar al medico o al farmaceutico antes de conducir","Aumentar la dosis para mantenerse alerta","Ignorar los efectos secundarios del medicamento","","","","","",""
"multiplechoice","SVIAL","S4 Gestion del Conductor y Vehiculo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Asegurar que el conductor posea las habilidades necesarias para operar el vehiculo con seguridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","Segun el material del curso, que rol cumple la competencia operativa del conductor dentro de la gestion del factor humano de una organizacion que opera una flota de vehiculos de transporte de forma preventiva?","D","Aumentar la exposicion del conductor al riesgo","Eliminar la necesidad de capacitar","Reducir la seguridad de la operacion","Asegurar que el conductor posea las habilidades necesarias para operar el vehiculo con seguridad","","","","","",""
"multiplechoice","SVIAL","S5 Tecnologia KPI y Siniestros","Yes","¡Correcto! Segun el material del curso, lo correcto es: Detectar signos de distraccion o fatiga del conductor para alertar y prevenir siniestros.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","Segun el material del curso, cual es la funcion principal de un sistema de monitoreo del conductor, conocido como DMS, dentro de la tecnologia de seguridad aplicada a un vehiculo de la flota de transporte de la organizacion?","A","Detectar signos de distraccion o fatiga del conductor para alertar y prevenir siniestros","Aumentar la velocidad del vehiculo","Eliminar la necesidad de capacitar","Reducir la atencion del conductor","","","","","",""
"multiplechoice","SVIAL","S1 ISO 39001 y Marcos Globales","Yes","¡Correcto! Segun el material del curso, lo correcto es: Permite comprender la norma con una estructura comun y familiar a otras normas ISO.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","El material del curso relaciona la HLS con la lectura de las clausulas de la norma. Segun el curso, que ventaja aporta la Estructura de Alto Nivel al momento de interpretar la norma ISO 39001 dentro de la organizacion?","C","Aumenta la dificultad de interpretar la norma","Elimina la necesidad de leer las clausulas","Permite comprender la norma con una estructura comun y familiar a otras normas ISO","Sustituye los requisitos de la seguridad vial","","","","","",""
"multiplechoice","SVIAL","S2 Vision Zero y Safe System","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que ninguna perdida de vida es un precio aceptable por la movilidad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","El material del curso relaciona Vision Zero con la etica. Segun el curso, que principio etico subyace a la afirmacion de que las muertes y lesiones graves en el transito resultan inaceptables dentro de esta filosofia?","B","Que la movilidad justifica cualquier siniestro","Que ninguna perdida de vida es un precio aceptable por la movilidad","Que la velocidad es mas importante que la vida","Que el conductor es el unico responsable","","","","","",""
"multiplechoice","SVIAL","S3 Factores de Riesgo y Exposicion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Priorizar las intervenciones que ofrecen mayor reduccion del riesgo de muertes y lesiones graves.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","El material del curso presenta la jerarquia de prioridades en la gestion del riesgo vial. Segun el curso, que orienta esta jerarquia dentro de la toma de decisiones de una organizacion que gestiona la seguridad vial de su flota?","D","Priorizar las intervenciones mas economicas sin evaluar el riesgo","Atender primero los riesgos de menor importancia","Aplicar los mismos recursos a todos los riesgos","Priorizar las intervenciones que ofrecen mayor reduccion del riesgo de muertes y lesiones graves","","","","","",""
"multiplechoice","SVIAL","S4 Gestion del Conductor y Vehiculo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque permite actualizar las competencias y reforzar las practicas seguras de conduccion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","El material del curso describe la capacitacion continua de los conductores. Segun el curso, por que la capacitacion debe mantenerse de forma continua dentro de la gestion de la seguridad vial de una flota de transporte?","A","Porque permite actualizar las competencias y reforzar las practicas seguras de conduccion","Porque la capacitacion inicial es suficiente para siempre","Porque la capacitacion reduce la seguridad","Porque la capacitacion no aporta ningun valor","","","","","",""
"multiplechoice","SVIAL","S5 Tecnologia KPI y Siniestros","Yes","¡Correcto! Segun el material del curso, lo correcto es: El beneficio economico y de seguridad obtenido frente al costo de la tecnologia implementada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SVIAL.","1","El material del curso aborda el calculo del retorno de la inversion en tecnologia de seguridad. Segun el curso, que busca estimar el calculo del retorno de la inversion dentro de la seleccion de tecnologia para una flota de transporte?","C","Unicamente el precio de compra del vehiculo","Solamente el consumo de combustible","El beneficio economico y de seguridad obtenido frente al costo de la tecnologia implementada","Exclusivamente el numero de conductores","","","","","",""
