"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material define excavacion como cualquier corte hecho por remocion de suelo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","Segun el material, las definiciones de OSHA 29 CFR 1926 Subparte P dan un lenguaje comun para hablar de excavaciones. Como define el curso una excavacion?","C","Solo una zanja profunda","Un tunel subterraneo","Cualquier corte hecho por remocion de suelo","Un pozo de agua","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material define zanja como una excavacion estrecha y profunda.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","El material define el termino zanja dentro de las definiciones OSHA. Como la describe el curso?","A","Una excavacion estrecha y profunda","Un corte muy ancho y superficial","Una montana de tierra","Un sistema de proteccion","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material define el cave-in como el derrumbe de la pared de la excavacion, y lo identifica como el riesgo critico.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","Segun el material, el cave-in es el riesgo critico de las excavaciones. Como lo define el curso?","D","Una fuga de agua","Una explosion de gas","Un incendio","El derrumbe de la pared de la excavacion","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material indica que el cave-in es critico porque combina alta probabilidad (el suelo es inherentemente inestable al ser cortado) con una consecuencia casi siempre mortal.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","El material explica por que el cave-in es el riesgo critico. Que combinacion menciona el curso?","B","Baja probabilidad y baja consecuencia","Alta probabilidad (el suelo es inestable al cortarse) con consecuencia casi siempre mortal","Alta probabilidad pero consecuencia leve","Baja probabilidad con consecuencia leve","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material indica que un metro cubico de suelo pesa alrededor de una tonelada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","Segun el material, cuanto pesa aproximadamente un metro cubico de suelo. Que dato da el curso?","C","Alrededor de 10 kilogramos","Alrededor de 100 kilogramos","Alrededor de una tonelada","Alrededor de 50 kilogramos","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material indica que un derrumbe ocurre en segundos, sin aviso suficiente para escapar, y sepulta al trabajador causando asfixia por compresion toracica incluso si la cabeza queda libre.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","El material describe como ocurre un derrumbe y su efecto sobre el trabajador. Que menciona el curso?","A","Ocurre en segundos, sin aviso suficiente para escapar, y sepulta al trabajador causando asfixia por compresion toracica","Ocurre lentamente con tiempo de escape","No causa dano","Solo moja al trabajador","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material indica que el rescate es lento y peligroso porque remover el suelo puede provocar nuevos desprendimientos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","Segun el material, por que el rescate tras un derrumbe es lento y peligroso. Que razon da el curso?","D","Porque falta personal","Porque no hay equipos","Porque el agua lo impide","Porque remover el suelo puede provocar nuevos desprendimientos","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material indica que por la letalidad del derrumbe la estrategia es prevenir el derrumbe, no confiar en sobrevivir a el.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","El material extrae una estrategia central frente al cave-in. Cual es segun el curso?","B","Confiar en sobrevivir al derrumbe","Prevenir el derrumbe, no confiar en sobrevivir a el","Excavar mas rapido","Trabajar sin proteccion","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material indica que los sistemas de proteccion son el sloping (talud), el shoring (apuntalamiento) y el shielding (escudo o caja de zanja).","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","Segun el material, los tres sistemas de proteccion reconocidos en excavaciones son. Cuales menciona el curso?","C","Bombeo, drenaje y ventilacion","Casco, guantes y botas","Sloping, shoring y shielding","Rojo, amarillo y azul","","","","","",""
"multiplechoice","TEZ","S1 Definiciones y Cave-in","Yes","¡Correcto! El material indica que la Persona Competente determina, entre otras cosas, la calificacion del tipo de suelo con criterio conservador y evalua las condiciones de la excavacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TEZ.","1","El material menciona la figura de la Persona Competente en las definiciones. Que rol cumple segun el curso?","A","Determina la clasificacion del suelo y evalua las condiciones de la excavacion","Solo maneja la excavadora","Solo transporta materiales","Solo firma facturas","","","","","",""
