"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","PRE","S1 Marco Normativo EPR y AVR","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una amenaza critica que afecta las operaciones y los datos sensibles.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso clasifica las amenazas dentro del analisis de vulnerabilidad y riesgos. De acuerdo con el material, los ataques ciberneticos se clasifican como:","A","Una amenaza critica que afecta las operaciones y los datos sensibles","Una oportunidad comercial de la empresa","Un instrumento de la campana publicitaria","Una meta de venta del periodo","","","","","",""
"multiplechoice","PRE","S2 Consecuencias y Plan de Emergencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Activar el sistema de alarma de manera inmediata.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso describe la respuesta ante una fuga de cloro como escenario tipico de emergencia. De acuerdo con el material, el primer paso que se debe realizar ante una fuga de cloro es:","C","Fijar el precio de venta del cloro","Iniciar la campana publicitaria","Activar el sistema de alarma de manera inmediata","Calcular las metas comerciales","","","","","",""
"multiplechoice","PRE","S3 Sistema de Comando ICS y Brigadas","Yes","¡Correcto! Segun el material del curso, lo correcto es: La alineacion de las prioridades y los recursos hacia metas comunes de respuesta.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso explica la gestion por objetivos dentro del Sistema de Comando de Incidentes. De acuerdo con el material, esa gestion por objetivos facilita:","B","La fijacion de precios de venta","La alineacion de las prioridades y los recursos hacia metas comunes de respuesta","El diseno de la campana publicitaria","El calculo de las ventas del periodo","","","","","",""
"multiplechoice","PRE","S4 Comunicacion Simulacros y HSEEP","Yes","¡Correcto! Segun el material del curso, lo correcto es: Desarrollar habilidades y confianza alineando al personal con los procedimientos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso describe el papel de los simulacros en la preparacion del personal ante emergencias. De acuerdo con el material, los simulacros contribuyen a:","D","Fijar los precios de venta de los productos","Disenar la campana publicitaria","Calcular las metas comerciales del periodo","Desarrollar habilidades y confianza alineando al personal con los procedimientos","","","","","",""
"multiplechoice","PRE","S5 Autoridades Comunidad y BCP","Yes","¡Correcto! Segun el material del curso, lo correcto es: La realizacion de simulacros y pruebas periodicas del plan.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso explica como se puede validar la efectividad de un plan de continuidad del negocio. De acuerdo con el material, esa validacion se logra mediante:","A","La realizacion de simulacros y pruebas periodicas del plan","El aumento de la publicidad del producto","La reduccion del precio de venta","La ampliacion de las metas comerciales","","","","","",""
"multiplechoice","PRE","S1 Marco Normativo EPR y AVR","Yes","¡Correcto! Segun el material del curso, lo correcto es: El establecimiento del contexto de la organizacion y su entorno.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso describe el primer paso de la metodologia del analisis de vulnerabilidad y riesgos. De acuerdo con el material, ese primer paso consiste en:","C","La fijacion de los precios de venta","El diseno de la campana publicitaria","El establecimiento del contexto de la organizacion y su entorno","El calculo de las metas comerciales","","","","","",""
"multiplechoice","PRE","S2 Consecuencias y Plan de Emergencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Utilizar las salidas de emergencia debidamente senalizadas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso explica los procedimientos de evacuacion durante una emergencia. De acuerdo con el material, un procedimiento recomendado para el personal durante la evacuacion es:","B","Dirigirse al area de ventas","Utilizar las salidas de emergencia debidamente senalizadas","Buscar el material publicitario","Revisar la lista de precios","","","","","",""
"multiplechoice","PRE","S3 Sistema de Comando ICS y Brigadas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Promover la confianza y la cooperacion entre los diferentes participantes.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso destaca el beneficio del entrenamiento conjunto para los equipos de respuesta. De acuerdo con el material, un beneficio clave de ese entrenamiento es:","D","Aumentar las ventas del periodo","Reducir el costo de la publicidad","Elevar las metas comerciales del area","Promover la confianza y la cooperacion entre los diferentes participantes","","","","","",""
"multiplechoice","PRE","S4 Comunicacion Simulacros y HSEEP","Yes","¡Correcto! Segun el material del curso, lo correcto es: Permite que la experiencia del simulacro sea pertinente a los riesgos reales de la instalacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso resalta la necesidad de adaptar los simulacros a las caracteristicas de cada organizacion. De acuerdo con el material, esa adaptacion es fundamental porque:","A","Permite que la experiencia del simulacro sea pertinente a los riesgos reales de la instalacion","Reduce el precio de venta del producto","Mejora la campana publicitaria de la marca","Aumenta las metas comerciales del periodo","","","","","",""
"multiplechoice","PRE","S5 Autoridades Comunidad y BCP","Yes","¡Correcto! Segun el material del curso, lo correcto es: Identificar las funciones criticas y el impacto de su interrupcion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso presenta el analisis de impacto al negocio como base del plan de continuidad. De acuerdo con el material, ese analisis tiene como finalidad:","C","Fijar los precios de venta de los productos","Disenar la campana de mercadeo","Identificar las funciones criticas y el impacto de su interrupcion","Establecer las metas comerciales del periodo","","","","","",""
"multiplechoice","PRE","S1 Marco Normativo EPR y AVR","Yes","¡Correcto! Segun el material del curso, lo correcto es: El tamano de la organizacion analizada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso identifica factores que pueden influir en la complejidad del analisis de vulnerabilidad. De acuerdo con el material, uno de esos factores es:","B","El precio de venta de sus productos","El tamano de la organizacion analizada","La inversion en publicidad institucional","La meta comercial del periodo","","","","","",""
"multiplechoice","PRE","S2 Consecuencias y Plan de Emergencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Su ubicacion segura y alejada de las zonas de peligro.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso describe los aspectos a considerar al establecer los puntos de reunion en una emergencia. De acuerdo con el material, un aspecto clave para esos puntos de reunion es:","D","Su cercania al area de ventas","Su visibilidad para la publicidad","Su relacion con las metas comerciales","Su ubicacion segura y alejada de las zonas de peligro","","","","","",""
"multiplechoice","PRE","S3 Sistema de Comando ICS y Brigadas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Entrega informacion valiosa para ajustar estrategias y mejorar la respuesta.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso resalta el papel de la evaluacion y retroalimentacion en la practica del Sistema de Comando de Incidentes. De acuerdo con el material, esa retroalimentacion:","A","Entrega informacion valiosa para ajustar estrategias y mejorar la respuesta","Fija los precios de venta de los productos","Disena la campana publicitaria","Calcula las metas comerciales del periodo","","","","","",""
"multiplechoice","PRE","S4 Comunicacion Simulacros y HSEEP","Yes","¡Correcto! Segun el material del curso, lo correcto es: Los tiempos de respuesta y la correcta ejecucion de los protocolos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PRE.","1","El material del curso menciona indicadores para evaluar el desempeno durante un simulacro. De acuerdo con el material, un indicador util para esa evaluacion es:","C","El precio de venta de los productos","El alcance de la campana publicitaria","Los tiempos de respuesta y la correcta ejecucion de los protocolos","La meta comercial del periodo","","","","","",""
