"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","SACAD","S1 Gestion de Riesgos en Maquinaria","Yes","¡Correcto! Garantizar la seguridad de las personas junto con el cumplimiento normativo es la finalidad central de estos estandares.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","Segun el marco formativo del curso, cual es el objetivo principal de aplicar normas como ISO 13849-1, IEC 62061, ANSI y OSHA en la seguridad de maquinaria industrial?","A","Garantizar la seguridad de las personas y el cumplimiento normativo en las operaciones","Reducir los costos de produccion de la empresa","Aumentar la velocidad de las lineas de montaje","Eliminar la necesidad de mantenimiento de la maquinaria","","","","","",""
"multiplechoice","SACAD","S2 Peligros Mecanicos y Resguardos","Yes","¡Correcto! La taxonomia de peligros mecanicos se recoge en la Tabla B.1 de ISO 12100:2010.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, segun el curso, en que documento normativo se encuentra la taxonomia de peligros mecanicos como aplastamiento cizallamiento y arrastre?","C","En el Anexo A de IEC 62061:2021","En la Clausula 9.2 de IEC 60204-1:2016","En la Tabla B.1 de ISO 12100:2010","En el Anexo F de ISO 13849-1:2023","","","","","",""
"multiplechoice","SACAD","S3 Seguridad Electrica de Maquinas","Yes","¡Correcto! IEC 60204-1:2016 define los requisitos generales para el equipo electrico de las maquinas, incluidos alimentacion, conductores y paneles.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, segun el curso, que norma establece los requisitos generales para el equipo electrico de las maquinas industriales?","B","ISO 14120:2015","IEC 60204-1:2016","ISO/TS 15066:2016","ANSI B11.19:2019","","","","","",""
"multiplechoice","SACAD","S4 Robotica Colaborativa ISO 15066","Yes","¡Correcto! ISO/TS 15066:2016 es la especificacion tecnica que detalla los requisitos de la operacion colaborativa entre robots y personas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, segun el curso, que documento tecnico especifica los requisitos para la operacion colaborativa entre robots y personas?","D","IEC 60529","ISO 14120:2015","NFPA 79:2021","ISO/TS 15066:2016","","","","","",""
"multiplechoice","SACAD","S5 Performance Level y Validacion","Yes","¡Correcto! El calculo de confiabilidad de los SRCS emplea parametros como MTTFd, B10d, DC y CCF conforme a ISO 13849-1:2023.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","Segun el curso, que parametros de confiabilidad se aplican al calculo de sistemas de control relacionados con la seguridad segun ISO 13849-1:2023?","A","MTTFd B10d DC y CCF","IP CE SAT y MOC","HRN kW rpm y mm","CFR ANSI OSHA y NFPA","","","","","",""
"multiplechoice","SACAD","S1 Gestion de Riesgos en Maquinaria","Yes","¡Correcto! ISO 13849-1 aborda el diseno y evaluacion de las partes de los sistemas de mando relacionadas con la seguridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","De acuerdo con el contenido del curso, para que se utiliza principalmente la norma ISO 13849-1 en el ambito de la seguridad de maquinas?","C","Para la gestion de recursos humanos en plantas industriales","Para el control de calidad de los productos terminados","Para el diseno y evaluacion de las partes de los sistemas de mando relativas a la seguridad","Para la contabilidad de costos asociados a seguridad","","","","","",""
"multiplechoice","SACAD","S2 Peligros Mecanicos y Resguardos","Yes","¡Correcto! El cizallamiento figura entre los peligros mecanicos tipificados en la Tabla B.1 de ISO 12100.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","Conforme al material, cual de los siguientes es un peligro mecanico incluido en la taxonomia de la Tabla B.1 de ISO 12100?","B","La sobrecarga contable del ejercicio fiscal","El cizallamiento entre partes de la maquina","El exceso de humedad relativa ambiental","La fatiga psicologica del turno nocturno","","","","","",""
"multiplechoice","SACAD","S3 Seguridad Electrica de Maquinas","Yes","¡Correcto! Los circuitos de parada de emergencia se abordan en la Clausula 9.2 de IEC 60204-1:2016.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, conforme al material, en que clausula de IEC 60204-1:2016 se tratan los circuitos de parada de emergencia?","D","En la Clausula 4 de ISO 13849-1","En el Anexo A de ISO 15066","En la Tabla B.1 de ISO 12100","En la Clausula 9.2","","","","","",""
"multiplechoice","SACAD","S4 Robotica Colaborativa ISO 15066","Yes","¡Correcto! El marco de robotica se compone de ISO 10218-1/2:2011, ISO/TS 15066:2016 y RIA/ANSI R15.06:2012.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, conforme al material, cuales normas conforman el marco de la robotica industrial y colaborativa junto a ISO/TS 15066?","A","ISO 10218-1 e ISO 10218-2 de 2011 y RIA/ANSI R15.06:2012","ISO 9001 e ISO 14001 de gestion","IEC 62061 e IEC 60529 electricas","ANSI B11.19 y ANSI B11.0 mecanicas","","","","","",""
"multiplechoice","SACAD","S5 Performance Level y Validacion","Yes","¡Correcto! ISO 13849-1:2023 define las categorias de seguridad B, 1, 2, 3 y 4 para las arquitecturas de los sistemas de control.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, conforme al material, cuales son las categorias de seguridad definidas en ISO 13849-1:2023 para las arquitecturas de control?","C","Las categorias 0 1 y 2 de parada","Las categorias IP54 IP65 e IP67","Las categorias B 1 2 3 y 4","Las categorias SIL 1 SIL 2 y SIL 3 unicamente","","","","","",""
"multiplechoice","SACAD","S1 Gestion de Riesgos en Maquinaria","Yes","¡Correcto! El Performance Level expresa el nivel de desempeno necesario para reducir el riesgo asociado a una funcion de seguridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","Conforme al material del curso, que representa el concepto de Performance Level (PL) en el contexto de la seguridad de maquinas?","B","La velocidad maxima permitida de la linea de produccion","El nivel de desempeno requerido para reducir el riesgo de una funcion de seguridad","El numero total de operarios asignados a una maquina","El costo estimado de las medidas de proteccion instaladas","","","","","",""
"multiplechoice","SACAD","S2 Peligros Mecanicos y Resguardos","Yes","¡Correcto! Los nip points son puntos de atrapamiento donde el movimiento de las partes genera riesgo de enganche o arrastre.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, de acuerdo con el curso, que son los nip points analizados en el estudio cinematico de las maquinas?","D","Puntos de medicion del consumo electrico del motor","Puntos de anclaje de la cimentacion de la maquina","Puntos de conexion de la red de datos industrial","Puntos de atrapamiento donde partes en movimiento generan riesgo de enganche","","","","","",""
"multiplechoice","SACAD","S3 Seguridad Electrica de Maquinas","Yes","¡Correcto! IEC 60204-1:2016 define las categorias de parada 0, 1 y 2 para las funciones de parada de emergencia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, de acuerdo con el curso, cuales son las categorias de parada definidas para los circuitos de parada de emergencia?","A","Las categorias de parada 0 1 y 2","Las categorias A B y C","Las categorias I II y III romanas","Las categorias alfa beta y gamma","","","","","",""
"multiplechoice","SACAD","S4 Robotica Colaborativa ISO 15066","Yes","¡Correcto! ISO/TS 15066 define cuatro modos de operacion colaborativa para las aplicaciones con cobots.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, de acuerdo con el curso, cuantos modos de operacion colaborativa define ISO/TS 15066?","C","Dos modos de operacion colaborativa","Seis modos de operacion colaborativa","Cuatro modos de operacion colaborativa","Un unico modo de operacion colaborativa","","","","","",""
"multiplechoice","SACAD","S5 Performance Level y Validacion","Yes","¡Correcto! Las categorias B y 1 se basan en arquitecturas de canal simple, sin redundancia en la funcion de seguridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","De acuerdo con el curso, que caracteriza a las arquitecturas de canal simple utilizadas en las categorias B y 1?","B","Emplean siempre tres canales redundantes","Emplean un unico canal sin redundancia para la funcion de seguridad","No requieren ningun componente de seguridad","Solo se aplican a instalaciones domesticas","","","","","",""
"multiplechoice","SACAD","S1 Gestion de Riesgos en Maquinaria","Yes","¡Correcto! Citar las clausulas pertinentes permite fundamentar el analisis en requisitos verificables y trazables.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, segun el curso, por que es importante identificar las clausulas normativas relevantes al elaborar un informe de aplicacion normativa?","D","Para incrementar la extension del documento final","Para sustituir la evaluacion de riesgos por citas normativas","Para evitar la revision por parte de un tecnico competente","Para fundamentar el analisis en requisitos verificables y trazables","","","","","",""
"multiplechoice","SACAD","S2 Peligros Mecanicos y Resguardos","Yes","¡Correcto! El analisis cinematico evalua fuerzas, velocidades y energias acumuladas para identificar las zonas de riesgo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, segun el material, que factores se evaluan en el analisis cinematico de maquinas para determinar zonas de riesgo?","A","Las fuerzas velocidades y energias acumuladas de las partes moviles","El color y el acabado superficial de la carcasa","El precio de compra y la marca del equipo","El numero de operarios del turno de dia","","","","","",""
"multiplechoice","SACAD","S3 Seguridad Electrica de Maquinas","Yes","¡Correcto! Estos elementos son dispositivos de proteccion electrica cuya seleccion y coordinacion se realiza conforme a IEC 60204-1.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, segun el material, que funcion cumplen los interruptores termomagneticos fusibles y disyuntores diferenciales en una maquina?","C","Aumentar la velocidad de giro del motor principal","Registrar la produccion horaria de la linea","Actuar como dispositivos de proteccion electrica que deben seleccionarse y coordinarse","Regular la temperatura ambiente del taller","","","","","",""
"multiplechoice","SACAD","S4 Robotica Colaborativa ISO 15066","Yes","¡Correcto! La parada de seguridad monitoreada es uno de los cuatro modos colaborativos establecidos por ISO/TS 15066.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, segun el material, cual de los siguientes es uno de los cuatro modos de operacion colaborativa de ISO/TS 15066?","B","El aumento automatico de la carga util","La parada de seguridad monitoreada","La desconexion permanente de sensores","La eliminacion de la evaluacion de riesgos","","","","","",""
"multiplechoice","SACAD","S5 Performance Level y Validacion","Yes","¡Correcto! Las categorias 2, 3 y 4 incorporan diagnostico o redundancia que les permite tolerar fallos en la funcion de seguridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, segun el material, que caracteristica comparten las arquitecturas de las categorias 2 3 y 4?","D","Eliminan la necesidad de calcular el PFHd","Prescinden de cualquier funcion de seguridad","Se aplican unicamente a sistemas electricos domesticos","Incorporan diagnostico o redundancia para tolerar fallos","","","","","",""
"multiplechoice","SACAD","S1 Gestion de Riesgos en Maquinaria","Yes","¡Correcto! ISO 12100 establece la metodologia para identificar peligros, estimar y valorar riesgos y definir la jerarquia de medidas de reduccion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","El curso identifica a la norma ISO 12100 como referencia ancla. Cual es su objetivo metodologico principal en la seguridad de maquinaria?","A","Identificar peligros estimar y valorar riesgos y definir la jerarquia de medidas de reduccion","Establecer los salarios minimos del personal de mantenimiento","Fijar los precios de venta de la maquinaria industrial","Definir los horarios de operacion de las plantas","","","","","",""
"multiplechoice","SACAD","S2 Peligros Mecanicos y Resguardos","Yes","¡Correcto! ISO 14120:2015 define los requisitos generales para el diseno y construccion de resguardos fijos y moviles.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SACAD.","1","En el contexto de la seguridad de maquinaria industrial y la conformidad normativa que aborda el curso, conforme al curso, que norma establece los requisitos generales para el diseno de resguardos fijos y moviles?","C","IEC 60529","OSHA 29 CFR 1910.333","ISO 14120:2015","ISO/TS 15066:2016","","","","","",""
