"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","SINDU","S1 Fundamentos y Cultura SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Cumplir los procedimientos de seguridad y reportar las condiciones inseguras detectadas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","Segun el material del curso, cual es una responsabilidad tipica de los trabajadores dentro del sistema de gestion de seguridad y salud en el trabajo de una organizacion industrial?","A","Cumplir los procedimientos de seguridad y reportar las condiciones inseguras detectadas","Modificar los procedimientos por cuenta propia","Ocultar los incidentes para evitar molestias","Trabajar sin usar los equipos de proteccion","","","","","",""
"multiplechoice","SINDU","S2 Peligros Riesgos y Controles","Yes","¡Correcto! Segun el material del curso, lo correcto es: La instalacion de resguardos o barreras fisicas en la maquinaria.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","Segun el material del curso, cual de los siguientes representa un ejemplo de control de ingenieria dentro de la jerarquia de controles aplicada a la reduccion de riesgos en la industria?","C","La firma de un procedimiento por el trabajador","La rotacion de turnos del personal","La instalacion de resguardos o barreras fisicas en la maquinaria","La entrega de un instructivo escrito","","","","","",""
"multiplechoice","SINDU","S3 ISO 45001 y Maquinas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque los trabajadores conocen de cerca los riesgos reales de sus tareas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","Segun el material del curso, por que la norma ISO 45001 promueve la participacion de los trabajadores en la identificacion de peligros dentro del sistema de gestion de seguridad y salud?","B","Porque asi se reduce la responsabilidad de la direccion","Porque los trabajadores conocen de cerca los riesgos reales de sus tareas","Porque permite eliminar las auditorias internas","Porque justifica la ausencia de controles tecnicos","","","","","",""
"multiplechoice","SINDU","S4 LOTO Electricidad y Fuego","Yes","¡Correcto! Segun el material del curso, lo correcto es: La implementacion de pantallas de seguridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","Segun el material del curso, cual de las siguientes medidas ayuda a controlar el riesgo de arco electrico dentro de entornos industriales donde se manipulan equipos energizados de forma habitual?","D","El aumento del voltaje de operacion","La eliminacion del equipo de proteccion","La desconexion de los sistemas de alerta","La implementacion de pantallas de seguridad","","","","","",""
"multiplechoice","SINDU","S5 Espacios Altura y EPI","Yes","¡Correcto! Segun el material del curso, lo correcto es: La descripcion de tareas, los riesgos y las medidas preventivas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","Segun el material del curso, que tipo de informacion debe incluirse en un permiso de trabajo correctamente elaborado para una tarea de riesgo dentro de una instalacion industrial de proceso?","A","La descripcion de tareas, los riesgos y las medidas preventivas","Unicamente la firma del trabajador","Solamente la fecha sin describir la tarea","La ausencia de cualquier medida preventiva","","","","","",""
"multiplechoice","SINDU","S1 Fundamentos y Cultura SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque permite que el personal se mantenga informado de nuevos riesgos y practicas seguras.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","El curso aborda la formacion continua en seguridad. Por que es importante que la capacitacion en seguridad industrial se mantenga de forma periodica y actualizada dentro de la organizacion?","C","Porque sustituye la necesidad de aplicar controles","Porque elimina la responsabilidad del empleador","Porque permite que el personal se mantenga informado de nuevos riesgos y practicas seguras","Porque reduce el numero de inspecciones requeridas","","","","","",""
"multiplechoice","SINDU","S2 Peligros Riesgos y Controles","Yes","¡Correcto! Segun el material del curso, lo correcto es: La observacion sistematica y el reporte de actos y condiciones inseguras.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","El material del curso describe el reconocimiento de peligros en planta. Que actividad permite detectar de forma temprana las condiciones peligrosas antes de que generen un incidente laboral?","B","La espera pasiva a que ocurra un accidente","La observacion sistematica y el reporte de actos y condiciones inseguras","La confianza en que los equipos nunca fallan","La reduccion de la comunicacion en planta","","","","","",""
"multiplechoice","SINDU","S3 ISO 45001 y Maquinas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Fortalece la cultura de seguridad y asegura los recursos para la prevencion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","El material del curso vincula el liderazgo con la eficacia del sistema de gestion. Que efecto tiene el compromiso visible de la alta direccion sobre el desempeno del sistema ISO 45001?","D","Debilita el cumplimiento de las politicas","Reduce el interes del personal por la seguridad","Elimina la necesidad de definir responsabilidades","Fortalece la cultura de seguridad y asegura los recursos para la prevencion","","","","","",""
"multiplechoice","SINDU","S4 LOTO Electricidad y Fuego","Yes","¡Correcto! Segun el material del curso, lo correcto es: El aumento de la temperatura y la energia liberada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","El material del curso describe los efectos del arco electrico. Que fenomeno ocurre durante un arco electrico y puede causar danos severos a los equipos y lesiones a los trabajadores cercanos?","A","El aumento de la temperatura y la energia liberada","La disminucion total de la temperatura","La reduccion del consumo energetico","La mejora del rendimiento del equipo","","","","","",""
"multiplechoice","SINDU","S5 Espacios Altura y EPI","Yes","¡Correcto! Segun el material del curso, lo correcto es: Informar a los trabajadores sobre los riesgos de su entorno laboral.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SINDU.","1","El material del curso describe la senalizacion de seguridad. Segun el curso, cual es la funcion principal de la senalizacion de seguridad dentro de un entorno industrial con multiples riesgos operativos?","C","Decorar las instalaciones de la planta","Sustituir la capacitacion del personal","Informar a los trabajadores sobre los riesgos de su entorno laboral","Reducir la iluminacion de las areas","","","","","",""
