"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","AMT","S1 Modalidades y Marco Teletrabajo","Yes","¡Correcto! Segun el material del curso, lo correcto es: El reconocimiento de sus derechos en la modalidad de trabajo remoto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","El marco regulatorio del teletrabajo protege los derechos del trabajador. Que garantiza el marco regulatorio del teletrabajo al trabajador segun lo indicado en el material del curso de teletrabajo seguro?","A","El reconocimiento de sus derechos en la modalidad de trabajo remoto","El aumento de las ventas de la empresa","La reduccion de sus derechos laborales","La eliminacion de la gestion de riesgos","","","","","",""
"multiplechoice","AMT","S2 Evaluacion del Puesto Domiciliario","Yes","¡Correcto! Segun el material del curso, lo correcto es: Se definen medidas para mejorar el entorno y controlar los riesgos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","La evaluacion del puesto orienta las medidas de mejora del entorno remoto. Que se hace despues de identificar los riesgos del puesto domiciliario segun lo indicado en el material del curso de teletrabajo seguro?","C","Se ignoran los riesgos identificados","Se cierra el analisis sin acciones","Se definen medidas para mejorar el entorno y controlar los riesgos","Se aumenta la exposicion del trabajador","","","","","",""
"multiplechoice","AMT","S3 Riesgos Psicosociales y Ergonomia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque su deber de proteger la salud del trabajador se mantiene en el trabajo remoto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","La ergonomia es parte de las obligaciones del empleador en el teletrabajo. Por que el empleador debe atender la ergonomia del puesto de teletrabajo segun lo indicado en el material del curso de teletrabajo seguro?","B","Porque la ergonomia no importa en el teletrabajo","Porque su deber de proteger la salud del trabajador se mantiene en el trabajo remoto","Porque el trabajador asume todos los riesgos","Porque la ergonomia reduce las ventas","","","","","",""
"multiplechoice","AMT","S4 Politica y Formacion Teletrabajo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Permite conciliar el trabajo con las necesidades personales sin descuidar el descanso.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","La flexibilidad debe equilibrarse con el respeto al descanso del trabajador. Como contribuye la flexibilidad de la jornada al bienestar del teletrabajador segun lo indicado en el material del curso de teletrabajo seguro?","D","Aumenta la carga de trabajo del trabajador","Elimina el derecho a la desconexion","Incrementa las ventas de la empresa","Permite conciliar el trabajo con las necesidades personales sin descuidar el descanso","","","","","",""
"multiplechoice","AMT","S5 SGRT Trazabilidad y Auditoria","Yes","¡Correcto! Segun el material del curso, lo correcto es: Aporta la evidencia documental que la auditoria necesita para verificar la gestion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","La trazabilidad documental respalda la auditoria del SGRT. Como contribuye la trazabilidad documental a la auditoria del SGRT segun lo indicado en el material del curso de teletrabajo seguro para la empresa?","A","Aporta la evidencia documental que la auditoria necesita para verificar la gestion","Reemplaza la auditoria del sistema","Impide verificar la gestion preventiva","Reduce el respaldo de la gestion","","","","","",""
"multiplechoice","AMT","S1 Modalidades y Marco Teletrabajo","Yes","¡Correcto! Segun el material del curso, lo correcto es: La seguridad y salud en el trabajo junto con la gestion de recursos humanos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","El teletrabajo integra la seguridad, la salud y la gestion de personas. Que areas confluyen en la gestion del teletrabajo segun lo indicado en el material del curso de teletrabajo seguro para la empresa?","C","La publicidad y las ventas de la empresa","El inventario y la logistica comercial","La seguridad y salud en el trabajo junto con la gestion de recursos humanos","El marketing y la atencion al cliente","","","","","",""
"multiplechoice","AMT","S2 Evaluacion del Puesto Domiciliario","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque el deber de proteger al trabajador se mantiene en el trabajo remoto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","La ley de prevencion aplica tambien al trabajo remoto. Por que la evaluacion del puesto de teletrabajo se rige por la ley de prevencion segun lo indicado en el material del curso de teletrabajo seguro?","B","Porque la ley no aplica al teletrabajo","Porque el deber de proteger al trabajador se mantiene en el trabajo remoto","Porque el trabajo remoto no tiene riesgos","Porque la evaluacion es opcional","","","","","",""
"multiplechoice","AMT","S3 Riesgos Psicosociales y Ergonomia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Protege el descanso y reduce el riesgo de sobrecarga y estres.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","El derecho a la desconexion ayuda a prevenir riesgos psicosociales. Como contribuye el derecho a la desconexion a la salud del teletrabajador segun lo indicado en el material del curso de teletrabajo seguro para el trabajador?","D","Aumenta la carga de trabajo del trabajador","Elimina el tiempo de descanso","Incrementa las ventas de la empresa","Protege el descanso y reduce el riesgo de sobrecarga y estres","","","","","",""
"multiplechoice","AMT","S4 Politica y Formacion Teletrabajo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que el trabajador prevenga accidentes y actue de forma segura en su puesto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","La formacion previene accidentes en el entorno del teletrabajo. Que busca lograr la formacion en prevencion dirigida al teletrabajador segun lo indicado en el material del curso de teletrabajo seguro?","A","Que el trabajador prevenga accidentes y actue de forma segura en su puesto","Que el trabajador ignore los riesgos","Que se reduzca la participacion del trabajador","Que aumenten las ventas de la empresa","","","","","",""
"multiplechoice","AMT","S5 SGRT Trazabilidad y Auditoria","Yes","¡Correcto! Segun el material del curso, lo correcto es: Los riesgos identificados en la evaluacion del puesto de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","El plan de prevencion se apoya en la evaluacion de los riesgos del puesto. Que sustenta el contenido del plan de prevencion en el teletrabajo segun lo indicado en el material del curso de teletrabajo seguro?","C","El precio de los productos vendidos","La publicidad de la empresa","Los riesgos identificados en la evaluacion del puesto de trabajo","El inventario comercial del negocio","","","","","",""
"multiplechoice","AMT","S1 Modalidades y Marco Teletrabajo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque deja constancia clara de los derechos y obligaciones acordados.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","El acuerdo de teletrabajo formaliza la modalidad elegida por las partes. Por que es importante contar con un acuerdo de teletrabajo escrito segun lo indicado en el material del curso de teletrabajo seguro para la empresa?","B","Porque aumenta las ventas de la empresa","Porque deja constancia clara de los derechos y obligaciones acordados","Porque reemplaza la evaluacion del puesto","Porque elimina la necesidad de capacitar","","","","","",""
"multiplechoice","AMT","S2 Evaluacion del Puesto Domiciliario","Yes","¡Correcto! Segun el material del curso, lo correcto es: Gestionar de forma ordenada los riesgos del puesto de trabajo remoto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AMT.","1","El SGRT del teletrabajador gestiona los riesgos del puesto remoto. Que busca lograr el SGRT aplicado al teletrabajo segun lo indicado en el material del curso de teletrabajo seguro para la empresa?","D","Aumentar la produccion sin controles","Reducir los derechos del trabajador","Eliminar la evaluacion del puesto","Gestionar de forma ordenada los riesgos del puesto de trabajo remoto","","","","","",""
