"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! La clausula 9.1.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Segun el documento, que clausula ISO alinea el seguimiento, medicion, analisis y evaluacion.","B","La clausula 4.1","La clausula 9.1","La clausula 5.2","La clausula 10.2","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! El CEO y la junta directiva.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","De acuerdo con el documento, que audiencia corresponde al KPI de nivel estrategico.","C","La supervision de turno","El area de ventas","El CEO y la junta directiva","Los proveedores","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! El TRIFR corporativo y la intensidad de CO2.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Segun el material, que ejemplo de KPI estrategico corporativo se menciona en el documento.","B","El precio por unidad","El TRIFR corporativo y la intensidad de CO2","La marca del producto","El horario de turno","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! La supervision de turno.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Conforme al contenido, que audiencia usa tipicamente el KPI de nivel operativo.","D","La junta directiva","El CEO","Los accionistas","La supervision de turno","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! El TRIFR por planta y el FPY por linea.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Conforme al material, que ejemplo de KPI tactico corresponde a la gerencia operativa.","A","El TRIFR por planta y el FPY por linea","El precio por cliente","La marca del envase","El horario comercial","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! Los indicadores por nivel estrategico, tactico y operativo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","De acuerdo con el contenido, que organiza la piramide de indicadores en la organizacion.","C","Los precios por nivel","Las marcas por area","Los indicadores por nivel estrategico, tactico y operativo","Los horarios por turno","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! El KPI tiene valor de gestion mientras la metrica es solo un dato.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Segun el material, que diferencia a una metrica de un KPI segun el documento.","D","El precio de cada una","La marca asociada","El horario de medicion","El KPI tiene valor de gestion mientras la metrica es solo un dato","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! La audiencia y el horizonte de decision segun el rol.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Segun el contenido, que cambia entre los distintos niveles de KPI de la piramide.","B","El precio de venta","La audiencia y el horizonte de decision segun el rol","La marca del producto","El color del tablero","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! Medir el desempeno para la toma de decisiones estrategicas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Segun el documento, que funcion cumple el sistema de KPI integrado QHSE en la alta direccion.","D","Fijar precios","Elegir marcas","Definir horarios","Medir el desempeno para la toma de decisiones estrategicas","","","","","",""
"multiplechoice","ICQ","C1 Fundamentos KPI y Marco","Yes","¡Correcto! Con la clausula 9.1 de las normas ISO.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Conforme al material, con que requisito normativo se alinea el sistema de KPI integrado QHSE.","A","Con la clausula 9.1 de las normas ISO","Con el precio de mercado","Con la marca corporativa","Con el horario de operacion","","","","","",""
"multiplechoice","ICQ","C2 Leading y Lagging","Yes","¡Correcto! Mide resultados o efectos ya ocurridos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","De acuerdo con el contenido, que caracteriza a un lagging indicator.","C","Es predictivo de la causa","Fija el precio","Mide resultados o efectos ya ocurridos","Define la marca","","","","","",""
"multiplechoice","ICQ","C2 Leading y Lagging","Yes","¡Correcto! De causas raiz, acciones preventivas y metricas asociadas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Segun el contenido, a partir de que se seleccionan los leading indicators segun el metodo del documento.","A","De causas raiz, acciones preventivas y metricas asociadas","Del precio de venta","De la marca del producto","Del horario del turno","","","","","",""
"multiplechoice","ICQ","C2 Leading y Lagging","Yes","¡Correcto! Un desequilibrio en el reporte del desempeno.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Segun el material, que indica un sesgo del tablero hacia un solo grupo de indicadores.","B","Un tablero maduro","Un desequilibrio en el reporte del desempeno","Un aumento de precio","Un cambio de marca","","","","","",""
"multiplechoice","ICQ","C2 Leading y Lagging","Yes","¡Correcto! El leading anticipa y el lagging mide despues del hecho.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","De acuerdo con el material, que momento de medicion distingue a leading y lagging.","C","El precio de medicion","La marca del indicador","El leading anticipa y el lagging mide despues del hecho","El horario de medicion","","","","","",""
"multiplechoice","ICQ","C2 Leading y Lagging","Yes","¡Correcto! La causa que precede al resultado.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Conforme al documento, que representa un leading indicator en terminos de causa y efecto.","D","El efecto final","El precio final","La marca final","La causa que precede al resultado","","","","","",""
"multiplechoice","ICQ","C2 Leading y Lagging","Yes","¡Correcto! Una vision preventiva y de resultados a la vez.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ICQ.","1","Segun el material, que proporciona el equilibrio de reporte entre leading y lagging.","A","Una vision preventiva y de resultados a la vez","Un aumento de precio","Un cambio de marca","Un ajuste de horario","","","","","",""
