"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","IAMP","S1 Marco Legal y Declaracion MTPE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Permitir el registro y el seguimiento de los accidentes por la autoridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, la declaracion oportuna de los accidentes de trabajo ante la autoridad cumple principalmente cual funcion dentro del marco legal peruano de seguridad y salud en el trabajo aplicable a las empresas?","A","Permitir el registro y el seguimiento de los accidentes por la autoridad","Permitir la fijacion de los precios de los productos","Permitir la difusion de las campanas de la marca","Permitir la captacion de nuevos clientes comerciales","","","","","",""
"multiplechoice","IAMP","S2 Primera Respuesta y Escena","Yes","¡Correcto! Segun el material del curso, lo correcto es: La proteccion de las personas y la respuesta ordenada ante la emergencia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, la senal de emergencia que se emite al activar la respuesta ante un accidente resulta importante principalmente porque permite coordinar la actuacion de los trabajadores hacia principalmente cual objetivo del centro de labores?","C","La proteccion de los precios de los productos ofertados","La proteccion de las campanas publicitarias de la marca","La proteccion de las personas y la respuesta ordenada ante la emergencia","La proteccion de la cartera de clientes de la empresa","","","","","",""
"multiplechoice","IAMP","S3 Recoleccion de Evidencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: El analisis de las causas a partir de la evidencia integrada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, la recoleccion logica y ordenada de la evidencia contribuye a la investigacion porque facilita la integracion de los datos, lo cual permite al equipo avanzar principalmente hacia cual etapa del analisis del accidente?","B","El analisis de los precios a partir de las ventas","El analisis de las causas a partir de la evidencia integrada","El analisis de las campanas a partir de la marca","El analisis de los clientes a partir de la cartera","","","","","",""
"multiplechoice","IAMP","S4 Entrevistas a Testigos","Yes","¡Correcto! Segun el material del curso, lo correcto es: La exactitud y la fidelidad del relato de lo ocurrido.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, entrevistar oportunamente a los testigos resulta importante porque el recuerdo de los hechos puede desvanecerse con el tiempo, lo cual afecta principalmente cual caracteristica de la informacion aportada sobre el accidente?","D","La exactitud y la fidelidad de los precios de venta","La exactitud y la fidelidad de las campanas de la marca","La exactitud y la fidelidad de la cartera de clientes","La exactitud y la fidelidad del relato de lo ocurrido","","","","","",""
"multiplechoice","IAMP","S5 Analisis de Causa Raiz","Yes","¡Correcto! Segun el material del curso, lo correcto es: La adopcion de medidas dirigidas a los factores que originan los riesgos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, el metodo INRS ayuda a mitigar los riesgos en el lugar de trabajo principalmente porque, al analizar de forma estructurada los factores del accidente, orienta a la empresa hacia cual accion dentro de la gestion preventiva?","A","La adopcion de medidas dirigidas a los factores que originan los riesgos","La adopcion de medidas dirigidas a los precios de venta","La adopcion de medidas dirigidas a las campanas de la marca","La adopcion de medidas dirigidas a la cartera de clientes","","","","","",""
"multiplechoice","IAMP","S1 Marco Legal y Declaracion MTPE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Actuar de forma segura y reconocer los peligros de su tarea.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Conforme al contenido del curso, la capacitacion en seguridad y salud en el trabajo se relaciona con la prevencion de accidentes porque un personal capacitado logra principalmente cual conducta frente a las situaciones de riesgo del centro de labores?","C","Fijar de forma segura los precios de los productos","Difundir de forma segura las campanas de la marca","Actuar de forma segura y reconocer los peligros de su tarea","Captar de forma segura a los clientes comerciales","","","","","",""
"multiplechoice","IAMP","S2 Primera Respuesta y Escena","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que la evidencia refleje fielmente lo ocurrido en el accidente.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Conforme al contenido del curso, la preservacion de la escena debe mantenerse hasta que se recolecte la evidencia necesaria, lo cual asegura principalmente cual condicion para que la investigacion del accidente arribe a conclusiones confiables?","B","Que los precios reflejen fielmente el valor de los productos","Que la evidencia refleje fielmente lo ocurrido en el accidente","Que las campanas reflejen fielmente la imagen de la marca","Que la cartera refleje fielmente a los clientes del negocio","","","","","",""
"multiplechoice","IAMP","S3 Recoleccion de Evidencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que la evidencia se mantenga integra y disponible para el analisis.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Conforme al contenido del curso, la evidencia recolectada debe conservarse adecuadamente durante la investigacion porque su preservacion garantiza principalmente cual condicion necesaria para sustentar las conclusiones del analisis del accidente?","D","Que los precios se mantengan integros para la venta","Que las campanas se mantengan integras para la marca","Que la cartera se mantenga integra para los clientes","Que la evidencia se mantenga integra y disponible para el analisis","","","","","",""
"multiplechoice","IAMP","S4 Entrevistas a Testigos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que el testigo relate lo ocurrido de forma abierta y sincera.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Conforme al contenido del curso, el entrevistador debe generar un ambiente de confianza al entrevistar a un testigo, lo cual favorece principalmente cual condicion que mejora la calidad de la informacion obtenida sobre el accidente investigado?","A","Que el testigo relate lo ocurrido de forma abierta y sincera","Que el testigo relate los precios de los productos","Que el testigo relate las campanas de la marca","Que el testigo relate la cartera de clientes","","","","","",""
"multiplechoice","IAMP","S5 Analisis de Causa Raiz","Yes","¡Correcto! Segun el material del curso, lo correcto es: La reduccion de la probabilidad de que un accidente se materialice.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Conforme al contenido del curso, la utilidad preventiva del Modelo del Queso Suizo se describe principalmente porque este enfoque ayuda a la organizacion a comprender que reforzar las barreras contribuye a lograr cual resultado frente a los accidentes?","C","La reduccion de la probabilidad de vender los productos","La reduccion de la probabilidad de difundir la marca","La reduccion de la probabilidad de que un accidente se materialice","La reduccion de la probabilidad de captar clientes","","","","","",""
"multiplechoice","IAMP","S1 Marco Legal y Declaracion MTPE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las responsabilidades y las normas de seguridad que deben cumplir los trabajadores.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, el reglamento interno de seguridad y salud en el trabajo cumple una funcion clave en la empresa porque establece principalmente cual aspecto vinculado a la conducta de los trabajadores dentro del centro de labores?","B","Los precios de venta que deben aplicar a los productos","Las responsabilidades y las normas de seguridad que deben cumplir los trabajadores","Las campanas publicitarias que deben difundir de la marca","La cartera de clientes que deben atender del negocio","","","","","",""
"multiplechoice","IAMP","S2 Primera Respuesta y Escena","Yes","¡Correcto! Segun el material del curso, lo correcto es: El analisis de las causas y el seguimiento de las medidas adoptadas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, el llenado del formato del accidente debe ser completo y preciso porque constituye la base documental del evento, lo cual facilita principalmente cual actividad dentro de la investigacion posterior en la empresa?","D","El analisis de los precios y el seguimiento de las ventas","El analisis de las campanas y el seguimiento de la marca","El analisis de la cartera y el seguimiento de los clientes","El analisis de las causas y el seguimiento de las medidas adoptadas","","","","","",""
"multiplechoice","IAMP","S3 Recoleccion de Evidencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una mayor solidez y confiabilidad de las conclusiones del analisis.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, la combinacion de distintas fuentes de evidencia fortalece la investigacion porque permite contrastar la informacion, lo cual contribuye principalmente a lograr cual caracteristica en las conclusiones sobre las causas del accidente?","A","Una mayor solidez y confiabilidad de las conclusiones del analisis","Una mayor solidez de los precios de los productos","Una mayor solidez de las campanas de la marca","Una mayor solidez de la cartera de clientes","","","","","",""
"multiplechoice","IAMP","S4 Entrevistas a Testigos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una fuente de informacion sobre las circunstancias del evento.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, el objetivo de entrevistar al accidentado y a los testigos es reconstruir lo sucedido, por lo que sus relatos se integran a la investigacion como principalmente cual componente del analisis del accidente ocurrido?","C","Una fuente de informacion sobre los precios de venta","Una fuente de informacion sobre las campanas de la marca","Una fuente de informacion sobre las circunstancias del evento","Una fuente de informacion sobre la cartera de clientes","","","","","",""
"multiplechoice","IAMP","S5 Analisis de Causa Raiz","Yes","¡Correcto! Segun el material del curso, lo correcto es: La cadena de causas que condujo a la ocurrencia del evento.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, para aplicar los conceptos del Arbol de Causas a un evento real de seguridad, el equipo investigador debe partir del hecho ocurrido y reconstruir hacia atras principalmente cual aspecto del accidente analizado?","B","La cadena de precios que condujo a la venta del producto","La cadena de causas que condujo a la ocurrencia del evento","La cadena de campanas que condujo a la difusion de la marca","La cadena de clientes que condujo a la cartera comercial","","","","","",""
"multiplechoice","IAMP","S1 Marco Legal y Declaracion MTPE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Identificar las causas y adoptar controles para evitar su repeticion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","De acuerdo con el contenido del curso, la clasificacion de un evento como de alto riesgo obliga a la empresa a prestar especial atencion a su investigacion, con la finalidad principal de lograr cual resultado dentro de la gestion preventiva del centro?","D","Identificar los precios y ajustar la venta de productos","Identificar las campanas y ajustar la difusion de la marca","Identificar los clientes y ajustar la cartera comercial","Identificar las causas y adoptar controles para evitar su repeticion","","","","","",""
"multiplechoice","IAMP","S2 Primera Respuesta y Escena","Yes","¡Correcto! Segun el material del curso, lo correcto es: La proteccion de las personas y la conservacion de la evidencia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","De acuerdo con el contenido del curso, la primera respuesta ante un accidente combina la atencion de las personas con la preservacion de la escena, lo cual busca principalmente equilibrar cuales dos objetivos dentro de la gestion del evento?","A","La proteccion de las personas y la conservacion de la evidencia","La proteccion de los precios y la venta de los productos","La proteccion de las campanas y la difusion de la marca","La proteccion de la cartera y la atencion de clientes","","","","","",""
"multiplechoice","IAMP","S3 Recoleccion de Evidencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: La informacion vinculada a los hechos y a las causas del accidente.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","De acuerdo con el contenido del curso, la recoleccion de evidencia debe orientarse por el objetivo de la investigacion, lo cual significa que el equipo debe centrarse principalmente en obtener cual tipo de informacion relevante para el analisis del accidente?","C","La informacion vinculada a los precios y a las ventas","La informacion vinculada a las campanas y a la marca","La informacion vinculada a los hechos y a las causas del accidente","La informacion vinculada a los clientes y a la cartera","","","","","",""
"multiplechoice","IAMP","S4 Entrevistas a Testigos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Su fidelidad y su utilidad para el analisis de las causas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","De acuerdo con el contenido del curso, evitar el error de inducir respuestas y registrar fielmente los testimonios se complementan en las entrevistas porque juntos aseguran principalmente cual caracteristica de la informacion recabada sobre el accidente?","B","Su fidelidad y su utilidad para la fijacion de precios","Su fidelidad y su utilidad para el analisis de las causas","Su fidelidad y su utilidad para la difusion de la marca","Su fidelidad y su utilidad para la atencion de clientes","","","","","",""
"multiplechoice","IAMP","S5 Analisis de Causa Raiz","Yes","¡Correcto! Segun el material del curso, lo correcto es: Atribuir el accidente a una unica causa simple sin analizar el conjunto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","De acuerdo con el contenido del curso, una afirmacion correcta sobre el Arbol de Causas es que este permite representar el evento como resultado de multiples factores, lo cual ayuda al equipo a evitar principalmente cual error del analisis del accidente?","D","Atribuir el precio a un unico costo sin analizar el conjunto","Atribuir la campana a un unico medio sin analizar el conjunto","Atribuir la cartera a un unico cliente sin analizar el conjunto","Atribuir el accidente a una unica causa simple sin analizar el conjunto","","","","","",""
"multiplechoice","IAMP","S1 Marco Legal y Declaracion MTPE","Yes","¡Correcto! Segun el material del curso, lo correcto es: El registro, el analisis y la prevencion de los accidentes de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, la obligacion de investigar los accidentes y la de declararlos ante la autoridad se articulan dentro del marco legal peruano porque juntas contribuyen principalmente a lograr cual objetivo del sistema preventivo?","A","El registro, el analisis y la prevencion de los accidentes de trabajo","El registro y la fijacion de los precios de los productos","El registro y la difusion de las campanas de la marca","El registro y la captacion de los clientes comerciales","","","","","",""
"multiplechoice","IAMP","S2 Primera Respuesta y Escena","Yes","¡Correcto! Segun el material del curso, lo correcto es: La disponibilidad de testimonios y de evidencia confiables para el analisis.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, la identificacion oportuna de los testigos y la preservacion de la escena se complementan en la primera respuesta porque juntas contribuyen principalmente a lograr cual condicion en la investigacion del accidente ocurrido?","C","La disponibilidad de precios y de descuentos para la venta","La disponibilidad de campanas y de medios para la marca","La disponibilidad de testimonios y de evidencia confiables para el analisis","La disponibilidad de clientes y de proveedores para el negocio","","","","","",""
"multiplechoice","IAMP","S3 Recoleccion de Evidencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: La credibilidad y el sustento de las conclusiones alcanzadas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, la evidencia solida resulta clave para la investigacion porque respalda las conclusiones ante la organizacion y la autoridad, lo cual refuerza principalmente cual caracteristica del proceso de investigacion del accidente?","B","La credibilidad de los precios de los productos","La credibilidad y el sustento de las conclusiones alcanzadas","La credibilidad de las campanas de la marca","La credibilidad de la cartera de clientes","","","","","",""
"multiplechoice","IAMP","S4 Entrevistas a Testigos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Un relato completo y fiel de lo que observo del evento.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, la preparacion del entrevistador y el uso de preguntas abiertas se articulan en la metodologia de entrevista porque juntos contribuyen a que el testigo aporte principalmente cual tipo de relato durante la investigacion del accidente?","D","Un relato completo de los precios de los productos","Un relato completo de las campanas de la marca","Un relato completo de la cartera de clientes","Un relato completo y fiel de lo que observo del evento","","","","","",""
"multiplechoice","IAMP","S5 Analisis de Causa Raiz","Yes","¡Correcto! Segun el material del curso, lo correcto es: Reducir o cerrar las debilidades de las barreras preventivas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Segun el material del curso, reforzar las capas del Modelo del Queso Suizo implica implementar estrategias que fortalezcan las barreras preventivas, lo cual busca principalmente lograr cual efecto sobre los huecos que podrian permitir un accidente?","A","Reducir o cerrar las debilidades de las barreras preventivas","Reducir o cerrar las debilidades de los precios de venta","Reducir o cerrar las debilidades de las campanas de marca","Reducir o cerrar las debilidades de la cartera de clientes","","","","","",""
"multiplechoice","IAMP","S1 Marco Legal y Declaracion MTPE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Los peligros y las condiciones de riesgo presentes en el trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Conforme al contenido del curso, la Supervision del Ambiente Laboral aporta a la prevencion de accidentes porque permite a la empresa detectar condiciones inseguras y actuar principalmente sobre cual aspecto del centro de labores antes de que ocurra un evento?","C","Los precios y las condiciones de venta de los productos","Las campanas y las condiciones de difusion de la marca","Los peligros y las condiciones de riesgo presentes en el trabajo","Los clientes y las condiciones de la cartera comercial","","","","","",""
"multiplechoice","IAMP","S2 Primera Respuesta y Escena","Yes","¡Correcto! Segun el material del curso, lo correcto es: La proteccion de la vida y la integridad de las personas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Conforme al contenido del curso, atender primero a las personas afectadas antes de iniciar la investigacion del accidente refleja que la primera respuesta prioriza principalmente cual criterio dentro de la actuacion del equipo en la escena del evento?","B","La proteccion del precio de los productos de la empresa","La proteccion de la vida y la integridad de las personas","La proteccion de la marca corporativa de la empresa","La proteccion de la cartera de clientes del negocio","","","","","",""
"multiplechoice","IAMP","S3 Recoleccion de Evidencia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Informacion verificada y coherente sobre lo ocurrido en el evento.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso IAMP.","1","Conforme al contenido del curso, la validacion mediante el contraste de fuentes permite descartar la evidencia poco confiable, lo cual contribuye principalmente a que el analisis del accidente se base en principalmente cual tipo de informacion?","D","Informacion verificada sobre los precios de los productos","Informacion verificada sobre las campanas de la marca","Informacion verificada sobre la cartera de clientes","Informacion verificada y coherente sobre lo ocurrido en el evento","","","","","",""
