"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","SIALA","S1 Base SST Actos y Condiciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque el personal capacitado identifica mejor los riesgos y aplica practicas seguras.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","Segun el material del curso, por que la capacitacion del personal se considera una responsabilidad clave del supervisor dentro de la gestion de la seguridad industrial de una organizacion?","A","Porque el personal capacitado identifica mejor los riesgos y aplica practicas seguras","Porque la capacitacion sustituye los controles tecnicos","Porque elimina la necesidad de evaluar riesgos","Porque reduce la responsabilidad del empleador","","","","","",""
"multiplechoice","SIALA","S2 Peligros y Valoracion Riesgo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Reducen el nivel del riesgo evaluado al mitigar la probabilidad o la severidad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","Segun el material del curso, que funcion cumplen los controles existentes al momento de valorar un riesgo dentro del proceso de evaluacion de riesgos de una instalacion industrial?","C","Aumentan el nivel del riesgo evaluado","No influyen en la valoracion del riesgo","Reducen el nivel del riesgo evaluado al mitigar la probabilidad o la severidad","Eliminan la necesidad de evaluar el riesgo","","","","","",""
"multiplechoice","SIALA","S3 Jerarquia Control y LOTO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que no exista energia residual ni potencial en el equipo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","El material del curso describe la verificacion de cero energia en LOTO. Que busca confirmar esta etapa antes de que el trabajador comience la intervencion sobre el equipo bloqueado?","B","Que el equipo funcione a su maxima carga","Que no exista energia residual ni potencial en el equipo","Que el candado tenga el color correcto","Que existan repuestos disponibles","","","","","",""
"multiplechoice","SIALA","S4 Maquinas y Trabajos Criticos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque presentan riesgos como atmosferas peligrosas que exigen conocimientos especializados.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","Segun el material del curso, por que los trabajos en espacios confinados requieren entrenamiento especifico del personal dentro de las actividades criticas de una instalacion industrial de proceso?","D","Porque son tareas sin ningun riesgo asociado","Porque el entrenamiento retrasa la produccion","Porque el personal no necesita ninguna preparacion","Porque presentan riesgos como atmosferas peligrosas que exigen conocimientos especializados","","","","","",""
"multiplechoice","SIALA","S5 Investigacion y Cultura Segura","Yes","¡Correcto! Segun el material del curso, lo correcto es: Detectar comportamientos y condiciones de riesgo para corregirlos antes de que ocurra un accidente.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","Segun el material del curso, que finalidad tiene la observacion preventiva realizada por supervisores y trabajadores dentro de una cultura de seguridad orientada a la mejora continua en la planta?","A","Detectar comportamientos y condiciones de riesgo para corregirlos antes de que ocurra un accidente","Sancionar a los trabajadores observados","Aumentar la exposicion a los peligros","Reducir la comunicacion en el area","","","","","",""
"multiplechoice","SIALA","S1 Base SST Actos y Condiciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque protege la vida de los trabajadores y la continuidad de las operaciones.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","El material del curso relaciona la seguridad industrial con la actualidad. Por que la seguridad industrial sigue siendo relevante hoy dentro de las organizaciones productivas modernas y competitivas?","C","Porque reemplaza la necesidad de producir","Porque reduce el numero de trabajadores","Porque protege la vida de los trabajadores y la continuidad de las operaciones","Porque elimina los procesos de mantenimiento","","","","","",""
"multiplechoice","SIALA","S2 Peligros y Valoracion Riesgo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Priorizar las acciones y recursos hacia los riesgos de mayor nivel.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","El material del curso describe la priorizacion de acciones. Que debe hacer la organizacion despues de valorar y clasificar los riesgos identificados mediante la matriz de evaluacion correspondiente?","B","Atender primero los riesgos de menor nivel","Priorizar las acciones y recursos hacia los riesgos de mayor nivel","Asignar los mismos recursos a todos los riesgos","Posponer toda accion hasta el proximo ano","","","","","",""
"multiplechoice","SIALA","S3 Jerarquia Control y LOTO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que cada trabajador coloque su propio candado y solo el lo retire.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","Segun el material del curso, cuando varios trabajadores intervienen simultaneamente un mismo equipo bajo LOTO, que practica garantiza que ninguno quede expuesto a una energizacion inesperada?","D","Que un solo candado cubra a todo el grupo","Que se retiren todos los candados a la vez","Que se omitan los candados por rapidez","Que cada trabajador coloque su propio candado y solo el lo retire","","","","","",""
"multiplechoice","SIALA","S4 Maquinas y Trabajos Criticos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Para verificar que sigan cumpliendo su funcion protectora y detectar fallas a tiempo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","El material del curso presenta la inspeccion de protecciones. Por que es importante inspeccionar regularmente los resguardos y enclavamientos de las maquinas dentro de la seguridad de la maquinaria?","A","Para verificar que sigan cumpliendo su funcion protectora y detectar fallas a tiempo","Para aumentar la velocidad de la maquina","Para justificar el retiro de las protecciones","Para eliminar la evaluacion de riesgos","","","","","",""
"multiplechoice","SIALA","S5 Investigacion y Cultura Segura","Yes","¡Correcto! Segun el material del curso, lo correcto es: Medir acciones preventivas para anticipar y evitar los accidentes antes de que ocurran.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","El material del curso presenta los indicadores preventivos. Cual es la utilidad principal de este tipo de indicadores dentro de la gestion de una cultura de seguridad proactiva en la organizacion industrial?","C","Registrar unicamente los accidentes ocurridos","Sustituir la aplicacion de los controles","Medir acciones preventivas para anticipar y evitar los accidentes antes de que ocurran","Eliminar la necesidad de investigar eventos","","","","","",""
"multiplechoice","SIALA","S1 Base SST Actos y Condiciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: Proporcionar condiciones seguras y los recursos necesarios para la prevencion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIALA.","1","Segun el material del curso, cual es una responsabilidad tipica del empleador dentro de los roles y responsabilidades del sistema de gestion de seguridad y salud en el trabajo de la organizacion?","B","Trasladar toda la responsabilidad al trabajador","Proporcionar condiciones seguras y los recursos necesarios para la prevencion","Reducir las medidas de proteccion por costos","Prohibir el reporte de condiciones inseguras","","","","","",""
