"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","MATR","S1 Triple Criterio MDT y Peligros","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las condiciones climaticas del exterior.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","El Triple Criterio del MDT valora los riesgos mediante factores definidos. Cual de los siguientes factores NO se considera al aplicar el Triple Criterio del MDT segun lo indicado en el material del curso?","A","Las condiciones climaticas del exterior","Los controles existentes en el puesto","La probabilidad de ocurrencia del riesgo","Las consecuencias de la exposicion","","","","","",""
"multiplechoice","MATR","S2 Metodo NTP 330 del INSHT","Yes","¡Correcto! Segun el material del curso, lo correcto es: Proporcionar directrices para la evaluacion de riesgos laborales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","La NTP 330 del INSHT es una nota tecnica de referencia complementaria del curso. Cual es la finalidad principal de la NTP 330 segun el INSHT indicado en el material del curso de la Matriz de Riesgos?","C","Crear un manual de prevencion de incendios","Registrar unicamente los accidentes laborales","Proporcionar directrices para la evaluacion de riesgos laborales","Establecer los precios de los equipos de proteccion","","","","","",""
"multiplechoice","MATR","S3 Factores de Riesgo por Puesto","Yes","¡Correcto! Segun el material del curso, lo correcto es: Siete factores que abarcan distintas naturalezas de peligro.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","El curso integra siete factores de riesgo dentro de la matriz por puesto. Cuantos factores de riesgo integra el modelo del MDT aplicado en la matriz segun lo indicado en el material del curso?","B","Un unico factor general para todo","Siete factores que abarcan distintas naturalezas de peligro","Dos factores exclusivamente economicos","Diez factores de tipo financiero","","","","","",""
"multiplechoice","MATR","S4 Matriz Rutinarias y No Rutinarias","Yes","¡Correcto! Segun el material del curso, lo correcto es: Son establecidas, programadas y repetitivas en el tiempo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","Las actividades rutinarias tienen caracteristicas propias en la matriz de riesgos. Como se caracterizan las actividades rutinarias segun lo indicado en el material del curso de la Matriz de Riesgos por puesto?","D","Son excepcionales y sin planificacion","Ocurren una sola vez y no se repiten","No forman parte de las tareas del puesto","Son establecidas, programadas y repetitivas en el tiempo","","","","","",""
"multiplechoice","MATR","S5 Controles Riesgo Residual y SUT","Yes","¡Correcto! Segun el material del curso, lo correcto es: La eliminacion del riesgo en su origen.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","La jerarquia de controles ordena las medidas segun su eficacia. Cual es el tipo de control considerado mas efectivo para mitigar un riesgo segun lo indicado en el material del curso de la Matriz de Riesgos?","A","La eliminacion del riesgo en su origen","La entrega de equipo de proteccion personal","La colocacion de senalizacion de advertencia","La publicacion de un procedimiento administrativo","","","","","",""
"multiplechoice","MATR","S1 Triple Criterio MDT y Peligros","Yes","¡Correcto! Segun el material del curso, lo correcto es: La identificacion de peligros del puesto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","La aplicacion del Triple Criterio sigue una secuencia ordenada de pasos. Cual es el primer paso para clasificar un riesgo en el marco del Triple Criterio MDT segun lo indicado en el material del curso?","C","La comunicacion del riesgo al personal","El desarrollo de estrategias comerciales","La identificacion de peligros del puesto","La evaluacion de la severidad sin identificar peligros","","","","","",""
"multiplechoice","MATR","S2 Metodo NTP 330 del INSHT","Yes","¡Correcto! Segun el material del curso, lo correcto es: La duracion y la frecuencia de la exposicion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","La evaluacion de la exposicion a agentes considera variables especificas. Que variable se considera clave al evaluar el riesgo de exposicion a agentes segun lo indicado en el material del curso?","B","La temperatura ambiente del exterior","La duracion y la frecuencia de la exposicion","El nivel de iluminacion decorativa","El color de las paredes del area","","","","","",""
"multiplechoice","MATR","S3 Factores de Riesgo por Puesto","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las condiciones de ventilacion del lugar de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","Entre los factores de riesgo se incluye uno relacionado con el ambiente fisico. Cual de los siguientes se relaciona con el factor de riesgo del ambiente fisico segun lo indicado en el material del curso?","D","El precio de los productos de la empresa","La cantidad de clientes atendidos","El tipo de publicidad utilizada","Las condiciones de ventilacion del lugar de trabajo","","","","","",""
"multiplechoice","MATR","S4 Matriz Rutinarias y No Rutinarias","Yes","¡Correcto! Segun el material del curso, lo correcto es: Con una evaluacion de riesgos especifica para cada actividad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","Las actividades no rutinarias requieren un tratamiento particular en la matriz. Como deben gestionarse las actividades no rutinarias en un entorno de trabajo segun lo indicado en el material del curso?","A","Con una evaluacion de riesgos especifica para cada actividad","Ignorandolas por ser poco frecuentes","Aplicando los mismos controles que a las rutinarias","Sin ninguna evaluacion previa","","","","","",""
"multiplechoice","MATR","S5 Controles Riesgo Residual y SUT","Yes","¡Correcto! Segun el material del curso, lo correcto es: El riesgo que permanece tras aplicar los controles.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MATR.","1","Tras aplicar controles siempre puede quedar un remanente de riesgo. Que se entiende por riesgo residual segun lo indicado en el material del curso de la Matriz de Riesgos laborales por puesto?","C","El riesgo que existia antes de cualquier control","Un riesgo que desaparece por completo","El riesgo que permanece tras aplicar los controles","Un riesgo que no afecta al trabajador","","","","","",""
