"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","PSMO","S1 Origen PSM y Marco OSHA 1910119","Yes","¡Correcto! Segun el material del curso, lo correcto es: Un conjunto de practicas de seguridad iniciadas en la industria quimica de Estados Unidos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","Dentro del desarrollo historico de la seguridad de procesos, se estudia el origen del Process Safety Management (PSM). Segun el material del curso PSMO, ese enfoque se identifica principalmente como:","A","Un conjunto de practicas de seguridad iniciadas en la industria quimica de Estados Unidos","Una norma ISO enfocada exclusivamente en la seguridad laboral individual","Una iniciativa de la Union Europea para la seguridad industrial general","Un marco regulatorio creado por la Organizacion Mundial de la Salud","","","","","",""
"multiplechoice","PSMO","S2 PSI y Analisis PHA de Peligros","Yes","¡Correcto! Segun el material del curso, lo correcto es: Es un enfoque que busca fomentar la implicacion de los empleados en los procesos de toma de decisiones.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","El material del curso desarrolla el elemento de participacion de los empleados en la seguridad de procesos. De acuerdo con el material, la afirmacion que describe mejor la participacion de los trabajadores en este entorno es:","C","Es una obligacion exclusiva de la gerencia sin involucrar operadores","Consiste en limitar la informacion que reciben los trabajadores","Es un enfoque que busca fomentar la implicacion de los empleados en los procesos de toma de decisiones","Se reduce a firmar documentos sin analizar su contenido","","","","","",""
"multiplechoice","PSMO","S3 Procedimientos SOP y Contratistas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Detallar los limites operativos y los procedimientos para garantizar seguridad y eficiencia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","El material del curso describe los Procedimientos Operativos Estandarizados como elemento del PSM. De acuerdo con el material, el aspecto esencial que establecen los SOP dentro de una organizacion consiste en:","B","Fijar los precios de venta de los productos","Detallar los limites operativos y los procedimientos para garantizar seguridad y eficiencia","Definir la estrategia publicitaria de la empresa","Establecer los horarios de las reuniones comerciales","","","","","",""
"multiplechoice","PSMO","S4 Integridad Mecanica y MOC","Yes","¡Correcto! Segun el material del curso, lo correcto es: La inspeccion de recipientes y equipos a presion en servicio.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","El material del curso presenta el codigo API 510 dentro de la gestion de integridad mecanica. De acuerdo con el material, el enfoque principal del API 510 en relacion con la integridad mecanica se centra en:","D","La contratacion de personal administrativo","La fijacion de precios de los equipos","El diseno de la campana publicitaria","La inspeccion de recipientes y equipos a presion en servicio","","","","","",""
"multiplechoice","PSMO","S5 Incidentes Auditorias y RBPS","Yes","¡Correcto! Segun el material del curso, lo correcto es: Cuarenta y ocho horas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","El material del curso aborda el reporte de incidentes segun las normativas de respuesta ante eventos. De acuerdo con el material, el plazo maximo que se establece para reportar un incidente corresponde a:","A","Cuarenta y ocho horas","Dos semanas completas","Un ano calendario","Solo al finalizar el proyecto","","","","","",""
"multiplechoice","PSMO","S1 Origen PSM y Marco OSHA 1910119","Yes","¡Correcto! Segun el material del curso, lo correcto es: Instalaciones que manejan sustancias quimicas altamente peligrosas por encima de cantidades umbral.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","Cuando una organizacion evalua si le aplica la regulacion PSM, debe revisar el tipo de instalaciones cubiertas. De acuerdo con el material del curso, la cobertura regulatoria del PSM abarca principalmente:","C","Solo plantas que fabrican productos alimenticios envasados","Unicamente oficinas administrativas con riesgo ergonomico","Instalaciones que manejan sustancias quimicas altamente peligrosas por encima de cantidades umbral","Cualquier empresa sin importar las sustancias que utilice","","","","","",""
"multiplechoice","PSMO","S2 PSI y Analisis PHA de Peligros","Yes","¡Correcto! Segun el material del curso, lo correcto es: Immediately Dangerous to Life or Health que indica concentraciones con riesgo inmediato y grave para la salud.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","Entre los conceptos tecnicos del material del curso se explica el significado de IDLH, relevante para la prevencion de riesgos. Segun el material, la sigla IDLH expandida y su implicacion practica corresponden a:","B","Industrial Design for Low Hazard que clasifica equipos economicos","Immediately Dangerous to Life or Health que indica concentraciones con riesgo inmediato y grave para la salud","Internal Data on Labor Health que registra ausentismo laboral","Intermediate Detection of Localized Heat que mide temperatura","","","","","",""
"multiplechoice","PSMO","S3 Procedimientos SOP y Contratistas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las condiciones que definen el rango aceptable de operacion en los procesos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","Dentro de los procedimientos operativos, el material del curso define el concepto de limites operativos. Segun el material, estos limites se refieren de manera precisa a:","D","El presupuesto anual asignado al area comercial","La cantidad de personal contratado por turno","El numero de clientes atendidos por semana","Las condiciones que definen el rango aceptable de operacion en los procesos","","","","","",""
"multiplechoice","PSMO","S4 Integridad Mecanica y MOC","Yes","¡Correcto! Segun el material del curso, lo correcto es: La historia de fallas previas del equipo analizado.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","El material del curso explica la inspeccion basada en riesgo dentro de la integridad mecanica. De acuerdo con el material, un elemento critico para identificar mecanismos de dano en la metodologia RBI es:","A","La historia de fallas previas del equipo analizado","El precio de compra original del equipo","La marca comercial del fabricante","El color de la pintura del equipo","","","","","",""
"multiplechoice","PSMO","S5 Incidentes Auditorias y RBPS","Yes","¡Correcto! Segun el material del curso, lo correcto es: El diagrama de Ishikawa tambien conocido como diagrama de causa y efecto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","El material del curso describe metodos para el analisis causal de un incidente. De acuerdo con el material, un metodo comunmente utilizado para realizar dicho analisis es:","C","El calculo del margen de utilidad","El diseno de la campana publicitaria","El diagrama de Ishikawa tambien conocido como diagrama de causa y efecto","La proyeccion de ventas trimestrales","","","","","",""
"multiplechoice","PSMO","S1 Origen PSM y Marco OSHA 1910119","Yes","¡Correcto! Segun el material del curso, lo correcto es: La norma 29 CFR 1910.119 de OSHA.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PSMO.","1","Al describir el marco normativo relacionado con el PSM, el material del curso senala una regulacion central emitida por OSHA en Estados Unidos que establece los requisitos de gestion de procesos seguros. Esa norma es:","B","La norma ISO 9001 de calidad general","La norma 29 CFR 1910.119 de OSHA","El reglamento 40 CFR 60 de emisiones atmosfericas","La directiva europea Seveso III unicamente","","","","","",""
