"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","HSL","S1 Concepto y Elementos del HSL","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una conducta de naturaleza sexual no deseada que afecta la dignidad de la persona y su entorno laboral.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","Segun el material del curso, que se entiende por hostigamiento sexual laboral en el contexto de la prevencion en el centro de trabajo?","A","Una conducta de naturaleza sexual no deseada que afecta la dignidad de la persona y su entorno laboral","Cualquier desacuerdo entre companeros de trabajo relacionado con las tareas asignadas","Una evaluacion de desempeno realizada por el supervisor al personal del area","Un procedimiento administrativo para determinar el salario de los trabajadores","","","","","",""
"multiplechoice","HSL","S2 Asimetria Poder y Sujetos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una relacion desigual entre las partes donde una tiene mayor autoridad o jerarquia lo que puede facilitar el hostigamiento hacia la otra.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","Segun el material del curso, que se entiende por asimetria de poder en el contexto de las dinamicas laborales relacionadas con el hostigamiento sexual?","C","Una relacion de igualdad total entre todos los trabajadores del area sin jerarquias","Un procedimiento para determinar el salario de los trabajadores segun su desempeno","Una relacion desigual entre las partes donde una tiene mayor autoridad o jerarquia lo que puede facilitar el hostigamiento hacia la otra","Un metodo para establecer el horario de atencion de las oficinas administrativas","","","","","",""
"multiplechoice","HSL","S3 Perspectiva de Genero","Yes","¡Correcto! Segun el material del curso, lo correcto es: Un enfoque que considera las diferencias y desigualdades entre hombres y mujeres para atender los casos sin sesgos y de forma justa.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","Segun el material del curso, que se entiende por perspectiva de genero en el contexto de la proteccion frente al hostigamiento sexual laboral?","B","El derecho exclusivo de las mujeres a tener acceso a determinados puestos de trabajo","Un enfoque que considera las diferencias y desigualdades entre hombres y mujeres para atender los casos sin sesgos y de forma justa","El conjunto de normas sociales que dividen las tareas segun el area de la empresa","La capacidad de una persona para recibir un salario acorde a su desempeno","","","","","",""
"multiplechoice","HSL","S4 Denuncia Plazos y Proteccion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque protege su identidad y privacidad evitando la exposicion y la revictimizacion y fomentando que se anime a denunciar.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","Segun el material del curso, por que la confidencialidad de la victima en el proceso de denuncia de hostigamiento sexual laboral es fundamental?","D","Porque la confidencialidad determina el salario que corresponde a la victima","Porque la confidencialidad establece el horario de atencion de las oficinas","Porque la confidencialidad reduce el consumo de energia de los equipos","Porque protege su identidad y privacidad evitando la exposicion y la revictimizacion y fomentando que se anime a denunciar","","","","","",""
"multiplechoice","HSL","S5 Responsabilidad y Autoridades","Yes","¡Correcto! Segun el material del curso, lo correcto es: La autoridad de inspeccion del trabajo que fiscaliza que las empresas cumplan sus obligaciones en materia de prevencion del hostigamiento sexual laboral.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","Segun el material del curso, cual de las siguientes entidades es responsable de fiscalizar el cumplimiento de las obligaciones laborales frente al hostigamiento?","A","La autoridad de inspeccion del trabajo que fiscaliza que las empresas cumplan sus obligaciones en materia de prevencion del hostigamiento sexual laboral","El ministerio de justicia encargado de los asuntos penales del pais","El proveedor comercial que suministra los equipos utilizados en la planta","La entidad que determina el salario de los trabajadores del sector","","","","","",""
"multiplechoice","HSL","S1 Concepto y Elementos del HSL","Yes","¡Correcto! Segun el material del curso, lo correcto es: La estructura organizativa y la relacion entre las partes que permite ubicar la conducta dentro del ambito laboral protegido.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","De acuerdo con el material del curso, cual de los siguientes es un elemento configurativo esencial para identificar el hostigamiento sexual laboral?","C","El clima laboral positivo que exista en el area de trabajo de la empresa","Las evaluaciones de desempeno aplicadas periodicamente al personal","La estructura organizativa y la relacion entre las partes que permite ubicar la conducta dentro del ambito laboral protegido","Los beneficios economicos que percibe el trabajador durante su jornada","","","","","",""
"multiplechoice","HSL","S2 Asimetria Poder y Sujetos","Yes","¡Correcto! Segun el material del curso, lo correcto es: La persona que ocupa un cargo jerarquico superior o de supervision respecto de quien depende laboralmente de ella.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","De acuerdo con el material del curso, en el contexto de la asimetria de poder cual de los siguientes sujetos suele ejercer una posicion de mayor autoridad?","B","El trabajador que recien ingresa a la empresa sin ninguna responsabilidad","La persona que ocupa un cargo jerarquico superior o de supervision respecto de quien depende laboralmente de ella","El personal externo que visita ocasionalmente las instalaciones de la empresa","El proveedor comercial que suministra los equipos utilizados en la planta","","","","","",""
"multiplechoice","HSL","S3 Perspectiva de Genero","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una idea preconcebida sobre como deben comportarse o que roles deben cumplir las personas segun su sexo que puede generar discriminacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","De acuerdo con el material del curso, cual de las siguientes afirmaciones describe mejor el concepto de estereotipo de genero?","D","Una evaluacion objetiva del desempeno laboral de los trabajadores del area","Un procedimiento para determinar el salario que corresponde a cada persona","Un metodo para establecer el horario de atencion de las oficinas administrativas","Una idea preconcebida sobre como deben comportarse o que roles deben cumplir las personas segun su sexo que puede generar discriminacion","","","","","",""
"multiplechoice","HSL","S4 Denuncia Plazos y Proteccion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Medidas que eviten el contacto con el presunto hostigador protejan su integridad y garanticen que no sufra represalias en su empleo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","De acuerdo con el material del curso, que medidas de proteccion se deben implementar para salvaguardar a la victima durante el proceso de denuncia?","A","Medidas que eviten el contacto con el presunto hostigador protejan su integridad y garanticen que no sufra represalias en su empleo","Medidas que determinen el salario que corresponde a la victima durante el proceso","Medidas que establezcan el horario de atencion de las oficinas administrativas","Medidas que reduzcan el consumo de energia de los equipos utilizados en la planta","","","","","",""
"multiplechoice","HSL","S5 Responsabilidad y Autoridades","Yes","¡Correcto! Segun el material del curso, lo correcto es: Articular acciones de prevencion atencion y proteccion aprovechando la rectoria de esa entidad en materia de igualdad y no violencia de genero.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","De acuerdo con el material del curso, cuando se refiere a la coordinacion con el ministerio de la mujer que aspecto es fundamental?","C","Determinar el salario que corresponde a cada trabajador de la empresa","Establecer el horario de atencion de las oficinas administrativas de la empresa","Articular acciones de prevencion atencion y proteccion aprovechando la rectoria de esa entidad en materia de igualdad y no violencia de genero","Reducir el consumo de energia de los equipos utilizados en la planta","","","","","",""
"multiplechoice","HSL","S1 Concepto y Elementos del HSL","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que se trata de una conducta de naturaleza sexual no deseada por la persona que la recibe y que afecta su dignidad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso HSL.","1","Conforme al material del curso, que caracteristica distingue a una conducta de hostigamiento sexual laboral de otras interacciones en el trabajo?","B","Que se trata de una conversacion cordial aceptada por ambas partes del area","Que se trata de una conducta de naturaleza sexual no deseada por la persona que la recibe y que afecta su dignidad","Que se trata de una instruccion laboral formal dada por el supervisor","Que se trata de una evaluacion del desempeno del trabajador en su puesto","","","","","",""
