"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! El aire comprimido almacena energia que puede liberarse de forma brusca por expansion, un riesgo dominante en sistemas neumaticos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","En la comparacion tecnologica entre neumatica e hidraulica, uno de los riesgos dominantes de los sistemas neumaticos se relaciona con la energia acumulada en el aire comprimido. Que riesgo se asocia principalmente a esa energia almacenada?","C","La imposibilidad total de generar movimiento en el actuador","La ausencia de cualquier tipo de energia residual tras el apagado","La liberacion brusca de energia por expansion del aire comprimido","La total previsibilidad del movimiento en cualquier condicion de fallo","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! La evaluacion de riesgos dominantes combina la probabilidad de ocurrencia con el impacto o severidad para priorizar los peligros.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","En la evaluacion de riesgos dominantes de un sistema de potencia fluida, se analiza cada peligro considerando dos factores combinados. Cuales son los dos factores que se evaluan conjuntamente para priorizar los riesgos?","D","El color del fluido y la marca comercial del componente","La longitud de la tuberia y el peso total de la maquina","El costo del mantenimiento y la antiguedad del equipo","La probabilidad de ocurrencia y el impacto o severidad del riesgo","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! Sin control de posicion adecuado pueden producirse fallas de equipos y accidentes laborales por movimientos no gobernados.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","La falta de un control adecuado de la posicion en maquinaria industrial con potencia fluida puede tener consecuencias directas. Cual es el principal riesgo asociado a la ausencia de control de posicion del actuador?","A","Fallas de los equipos y potenciales accidentes laborales","Un incremento automatico de la vida util de los sellos","La eliminacion completa de la energia residual del sistema","La reduccion garantizada del consumo energetico del proceso","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! Conociendo presion y area, la relacion fuerza igual a presion por area entrega la fuerza que ejerce el actuador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","En el modulo de calculos aplicados se emplea la relacion entre presion, fuerza y area para dimensionar la seguridad de un actuador. Si se conoce la presion del sistema y el area del piston, que magnitud se obtiene directamente con esa relacion?","B","El caudal volumetrico entregado por la bomba al circuito","La fuerza que el actuador es capaz de ejercer sobre la carga","La temperatura de operacion del fluido en regimen permanente","La viscosidad cinematica del aceite hidraulico en servicio","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! Fuerzas elevadas concentradas en puntos de atrapamiento pueden provocar lesiones por aplastamiento en el personal.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","Al aplicar calculos de seguridad en potencia fluida, comprender la magnitud de las fuerzas involucradas permite anticipar un tipo de lesion caracteristico. Que relacion existe entre las fuerzas elevadas del actuador y el riesgo para las personas?","C","Las fuerzas elevadas eliminan cualquier posibilidad de lesion","Las fuerzas del actuador no guardan relacion con el dano fisico","Fuerzas elevadas en puntos de atrapamiento pueden causar aplastamiento","Solo las fuerzas muy bajas representan un peligro para el operador","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! La potencia expresa la rapidez con que el sistema transfiere o convierte energia hacia el actuador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","La potencia en un sistema de potencia fluida relaciona la energia transferida con el tiempo. Que concepto describe la potencia entregada por el sistema al actuador durante su funcionamiento?","A","La rapidez con la que el sistema transfiere o convierte energia","La cantidad total de fluido almacenado en el deposito","El area transversal fija del piston del cilindro","La distancia recorrida por el vastago en una sola carrera","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! La baja compresibilidad del aceite permite sostener cargas elevadas de forma estable, ventaja de los sistemas hidraulicos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","Al comparar aplicaciones por sector, los sistemas hidraulicos suelen preferirse frente a los neumaticos en tareas especificas. Que caracteristica del aceite justifica su eleccion para sostener cargas elevadas de forma estable?","D","Su alta compresibilidad que amortigua cualquier impacto de carga","Su capacidad de expandirse para aumentar la fuerza disponible","Su baja densidad que reduce el consumo energetico del sistema","Su baja compresibilidad que permite sostener cargas con estabilidad","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! Los sistemas hidraulicos operan con presiones de trabajo considerablemente mayores que los neumaticos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","En un sistema neumatico, la presion de trabajo tipica difiere de la de un sistema hidraulico. Que relacion general existe entre las presiones de trabajo de ambos sistemas de potencia fluida?","B","La presion neumatica suele ser mucho mayor que la hidraulica","La presion hidraulica suele ser considerablemente mayor que la neumatica","Ambas presiones de trabajo son siempre exactamente iguales","La presion neumatica es nula durante toda la operacion normal","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! A velocidad constante, la distancia se obtiene multiplicando la velocidad por el tiempo transcurrido.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","Durante los calculos aplicados de seguridad, se estima la distancia recorrida por un actuador que se desplaza a velocidad constante. Que operacion permite obtener esa distancia a partir de la velocidad y el tiempo transcurrido?","C","Dividir la velocidad entre el tiempo de desplazamiento","Restar el tiempo a la velocidad del actuador","Multiplicar la velocidad constante por el tiempo transcurrido","Sumar la velocidad y el tiempo del movimiento","","","","","",""
"multiplechoice","CNHSA","B1 Fundamentos Fisicos y Fluidos","Yes","¡Correcto! La compresibilidad del aire dificulta mantener posiciones intermedias estables, haciendo el control de posicion mas exigente en sistemas neumaticos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","En el estudio de las diferencias tecnologicas, el control de posicion resulta mas exigente en uno de los dos tipos de sistema. En cual de ellos es mas dificil mantener una posicion intermedia estable y por que?","A","En el neumatico, porque la compresibilidad del aire dificulta fijar posiciones intermedias","En el hidraulico, porque el aceite se expande y pierde la posicion","En ambos por igual, ya que la posicion no depende del fluido","En el neumatico, porque el aire es totalmente incompresible","","","","","",""
"multiplechoice","CNHSA","B2 Normativa y Diagramas","Yes","¡Correcto! Interpretar la logica del circuito permite anticipar comportamientos y detectar condiciones que podrian comprometer el uso seguro del equipo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","Al interpretar un diagrama para tomar decisiones de seguridad, el lector debe identificar que partes del circuito pueden generar condiciones peligrosas. Que permite lograr esta interpretacion de la logica del circuito?","C","Determinar unicamente el fabricante de cada componente dibujado","Calcular exclusivamente el costo economico de la instalacion","Anticipar comportamientos y detectar condiciones que comprometen el uso seguro","Definir solamente el color de fondo del plano tecnico","","","","","",""
"multiplechoice","CNHSA","B2 Normativa y Diagramas","Yes","¡Correcto! El analisis normativo recorre desde el riesgo general de la maquina hasta los parametros especificos de seguridad funcional.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","Dentro del marco normativo, el analisis de seguridad recorre distintas etapas desde lo general hasta lo especifico. Como se ordena tipicamente ese recorrido normativo del diseno seguro de maquinaria?","D","Comienza por el detalle del componente y nunca evalua el riesgo global","Se limita a una unica norma sin relacion con las demas","Se aplica solo tras la puesta en marcha de la maquina","Va desde el analisis del riesgo general hasta los parametros de seguridad funcional","","","","","",""
"multiplechoice","CNHSA","B2 Normativa y Diagramas","Yes","¡Correcto! Entre las medidas de mitigacion figuran la redundancia, el mantenimiento preventivo, el analisis de modos de falla y la formacion del personal.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","Para mitigar riesgos asociados a fallos en un sistema de automatizacion industrial, el curso menciona diversas estrategias. Cual de las siguientes es una medida valida para reducir dichos riesgos?","A","Emplear sistemas de redundancia y mantenimiento preventivo","Eliminar todo tipo de mantenimiento para reducir costos","Suprimir la formacion del personal operativo","Prescindir del analisis de modos de falla y efectos","","","","","",""
"multiplechoice","CNHSA","B2 Normativa y Diagramas","Yes","¡Correcto! Una correcta interconexion permite comunicacion fluida entre bloques funcionales, mejorando la eficacia del sistema.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","La interconexion entre los distintos bloques funcionales de un sistema influye en su desempeno global. Que efecto tiene una correcta interconexion entre los bloques del sistema?","B","Aisla los bloques impidiendo cualquier intercambio de senales","Permite una comunicacion fluida entre bloques y mejora la eficacia","Reduce siempre la eficacia por sobrecarga de informacion","Elimina la necesidad de coordinar las funciones de seguridad","","","","","",""
"multiplechoice","CNHSA","B2 Normativa y Diagramas","Yes","¡Correcto! La gestion de riesgos es un bloque funcional esencial para manejar y controlar de forma estructurada los peligros del sistema.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","En la arquitectura del sistema, la gestion de riesgos se identifica como un bloque funcional esencial. Que finalidad cumple este bloque dentro del sistema de automatizacion industrial?","C","Sustituir los actuadores fisicos del proceso productivo","Almacenar unicamente el aceite hidraulico del circuito","Manejar y controlar los riesgos del sistema de forma estructurada","Generar exclusivamente la energia electrica de la planta","","","","","",""
"multiplechoice","CNHSA","B2 Normativa y Diagramas","Yes","¡Correcto! ISO 13849-1:2023 aborda las partes de los sistemas de mando relativas a la seguridad en maquinaria.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso CNHSA.","1","La norma ISO 13849-1 se referencia en su version del ano 2023 dentro del curso. Que ambito principal aborda esta norma dentro de la seguridad de maquinaria?","D","La clasificacion de sustancias quimicas peligrosas","El transporte terrestre de materiales inflamables","La higiene alimentaria en plantas de proceso","Las partes de los sistemas de mando relativas a la seguridad","","","","","",""
