"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","TCP","S1 Definicion Hot Work y Riesgos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las altas temperaturas y la escoria pueden causar quemaduras e igniciones por lo que exigen controles especificos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Segun se explica en el material del curso, cual es la relacion entre las altas temperaturas generadas y la seguridad del personal durante un trabajo en caliente?","A","Las altas temperaturas y la escoria pueden causar quemaduras e igniciones por lo que exigen controles especificos","Las altas temperaturas mejoran la resistencia fisica del personal y reducen la fatiga laboral","Las altas temperaturas no tienen relevancia si el trabajador ha completado un curso teorico","Las altas temperaturas facilitan la limpieza de las superficies metalicas tras el corte","","","","","",""
"multiplechoice","TCP","S2 Jerarquia de Controles y Prevencion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Procedimientos permisos capacitacion y supervision que regulan la forma segura de ejecutar la tarea.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Conforme al material del curso, que representa el control administrativo dentro del conjunto de medidas para gestionar los riesgos de trabajos en caliente?","C","Barreras fisicas y sistemas automaticos que aislan por completo la fuente de peligro","La eliminacion definitiva del proceso que da origen al riesgo en la operacion","Procedimientos permisos capacitacion y supervision que regulan la forma segura de ejecutar la tarea","Barreras metalicas automaticas que se activan solo cuando detectan humo en el aire","","","","","",""
"multiplechoice","TCP","S3 Permisos y Areas Designadas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Detener la actividad reevaluar los riesgos y renovar o ajustar el permiso antes de continuar.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Conforme al material del curso, que accion corresponde tomar si durante un trabajo en caliente cambian las condiciones que sustentaron el permiso emitido?","B","Continuar la tarea sin interrupcion ya que el permiso original sigue siendo valido","Detener la actividad reevaluar los riesgos y renovar o ajustar el permiso antes de continuar","Delegar la decision al trabajador de menor experiencia presente en el area","Delegar la decision al proveedor externo que suministro el equipo de soldadura","","","","","",""
"multiplechoice","TCP","S4 Vigia de Fuego y Perimetro","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque la escoria y las superficies calientes pueden provocar incendios tiempo despues de finalizada la operacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Conforme al material del curso, por que la vigilancia posterior al trabajo en caliente es tan importante como la vigilancia durante la tarea?","D","Porque el equipo de soldadura continua funcionando por si solo despues de apagarse","Porque el operador necesita ayuda para guardar sus herramientas al terminar","El perimetro se define segun el precio del servicio acordado con el cliente","Porque la escoria y las superficies calientes pueden provocar incendios tiempo despues de finalizada la operacion","","","","","",""
"multiplechoice","TCP","S5 EPP Oxicorte y Emergencias","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque permite identificar los peligros y definir los controles necesarios para prevenir incidentes.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Conforme al material del curso, por que es importante realizar la evaluacion de riesgos antes de iniciar una operacion de trabajo en caliente?","A","Porque permite identificar los peligros y definir los controles necesarios para prevenir incidentes","Porque determina el monto del bono que recibira el soldador al finalizar la tarea","Porque establece el orden en que los trabajadores tomaran sus descansos diarios","Porque establece el monto del incentivo economico que recibira el operador","","","","","",""
"multiplechoice","TCP","S1 Definicion Hot Work y Riesgos","Yes","¡Correcto! Segun el material del curso, lo correcto es: La presencia de fuentes de ignicion como llama abierta chispas o calor intenso durante la operacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Tal como indica el material del curso, que caracteristica diferencia a un trabajo en caliente de una tarea industrial comun sin generacion de calor o chispas?","C","La duracion de la jornada laboral que siempre supera las ocho horas continuas de trabajo","El numero de trabajadores involucrados que nunca puede ser menor de cinco personas","La presencia de fuentes de ignicion como llama abierta chispas o calor intenso durante la operacion","La cantidad exacta de electrodos que se consumen por cada metro de soldadura aplicada","","","","","",""
"multiplechoice","TCP","S2 Jerarquia de Controles y Prevencion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Priorizar las medidas mas efectivas comenzando por eliminar el peligro antes de recurrir al equipo de proteccion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Tal como indica el material del curso, cual es el proposito de aplicar la jerarquia de controles en orden descendente al planificar un trabajo en caliente?","B","Comenzar siempre por la entrega de equipo de proteccion por ser la alternativa mas sencilla","Priorizar las medidas mas efectivas comenzando por eliminar el peligro antes de recurrir al equipo de proteccion","Aplicar unicamente la medida que resulte mas economica para la empresa en cada caso","Aplicar la medida que genere mayor visibilidad ante una futura auditoria interna","","","","","",""
"multiplechoice","TCP","S3 Permisos y Areas Designadas","Yes","¡Correcto! Segun el material del curso, lo correcto es: En areas designadas seguras suele no requerirse permiso mientras que fuera de ellas el permiso es obligatorio.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Tal como indica el material del curso, cual es la relacion entre las areas designadas y la necesidad de emitir permisos de trabajo en caliente?","D","Las areas designadas requieren siempre el doble de permisos que cualquier otra zona","Los permisos solo se emiten dentro de las areas designadas y nunca fuera de ellas","Las areas designadas prohiben el uso de extintores por razones de espacio disponible","En areas designadas seguras suele no requerirse permiso mientras que fuera de ellas el permiso es obligatorio","","","","","",""
"multiplechoice","TCP","S4 Vigia de Fuego y Perimetro","Yes","¡Correcto! Segun el material del curso, lo correcto es: El perimetro se define considerando la distancia que las chispas pueden recorrer al proyectarse desde el punto de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Tal como indica el material del curso, que relacion existe entre el perimetro de seguridad y la proyeccion de chispas durante la soldadura?","A","El perimetro se define considerando la distancia que las chispas pueden recorrer al proyectarse desde el punto de trabajo","El perimetro depende unicamente del tamano fisico del equipo de soldadura usado","El perimetro se establece segun la cantidad de trabajadores presentes en la planta","Encender el equipo de soldadura para demostrar su correcto funcionamiento inicial","","","","","",""
"multiplechoice","TCP","S5 EPP Oxicorte y Emergencias","Yes","¡Correcto! Segun el material del curso, lo correcto es: Ropa resistente al fuego que cubra la piel y evite el contacto con chispas y escoria caliente.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso TCP.","1","Tal como indica el material del curso, que ropa de proteccion resulta adecuada para reducir el riesgo de quemaduras durante la soldadura?","C","Ropa sintetica ligera que facilite la transpiracion sin considerar el riesgo de fuego","Ropa de uso diario sin ninguna caracteristica especial de resistencia al calor","Ropa resistente al fuego que cubra la piel y evite el contacto con chispas y escoria caliente","Ropa impermeable de plastico que retiene el calor cerca de la piel del trabajador","","","","","",""
