"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","LML","S1 Marco Legal Laboral Peru","Yes","¡Correcto! Segun el material del curso, lo correcto es: La proteccion de la vida y la salud de los trabajadores mediante la prevencion de riesgos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, el marco legal laboral peruano en seguridad y salud en el trabajo tiene como principio fundamental orientar la actuacion empresarial hacia cual de los siguientes fines de gestion preventiva?","A","La proteccion de la vida y la salud de los trabajadores mediante la prevencion de riesgos","La reduccion de costos operativos por encima de cualquier otra consideracion","La eliminacion total de la responsabilidad del empleador ante accidentes","La transferencia obligatoria de todo riesgo a las aseguradoras privadas","","","","","",""
"multiplechoice","LML","S2 Ley 29783 y Ley 30222","Yes","¡Correcto! Segun el material del curso, lo correcto es: La promocion de una cultura de prevencion en la organizacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, uno de los enfoques principales que introduce la Ley 30222 en comparacion con la Ley 29783, respecto de la prevencion de riesgos laborales, se orienta hacia cual de los siguientes fines?","C","La eliminacion de incentivos para el reporte de incidentes","La creacion de comites de seguimiento sin funciones especificas","La promocion de una cultura de prevencion en la organizacion","La disposicion de sanciones menos estrictas sin criterio tecnico","","","","","",""
"multiplechoice","LML","S3 Responsabilidad Penal Empleador","Yes","¡Correcto! Segun el material del curso, lo correcto es: El incumplimiento de las normas de seguridad y salud que pone en peligro a los trabajadores.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, el principal fundamento de la responsabilidad penal del empleador conforme al Articulo 168-A del Codigo Penal peruano se relaciona con cual conducta vinculada a la seguridad de los trabajadores?","B","El pago tardio de las remuneraciones mensuales","El incumplimiento de las normas de seguridad y salud que pone en peligro a los trabajadores","La falta de vacaciones anuales del personal","El incumplimiento de metas comerciales de la empresa","","","","","",""
"multiplechoice","LML","S4 Fiscalizacion SUNAFIL Sanciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: Desincentivar el incumplimiento normativo y promover la proteccion de los trabajadores.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, la finalidad principal de las escalas de multas establecidas por la SUNAFIL en materia de seguridad y salud en el trabajo se orienta a lograr cual proposito dentro del sistema laboral peruano?","D","Generar ingresos comerciales para las empresas fiscalizadas","Eliminar la obligacion de cumplir las normas de seguridad","Premiar a las empresas que incumplen la normativa vigente","Desincentivar el incumplimiento normativo y promover la proteccion de los trabajadores","","","","","",""
"multiplechoice","LML","S5 Examenes Medicos y Auditorias","Yes","¡Correcto! Segun el material del curso, lo correcto es: Vigilar la salud de los trabajadores y detectar tempranamente afecciones relacionadas al trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, el principal objetivo de los examenes medicos ocupacionales en el contexto laboral peruano se orienta a lograr cual proposito vinculado a la salud de los trabajadores de la empresa?","A","Vigilar la salud de los trabajadores y detectar tempranamente afecciones relacionadas al trabajo","Determinar el monto de las utilidades anuales de la empresa","Reemplazar la evaluacion de riesgos del centro de labores","Sustituir la entrega de equipos de proteccion personal","","","","","",""
"multiplechoice","LML","S1 Marco Legal Laboral Peru","Yes","¡Correcto! Segun el material del curso, lo correcto es: La prevencion de riesgos antes que la correccion posterior de danos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","De acuerdo con el contenido del curso, uno de los principios rectores de la legislacion laboral peruana en materia preventiva establece que la gestion de la seguridad debe basarse principalmente en cual enfoque?","C","La sancion economica como unica herramienta de cumplimiento","La atencion medica reactiva luego de ocurrido el accidente","La prevencion de riesgos antes que la correccion posterior de danos","La delegacion completa de la seguridad en cada trabajador individual","","","","","",""
"multiplechoice","LML","S2 Ley 29783 y Ley 30222","Yes","¡Correcto! Segun el material del curso, lo correcto es: Sanciones mas claras que categorizan las infracciones segun su gravedad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","De acuerdo con el contenido del curso, la Ley 30222 del ano 2014 modifico la Ley 29783 estableciendo principalmente que cambio en la estructura de sanciones frente a las infracciones laborales identificadas?","B","Sanciones identicas para toda infraccion sin distincion","Sanciones mas claras que categorizan las infracciones segun su gravedad","La eliminacion completa de todo tipo de sancion","Sanciones aplicables solo a las empresas del sector publico","","","","","",""
"multiplechoice","LML","S3 Responsabilidad Penal Empleador","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que el empleador incumplio deliberadamente las normas de seguridad y salud pese a estar obligado.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","De acuerdo con el contenido del curso, en el contexto del Articulo 168-A del Codigo Penal, el Ministerio Publico debe demostrar principalmente cual elemento para establecer la culpabilidad penal del empleador ante un hecho?","D","Que el trabajador renuncio voluntariamente a su puesto","Que la empresa obtuvo utilidades durante ese ejercicio","Que el trabajador no presento reclamos administrativos previos","Que el empleador incumplio deliberadamente las normas de seguridad y salud pese a estar obligado","","","","","",""
"multiplechoice","LML","S4 Fiscalizacion SUNAFIL Sanciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: La infraccion muy grave, por su mayor afectacion a la seguridad y salud.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","De acuerdo con el contenido del curso, segun la clasificacion de infracciones de la SUNAFIL, cual tipo de infraccion se considera de mayor severidad dentro del regimen sancionador laboral peruano?","A","La infraccion muy grave, por su mayor afectacion a la seguridad y salud","La infraccion leve, por su facil correccion inmediata","La infraccion administrativa menor sin efecto en la salud","La infraccion formal sin relacion con la seguridad laboral","","","","","",""
"multiplechoice","LML","S5 Examenes Medicos y Auditorias","Yes","¡Correcto! Segun el material del curso, lo correcto es: Los examenes medicos ocupacionales periodicos acordes con los riesgos del puesto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","De acuerdo con el contenido del curso, en casos de trabajos de riesgo alto, cual tipo de examenes resulta esencial realizar de manera periodica para vigilar adecuadamente la salud del personal expuesto en la empresa?","C","Los examenes financieros de la contabilidad de la empresa","Las encuestas de satisfaccion comercial de los clientes","Los examenes medicos ocupacionales periodicos acordes con los riesgos del puesto","Las evaluaciones de desempeno de las ventas mensuales","","","","","",""
"multiplechoice","LML","S1 Marco Legal Laboral Peru","Yes","¡Correcto! Segun el material del curso, lo correcto es: A todos los empleadores y trabajadores de los sectores publico y privado del pais.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Conforme al material del curso, el alcance normativo de la legislacion peruana en seguridad y salud aplica principalmente a que ambito dentro de las organizaciones que operan en el pais?","B","Solo a las empresas mineras de gran tamano registradas","A todos los empleadores y trabajadores de los sectores publico y privado del pais","Unicamente a los trabajadores con contrato indefinido","Solo a las entidades del sector publico nacional","","","","","",""
"multiplechoice","LML","S2 Ley 29783 y Ley 30222","Yes","¡Correcto! Segun el material del curso, lo correcto es: Durante la jornada de trabajo y sin costo alguno para el trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, la Ley 29783 aborda la capacitacion de los trabajadores estableciendo que esta debe brindarse principalmente en que condicion respecto de la relacion laboral y sin costo para el trabajador?","D","Fuera del horario laboral y financiada por el trabajador","Solo una vez al ingresar y nunca mas durante el vinculo","Unicamente cuando el trabajador la solicite por escrito","Durante la jornada de trabajo y sin costo alguno para el trabajador","","","","","",""
"multiplechoice","LML","S3 Responsabilidad Penal Empleador","Yes","¡Correcto! Segun el material del curso, lo correcto es: El analisis de si incumplio las normas de seguridad estando legalmente obligado a acatarlas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, la responsabilidad penal del empleador frente a un accidente laboral, conforme al Articulo 168-A del Codigo Penal, se determina principalmente a partir de cual analisis de su conducta?","A","El analisis de si incumplio las normas de seguridad estando legalmente obligado a acatarlas","El analisis del volumen de ventas alcanzado ese ano","El analisis del numero de trabajadores contratados","El analisis de la ubicacion geografica de la empresa","","","","","",""
"multiplechoice","LML","S4 Fiscalizacion SUNAFIL Sanciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: La inspeccion del cumplimiento de las normas laborales y de seguridad en los centros de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, el proceso de fiscalizacion a cargo de la SUNAFIL consiste principalmente en cual actividad orientada a verificar el cumplimiento de la normativa laboral y de seguridad en las empresas?","C","La asesoria comercial para incrementar las ventas de la empresa","La emision de certificados de calidad de los productos","La inspeccion del cumplimiento de las normas laborales y de seguridad en los centros de trabajo","La contratacion directa de personal para las empresas","","","","","",""
"multiplechoice","LML","S5 Examenes Medicos y Auditorias","Yes","¡Correcto! Segun el material del curso, lo correcto es: Al ingreso, de forma periodica durante el vinculo y al termino de la relacion laboral.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el material del curso, la normativa peruana regula la realizacion de los examenes medicos ocupacionales estableciendo principalmente que estos deben practicarse en cuales momentos de la relacion laboral del trabajador?","B","Solo despues de que ocurra un accidente grave","Al ingreso, de forma periodica durante el vinculo y al termino de la relacion laboral","Unicamente cuando el trabajador lo solicite por escrito","Solo al finalizar el ano calendario de cada ejercicio","","","","","",""
"multiplechoice","LML","S1 Marco Legal Laboral Peru","Yes","¡Correcto! Segun el material del curso, lo correcto es: El empleador debe garantizar condiciones seguras y saludables en el centro de labores.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Segun el contenido del curso, cual es un aspecto clave del alcance de la legislacion laboral peruana en cuanto a la responsabilidad del empleador frente a las condiciones de trabajo de su personal?","D","El empleador solo responde por accidentes ocurridos fuera del horario laboral","El empleador queda exento si el trabajador firma un descargo","El empleador responde unicamente por danos materiales a la infraestructura","El empleador debe garantizar condiciones seguras y saludables en el centro de labores","","","","","",""
"multiplechoice","LML","S2 Ley 29783 y Ley 30222","Yes","¡Correcto! Segun el material del curso, lo correcto es: La vigilancia de la salud de los trabajadores expuestos a riesgos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Conforme al contenido del curso, la Ley 29783 refuerza un aspecto vinculado a la salud ocupacional al establecer la obligacion del empleador de garantizar cual accion respecto de la salud de sus trabajadores?","A","La vigilancia de la salud de los trabajadores expuestos a riesgos","La prohibicion de realizar examenes medicos ocupacionales","La reduccion de la vigilancia a solo el personal administrativo","La sustitucion de la vigilancia por encuestas voluntarias","","","","","",""
"multiplechoice","LML","S3 Responsabilidad Penal Empleador","Yes","¡Correcto! Segun el material del curso, lo correcto es: El incumplimiento de las medidas de seguridad estando legalmente obligado a adoptarlas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Conforme al contenido del curso, bajo el Articulo 168-A del Codigo Penal, la conducta del empleador que configura el delito se caracteriza principalmente por cual comportamiento respecto de sus obligaciones preventivas?","C","El cumplimiento estricto de todas las medidas preventivas","La contratacion de personal calificado en seguridad","El incumplimiento de las medidas de seguridad estando legalmente obligado a adoptarlas","La realizacion oportuna de simulacros de emergencia","","","","","",""
"multiplechoice","LML","S4 Fiscalizacion SUNAFIL Sanciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: El nivel de afectacion o riesgo generado para la seguridad y salud de los trabajadores.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Conforme al contenido del curso, la gravedad de una infraccion laboral, segun la SUNAFIL, se determina principalmente considerando cual criterio vinculado al impacto de la conducta sobre los trabajadores?","B","El tamano del logotipo de la empresa infractora","El nivel de afectacion o riesgo generado para la seguridad y salud de los trabajadores","La antiguedad del local donde opera la empresa","El color corporativo utilizado en la senalizacion","","","","","",""
"multiplechoice","LML","S5 Examenes Medicos y Auditorias","Yes","¡Correcto! Segun el material del curso, lo correcto es: Detectar tempranamente efectos en la salud derivados de la exposicion quimica.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LML.","1","Conforme al contenido del curso, resulta crucial realizar examenes medicos al personal expuesto a sustancias quimicas principalmente porque estos permiten lograr cual objetivo dentro de la vigilancia de la salud ocupacional?","D","Incrementar la produccion del area de manufactura","Reducir el costo de los equipos de proteccion personal","Eliminar la necesidad de controlar la exposicion quimica","Detectar tempranamente efectos en la salud derivados de la exposicion quimica","","","","","",""
