"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","ANDAM","S1 Normativa y Tipos de Andamios","Yes","¡Correcto! Segun el material del curso, lo correcto es: La norma OSHA 29 CFR 1926.451, referida a los requisitos generales de seguridad en andamios.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","Segun el material del curso, cual es la norma principal que regula la seguridad en andamios dentro del marco de la Occupational Safety and Health Administration (OSHA)?","A","La norma OSHA 29 CFR 1926.451, referida a los requisitos generales de seguridad en andamios","La norma OSHA 29 CFR 1910.147 sobre bloqueo y etiquetado de energias","La norma OSHA 29 CFR 1904 sobre registro de lesiones y enfermedades","La norma OSHA 29 CFR 1926.501 exclusiva de proteccion contra caidas","","","","","",""
"multiplechoice","ANDAM","S2 Cargas y Factor de Seguridad","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una carga que permanece en un lugar fijo y actua de forma localizada sobre la estructura del andamio.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","El material describe distintos tipos de carga en los andamios. Como se define una carga concentrada dentro de la evaluacion de la capacidad de un andamio segun el curso?","C","Una carga que se distribuye de forma uniforme por toda la plataforma","Una carga que solo existe cuando sopla viento sobre el andamio","Una carga que permanece en un lugar fijo y actua de forma localizada sobre la estructura del andamio","Una carga imaginaria que no afecta la estructura del andamio","","","","","",""
"multiplechoice","ANDAM","S3 Roles Persona Competente Calificada","Yes","¡Correcto! Segun el material del curso, lo correcto es: Aquella capaz de identificar peligros existentes y previsibles y con autoridad para adoptar medidas correctivas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","Segun la terminologia de OSHA presentada en el material, como se define a la persona competente dentro de la seguridad en andamios en el entorno de trabajo?","B","Aquella que solo transporta los componentes del andamio a la obra","Aquella capaz de identificar peligros existentes y previsibles y con autoridad para adoptar medidas correctivas","Aquella que unicamente firma la documentacion sin inspeccionar","Aquella designada al azar entre el personal disponible del turno","","","","","",""
"multiplechoice","ANDAM","S4 Proteccion contra Caidas y Planking","Yes","¡Correcto! Segun el material del curso, lo correcto es: El sistema de barandillas o guardrail, una barrera fisica en el perimetro de la plataforma de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","Segun el material del curso, cual es el sistema de proteccion colectiva por excelencia en los andamios para impedir la caida de personas desde la plataforma?","D","El casco de seguridad usado individualmente por cada trabajador","La senalizacion de color colocada en la base del andamio","El registro documental de la inspeccion diaria del andamio","El sistema de barandillas o guardrail, una barrera fisica en el perimetro de la plataforma de trabajo","","","","","",""
"multiplechoice","ANDAM","S5 Inspeccion Ereccion y Desmontaje","Yes","¡Correcto! Segun el material del curso, lo correcto es: Antes de cada turno de uso del andamio para verificar su estado y seguridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","Segun el material del curso, en cual de los siguientes momentos debe inspeccionarse un andamio antes de su uso dentro de las frecuencias de inspeccion establecidas?","A","Antes de cada turno de uso del andamio para verificar su estado y seguridad","Solo una vez al ano de forma programada y planificada","Unicamente cuando el andamio cambia de propietario","Solamente despues de que ocurre un accidente en la obra","","","","","",""
"multiplechoice","ANDAM","S1 Normativa y Tipos de Andamios","Yes","¡Correcto! Segun el material del curso, lo correcto es: La norma ANSI/ASSP A10.8:2019, que define requisitos para andamios de soporte.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","El material cita una norma ANSI/ASSP que define requisitos para andamios de soporte. Cual es esa norma de referencia mencionada en el curso sobre andamios soportados?","C","La norma ANSI Z359 exclusiva de sistemas personales contra caidas","La norma ANSI B11 sobre seguridad de maquinaria industrial","La norma ANSI/ASSP A10.8:2019, que define requisitos para andamios de soporte","La norma ANSI Z87 sobre proteccion ocular y facial del trabajador","","","","","",""
"multiplechoice","ANDAM","S2 Cargas y Factor de Seguridad","Yes","¡Correcto! Segun el material del curso, lo correcto es: Indices de seguridad que indican cuantas veces la capacidad supera a la carga prevista.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","Segun el material del curso, que representan los factores 4:1 y 6:1 dentro de la evaluacion de la capacidad de carga de un andamio en obra?","B","El numero de trabajadores permitidos por metro de andamio","Indices de seguridad que indican cuantas veces la capacidad supera a la carga prevista","El costo relativo de cada componente del andamio","El horario maximo de uso del andamio en la jornada","","","","","",""
"multiplechoice","ANDAM","S3 Roles Persona Competente Calificada","Yes","¡Correcto! Segun el material del curso, lo correcto es: Mediante grado, certificado profesional o conocimiento extensivo sumado a entrenamiento y experiencia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","El material describe a la persona calificada como un rol clave en la seguridad de andamios. Como demuestra su capacidad una persona calificada segun el curso?","D","Mediante la simple designacion verbal de un companero de turno","Mediante la antiguedad en la empresa sin ninguna formacion","Mediante la disponibilidad de horario para asistir a la obra","Mediante grado, certificado profesional o conocimiento extensivo sumado a entrenamiento y experiencia","","","","","",""
"multiplechoice","ANDAM","S4 Proteccion contra Caidas y Planking","Yes","¡Correcto! Segun el material del curso, lo correcto es: Aproximadamente entre 0,95 y 1,15 metros, equivalentes a unas 38 a 45 pulgadas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","El material especifica la altura aproximada del pasamanos superior de la barandilla de un andamio. En que rango se situa el pasamanos superior (top rail) segun el curso?","A","Aproximadamente entre 0,95 y 1,15 metros, equivalentes a unas 38 a 45 pulgadas","Aproximadamente entre 0,20 y 0,30 metros desde la plataforma","Aproximadamente entre 2,50 y 3,00 metros de altura","A cualquier altura, ya que la norma no la especifica","","","","","",""
"multiplechoice","ANDAM","S5 Inspeccion Ereccion y Desmontaje","Yes","¡Correcto! Segun el material del curso, lo correcto es: Despues de cualquier modificacion o evento que pueda afectar su integridad, como clima severo o impacto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ANDAM.","1","El material establece que un andamio debe inspeccionarse tras ciertos eventos. Que situacion, ademas de cada turno, obliga a reinspeccionar el andamio segun el curso?","C","Despues de cada jornada administrativa de la oficina central","Unicamente cuando se agota el presupuesto de la obra","Despues de cualquier modificacion o evento que pueda afectar su integridad, como clima severo o impacto","Solo cuando el andamio cambia de color con el tiempo","","","","","",""
