"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","PABE","S1 Cadena Supervivencia y SEM","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque cada eslabon prepara al siguiente y cumplirlos a tiempo maximiza las posibilidades de supervivencia de la victima.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Conforme al material del curso, por que los eslabones de la cadena de supervivencia deben cumplirse en secuencia y de forma oportuna?","A","Porque cada eslabon prepara al siguiente y cumplirlos a tiempo maximiza las posibilidades de supervivencia de la victima","Porque asi se reduce el numero de brigadistas necesarios en la atencion","Porque de esa forma se determina el precio del servicio medico al paciente","Porque permite establecer el horario de atencion de los servicios de emergencia","","","","","",""
"multiplechoice","PABE","S2 Evaluacion XABCDE y RCP","Yes","¡Correcto! Segun el material del curso, lo correcto es: La via aerea y la respiracion elementos que deben asegurarse para mantener la oxigenacion de la victima durante la atencion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Conforme al material del curso, que representan las letras A y B dentro del modelo XABCDE de atencion de emergencias?","C","El registro administrativo y el cobro del servicio medico al paciente","El horario de atencion y la marca del equipo utilizado por los brigadistas","La via aerea y la respiracion elementos que deben asegurarse para mantener la oxigenacion de la victima durante la atencion","El nombre y la direccion de la victima atendida durante la emergencia","","","","","",""
"multiplechoice","PABE","S3 Hemorragias y Quemaduras","Yes","¡Correcto! Segun el material del curso, lo correcto es: La perdida excesiva de sangre que puede provocar un estado de shock y comprometer la vida de la victima.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Tal como indica el material del curso, cual es el riesgo principal de una hemorragia grave no controlada en una victima?","B","El cambio en el color del cabello de la victima durante la atencion","La perdida excesiva de sangre que puede provocar un estado de shock y comprometer la vida de la victima","La modificacion del horario de atencion de los servicios de emergencia","El aumento del numero de brigadistas necesarios en la atencion de la escena","","","","","",""
"multiplechoice","PABE","S4 Fracturas y Trauma","Yes","¡Correcto! Segun el material del curso, lo correcto es: Vigilar el estado de conciencia buscar signos de deterioro y activar la atencion especializada evitando movimientos bruscos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Conforme al material del curso, que precaucion resulta esencial al atender a una victima que presenta una sospecha de trauma craneal tras un golpe?","D","Ofrecer alimentos y bebidas de inmediato a la victima con trauma craneal","Trasladar a la victima caminando sin vigilar su estado de conciencia","Determinar el precio del servicio medico antes de iniciar la atencion","Vigilar el estado de conciencia buscar signos de deterioro y activar la atencion especializada evitando movimientos bruscos","","","","","",""
"multiplechoice","PABE","S5 Fuego Extintores y Brigadas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque ofrece una secuencia sencilla de recordar que orienta al usuario a apuntar a la base del fuego y aplicar el agente de forma eficaz.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Conforme al material del curso, por que el metodo PASS facilita el uso correcto de un extintor durante un conato de incendio?","A","Porque ofrece una secuencia sencilla de recordar que orienta al usuario a apuntar a la base del fuego y aplicar el agente de forma eficaz","Porque el metodo PASS determina el precio del mantenimiento del extintor","Porque el metodo PASS establece el horario de atencion de la emergencia","Porque el metodo PASS reduce el numero de brigadistas necesarios en la escena","","","","","",""
"multiplechoice","PABE","S1 Cadena Supervivencia y SEM","Yes","¡Correcto! Segun el material del curso, lo correcto es: Evaluar el estado de la victima y activar el sistema de emergencias segun corresponda para iniciar la atencion oportuna.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Tal como indica el material del curso, que debe hacer el auxiliador tras verificar que el entorno es seguro en una emergencia?","C","Determinar el precio del servicio medico que se cobrara al paciente atendido","Establecer el horario en que llegaran los servicios de emergencia medica","Evaluar el estado de la victima y activar el sistema de emergencias segun corresponda para iniciar la atencion oportuna","Registrar el numero de brigadistas presentes antes de atender a la victima","","","","","",""
"multiplechoice","PABE","S2 Evaluacion XABCDE y RCP","Yes","¡Correcto! Segun el material del curso, lo correcto es: Insuflar el volumen suficiente para elevar el torax sin excederse para no provocar distension gastrica ni interrumpir las compresiones en exceso.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Tal como indica el material del curso, que precaucion debe tomarse al administrar las ventilaciones durante la reanimacion cardiopulmonar de una victima adulta?","B","Insuflar el mayor volumen posible de aire de forma rapida y continua","Insuflar el volumen suficiente para elevar el torax sin excederse para no provocar distension gastrica ni interrumpir las compresiones en exceso","Omitir las compresiones toracicas mientras se administran las ventilaciones","Ventilar sin verificar si el torax de la victima se eleva con cada insuflacion","","","","","",""
"multiplechoice","PABE","S3 Hemorragias y Quemaduras","Yes","¡Correcto! Segun el material del curso, lo correcto es: No retirarlo y estabilizarlo en su lugar ya que retirarlo podria aumentar el sangrado y agravar la lesion de la victima.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Segun el material del curso, como debe manejarse un objeto incrustado en una herida durante la atencion de primeros auxilios?","D","Retirarlo de inmediato para poder aplicar presion directa sobre la herida","Empujarlo mas adentro de la herida para detener el sangrado de la victima","Ignorarlo por completo y trasladar a la victima sin ninguna estabilizacion","No retirarlo y estabilizarlo en su lugar ya que retirarlo podria aumentar el sangrado y agravar la lesion de la victima","","","","","",""
"multiplechoice","PABE","S4 Fracturas y Trauma","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque pueden causar lesiones internas o en la columna que no siempre son visibles pero comprometen gravemente a la victima.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Tal como indica el material del curso, por que los traumatismos de alta energia requieren especial atencion en la evaluacion de la victima?","A","Porque pueden causar lesiones internas o en la columna que no siempre son visibles pero comprometen gravemente a la victima","Porque los traumatismos de alta energia determinan el precio del servicio medico","Porque los traumatismos de alta energia establecen el horario de la emergencia","Porque los traumatismos de alta energia reducen el numero de brigadistas","","","","","",""
"multiplechoice","PABE","S5 Fuego Extintores y Brigadas","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una inspeccion periodica que verifica la presion la carga y el estado del extintor para garantizar que este operativo ante una emergencia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PABE.","1","Tal como indica el material del curso, que tipo de inspeccion es fundamental para asegurar el correcto funcionamiento de los extintores?","C","Una inspeccion realizada unicamente despues de que ocurre un incendio","Una inspeccion que evalua solo el color de la pintura del extintor","Una inspeccion periodica que verifica la presion la carga y el estado del extintor para garantizar que este operativo ante una emergencia","Una inspeccion que determina el precio del servicio de mantenimiento del equipo","","","","","",""
