"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","LSDT","S1 Marco Normativo SST Peru","Yes","¡Correcto! Segun el material del curso, lo correcto es: Orientar la actuacion hacia la prevencion y la proteccion del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","Segun el material del curso, el marco normativo de seguridad y salud en el trabajo peruano establece principios rectores. Que finalidad comparten estos principios dentro de la gestion de la prevencion en las organizaciones?","A","Orientar la actuacion hacia la prevencion y la proteccion del trabajador","Reducir la proteccion del trabajador frente al riesgo","Aumentar los costos sin mejorar la seguridad","Eliminar la responsabilidad del empleador","","","","","",""
"multiplechoice","LSDT","S2 Ley 30222 y Sanciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: Proteger al trabajador facilitando a la vez el cumplimiento de la norma.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","Segun el material del curso, la modificatoria de la Ley mantuvo el objetivo de proteger al trabajador mientras ajustaba el regimen sancionador. Que equilibrio busca lograr esta modificatoria dentro del marco peruano?","C","Reducir la proteccion del trabajador por completo","Eliminar el regimen sancionador de la ley","Proteger al trabajador facilitando a la vez el cumplimiento de la norma","Aumentar la exposicion del personal al riesgo","","","","","",""
"multiplechoice","LSDT","S3 Comite y RISST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que trabajadores y empleador participen en igualdad de representacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","Segun el material del curso, el Comite de Seguridad y Salud en el Trabajo tiene una composicion paritaria en las organizaciones peruanas. Que garantiza esta composicion dentro de la participacion en la prevencion de riesgos?","B","Que solo el empleador tome las decisiones del comite","Que trabajadores y empleador participen en igualdad de representacion","Que solo los trabajadores integren el comite","Que el comite carezca de representantes definidos","","","","","",""
"multiplechoice","LSDT","S4 Matriz de Riesgos y Registros","Yes","¡Correcto! Segun el material del curso, lo correcto es: Permite priorizar los riesgos y orientar los controles necesarios.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","Segun el material del curso, la matriz de riesgos combina la probabilidad y la consecuencia para valorar cada riesgo. Que aporta esta valoracion a la gestion de la seguridad y salud en la organizacion peruana?","D","Impide priorizar los riesgos identificados","Elimina la necesidad de aplicar controles","Aumenta la exposicion del personal al riesgo","Permite priorizar los riesgos y orientar los controles necesarios","","","","","",""
"multiplechoice","LSDT","S5 SUNAFIL y Sistema SGSST","Yes","¡Correcto! Segun el material del curso, lo correcto es: La reduccion de los accidentes y las enfermedades laborales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","Segun el material del curso, cual constituye un indicador clave de la eficacia de un Sistema de Gestion de Seguridad y Salud en el Trabajo dentro de la gestion preventiva que evalua la organizacion peruana?","A","La reduccion de los accidentes y las enfermedades laborales","El aumento de los accidentes laborales","La eliminacion de la evaluacion de los riesgos","La reduccion de la proteccion del trabajador","","","","","",""
"multiplechoice","LSDT","S1 Marco Normativo SST Peru","Yes","¡Correcto! Segun el material del curso, lo correcto es: Adoptar medidas antes de que se produzca el dano al trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","De acuerdo con el material del curso, el principio de prevencion exige al empleador anticiparse a los riesgos laborales. Que implica este principio dentro de la gestion de la seguridad y salud en el trabajo peruana?","C","Actuar solo despues de ocurrido el accidente","Ignorar los riesgos identificados en el trabajo","Adoptar medidas antes de que se produzca el dano al trabajador","Trasladar la prevencion unicamente al trabajador","","","","","",""
"multiplechoice","LSDT","S2 Ley 30222 y Sanciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: El nivel de riesgo y el incumplimiento de las obligaciones legales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","De acuerdo con el material del curso, las infracciones en materia de seguridad y salud en el trabajo se clasifican en leves, graves y muy graves. Que determina la ubicacion de una infraccion en estas categorias?","B","El color del uniforme del personal infractor","El nivel de riesgo y el incumplimiento de las obligaciones legales","El numero de ventanas del edificio de la empresa","La marca del equipo utilizado en la actividad","","","","","",""
"multiplechoice","LSDT","S3 Comite y RISST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Vigilar el cumplimiento de la seguridad en lugar del comite.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","De acuerdo con el material del curso, el Supervisor de Seguridad y Salud en el Trabajo se aplica en organizaciones de menor tamano. Que funcion asume esta figura dentro de la normativa peruana de prevencion de riesgos?","D","Sustituir al empleador en todas sus obligaciones","Encargarse de la contabilidad de la empresa","Eliminar la necesidad de gestionar la seguridad","Vigilar el cumplimiento de la seguridad en lugar del comite","","","","","",""
"multiplechoice","LSDT","S4 Matriz de Riesgos y Registros","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque eliminar o sustituir el peligro es mas efectivo que solo protegerse.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","De acuerdo con el material del curso, la jerarquia de controles ordena las medidas segun su efectividad. Por que resulta preferible actuar sobre la fuente antes que recurrir solo al equipo de proteccion personal?","A","Porque eliminar o sustituir el peligro es mas efectivo que solo protegerse","Porque el equipo de proteccion personal es la unica medida valida","Porque actuar sobre la fuente aumenta el riesgo","Porque el orden de la jerarquia no influye en la seguridad","","","","","",""
"multiplechoice","LSDT","S5 SUNAFIL y Sistema SGSST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Un evento que puede causar dano a las personas o a los bienes.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso LSDT.","1","De acuerdo con el material del curso, como se define un suceso no deseado segun las normativas de seguridad y salud en el trabajo dentro del sistema de gestion que aplican las organizaciones peruanas?","C","Un evento beneficioso para la seguridad del personal","Un evento sin ninguna relacion con el trabajo","Un evento que puede causar dano a las personas o a los bienes","Un evento que mejora las condiciones de trabajo","","","","","",""
