"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! Un acceso limitado incrementa el riesgo porque dificulta abandonar el lugar rapidamente, moverse o mantener una comunicacion adecuada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Segun el material, por que un espacio con acceso limitado incrementa el riesgo en operaciones de alto riesgo tal como se explica en el contenido teorico presentado en el curso?","C","Porque reduce el costo de la operacion","Porque mejora la ventilacion","Porque dificulta abandonar el lugar rapidamente o mantener comunicacion","Porque elimina la necesidad de permisos","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! Una perdida de apoyo como un resbalon, fallo de equilibrio, tropiezo o pisar en vacio puede terminar en una caida a distinto nivel.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Conforme al documento, que perdida de apoyo puede terminar en una caida a distinto nivel durante el trabajo en altura?","D","Solo un fallo del arnes","Unicamente un corte de energia","Exclusivamente una falla de comunicacion","Un resbalon, fallo de equilibrio, tropiezo o pisar en vacio","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! El reconocimiento de una sustancia peligrosa permite anticipar decisiones seguras como aplicar ventilacion, usar guantes o establecer controles mas estrictos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Segun el material, que decisiones seguras permite anticipar el reconocimiento de una sustancia peligrosa segun la informacion tecnica desarrollada a lo largo del material?","A","Aplicar ventilacion, usar guantes o establecer controles mas estrictos","Aumentar la produccion sin control","Eliminar las medidas de proteccion","Reducir la frecuencia de inspecciones","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! La ventilacion desfavorable en un espacio confinado favorece la acumulacion de atmosferas peligrosas, lo que representa un riesgo especial.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","De acuerdo con el documento, por que un espacio confinado con ventilacion desfavorable representa un riesgo especial de acuerdo con los conceptos presentados en el contenido de la unidad?","B","Porque aumenta la iluminacion","Porque favorece la acumulacion de atmosferas peligrosas","Porque reduce el costo de operacion","Porque facilita la salida rapida","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! Una caida a distinto nivel se distingue de un incidente menor porque la gravedad puede convertirla en un evento de consecuencias graves, incluso si la altura parece limitada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Segun el material, que caracteristica distingue a una caida a distinto nivel de un incidente menor de acuerdo con lo expuesto en el contenido tecnico del curso?","C","Que siempre ocurre a mas de diez metros","Que solo afecta a personal nuevo","Que la gravedad puede convertirla en un evento de consecuencias potencialmente graves aun a baja altura","Que nunca requiere medidas de control","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! El riesgo en un espacio confinado se vuelve especialmente alto cuando se combinan el acceso limitado, la ventilacion desfavorable y la posibilidad de atmosferas peligrosas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Conforme al documento, que combinacion de factores vuelve especialmente alto el riesgo en un espacio confinado conforme a lo desarrollado en el material de estudio de la unidad?","D","El bajo costo y la antiguedad","La buena iluminacion y ventilacion","La presencia de mucho personal","La combinacion de acceso limitado, ventilacion desfavorable y atmosferas peligrosas","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! Interpretar los pictogramas sin adivinar permite identificar correctamente el peligro y tomar decisiones de manejo seguro adecuadas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Segun el material, por que interpretar los pictogramas sin adivinar es importante en el manejo de sustancias peligrosas tal como se explica en el contenido teorico presentado en el curso?","A","Porque permite identificar correctamente el peligro y tomar decisiones de manejo adecuadas","Porque reduce el costo de la sustancia","Porque elimina la necesidad de etiquetas","Porque aumenta la produccion","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! Conectar la informacion del envase con las decisiones seguras busca reducir la probabilidad de exposicion mediante un manejo adecuado de la sustancia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","De acuerdo con el documento, que se busca al conectar la informacion del envase con las decisiones seguras en el trabajo?","B","Aumentar el inventario de sustancias","Reducir la probabilidad de exposicion mediante un manejo seguro","Eliminar los controles de ventilacion","Incrementar el uso de la sustancia","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! El trabajo en altura cambia la naturaleza del riesgo porque la gravedad hace que una caida tenga consecuencias potencialmente graves, no un accidente pequeno.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Segun el material, por que el trabajo en altura cambia la naturaleza del riesgo respecto al trabajo a nivel del suelo?","C","Porque reduce la necesidad de equipos","Porque elimina los tropiezos","Porque la gravedad hace que una caida tenga consecuencias potencialmente graves","Porque disminuye la probabilidad de accidentes","","","","","",""
"multiplechoice","SIEA","SE1 Fundamentos y Gestion de Riesgos","Yes","¡Correcto! La etiqueta identifica el producto y advierte el tipo de peligro dentro de las tres capas de reconocimiento de una sustancia peligrosa.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Conforme al documento, que evidencia la etiqueta de una sustancia peligrosa dentro de las tres capas de reconocimiento segun la informacion tecnica desarrollada a lo largo del material?","D","El precio de venta","El nombre del transportista","La cantidad de personal expuesto","La identificacion del producto y el tipo de peligro que advierte","","","","","",""
"multiplechoice","SIEA","SE2 Control Operacional y Permisos","Yes","¡Correcto! El permiso de trabajo define roles como quien ejecuta la tarea y quien aprueba o supervisa el permiso durante la ejecucion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIEA.","1","Segun el material, que roles se definen en un permiso de trabajo para asegurar el control durante la ejecucion de acuerdo con lo expuesto en el contenido tecnico del curso?","C","Solo el rol del proveedor","Unicamente el rol del cliente","Quien ejecuta la tarea y quien aprueba o supervisa el permiso","El rol del transportista","","","","","",""
