"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! La jerarquia de controles comienza por la eliminacion, seguida de sustitucion, controles de ingenieria, controles administrativos y, por ultimo, el EPP.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","Segun el material, la jerarquia de controles del riesgo definida por ISO 45001:2018 clausula 8.1.2 ordena los controles de mayor a menor eficacia comenzando por:","C","El equipo de proteccion personal","Los controles administrativos","La eliminacion del peligro","La senalizacion de seguridad","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! La jerarquia establece: eliminacion, sustitucion, controles de ingenieria, controles administrativos y equipo de proteccion personal (EPP).","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","De acuerdo con el material, el orden completo de la jerarquia de controles del riesgo, de mayor a menor nivel, es:","A","Eliminacion, sustitucion, controles de ingenieria, controles administrativos y EPP","EPP, senalizacion, sustitucion y eliminacion","Controles administrativos, EPP y eliminacion","Sustitucion, EPP y controles de ingenieria","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! La senalizacion esta disponible las 24 horas sin requerir supervisor presente, una de las razones por las que es indispensable una vez agotados los controles superiores.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","Segun el material, el hecho de que la senalizacion no requiera la presencia de un supervisor para cumplir su funcion se relaciona con su caracteristica de estar:","D","Sujeta al idioma del receptor","Disponible solo en emergencias","Limitada al horario administrativo","Disponible las 24 horas sin requerir supervisor presente","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! La senalizacion es un lenguaje universal porque no depende del idioma del receptor, lo que la hace comprensible para cualquier persona.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","Conforme al material, el hecho de que la senalizacion sea un lenguaje universal significa concretamente que:","B","Solo la entienden los trabajadores capacitados","No depende del idioma del receptor","Requiere traduccion a varios idiomas","Cambia segun el pais donde se instala","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! La senalizacion es un control administrativo que no elimina el peligro, solo lo comunica, por eso es la ultima linea de defensa.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","Segun el material, la senalizacion, al ser un control administrativo, respecto al peligro tiene la limitacion de que:","C","Lo elimina de forma permanente","Lo sustituye por un proceso seguro","No lo elimina, solo lo comunica","Lo reduce mediante ingenieria","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! La ausencia de senalizacion se traduce en decisiones equivocadas, exposicion innecesaria, agravamiento de las consecuencias y responsabilidad legal para la organizacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","De acuerdo con el material, la falta de senalizacion, ademas de generar exposicion innecesaria y agravar las consecuencias, acarrea para la organizacion:","A","Responsabilidad legal","Una reduccion de costos","Una mejora en la productividad","La eliminacion de auditorias","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! Las caracteristicas fisicas de la senal garantizan tanto su visibilidad como su durabilidad en el entorno donde se instala.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","Segun el material, las caracteristicas fisicas de una senal son necesarias, ademas de la visibilidad, para garantizar:","D","Un menor precio de compra","La aprobacion estetica del cliente","La sustitucion del EPP","Su durabilidad en el entorno donde se instala","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! Sin senalizacion, la persona pierde la posibilidad de saber de un vistazo que peligro enfrenta, hacia donde evacuar, donde esta el lavaojos y que comportamientos evitar.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","Conforme al material, cuando falta la senalizacion en una zona de riesgo, la persona pierde la posibilidad de saber de un vistazo aspectos criticos como:","B","El costo del equipo instalado","Que peligro enfrenta, hacia donde evacuar y donde esta el lavaojos para descontaminarse","El nombre del proveedor de la maquina","El horario de mantenimiento programado","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! Una vez agotados los controles superiores, la senalizacion adecuada es indispensable; usarla sin agotarlos incumple la jerarquia de control.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","Segun el material, la senalizacion adecuada solo es correcta desde el punto de vista de la jerarquia de control cuando la empresa:","C","La utiliza como primera y unica medida","Sustituye con ella los controles de ingenieria","Ha agotado previamente los controles de niveles superiores","Prescinde de la eliminacion del peligro","","","","","",""
"multiplechoice","SIC","U1 Base y Categorias","Yes","¡Correcto! La senalizacion es el ultimo recurso de la jerarquia, un control administrativo situado en los niveles inferiores, por eso se le llama ultima linea de defensa.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso SIC.","1","De acuerdo con el material, la senalizacion es descrita como la ultima linea de defensa porque en la jerarquia de controles ocupa:","A","El ultimo lugar, como control administrativo, junto al EPP en los niveles inferiores","El primer lugar, por encima de la eliminacion","Un lugar intermedio equivalente a la sustitucion","Un nivel superior a los controles de ingenieria","","","","","",""
