"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","FRP","S1 Concepto Riesgo Psicosocial","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las condiciones de la organizacion y el contenido del trabajo que pueden afectar la salud psicologica y fisica del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","Segun el material del curso, que se entiende por riesgo psicosocial en el entorno laboral dentro de la gestion de la salud en el trabajo?","A","Las condiciones de la organizacion y el contenido del trabajo que pueden afectar la salud psicologica y fisica del trabajador","El riesgo de sufrir una lesion fisica al operar una maquina en la planta","La probabilidad de que un equipo electrico presente una falla durante el uso","El costo economico que representa la contratacion de nuevo personal","","","","","",""
"multiplechoice","FRP","S2 Modelos Karasek y ERI","Yes","¡Correcto! Segun el material del curso, lo correcto es: Un mayor control o autonomia sobre las tareas que permite al trabajador afrontar las demandas de su puesto de forma mas saludable.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","Segun el material del curso, en el contexto del modelo de Karasek cual es un factor que puede mejorar el bienestar del trabajador frente a las demandas?","C","Un incremento del salario que recibe el trabajador por su desempeno","La reduccion del horario de atencion de las oficinas administrativas","Un mayor control o autonomia sobre las tareas que permite al trabajador afrontar las demandas de su puesto de forma mas saludable","La disminucion del consumo de energia de los equipos de la planta","","","","","",""
"multiplechoice","FRP","S3 Instrumentos de Evaluacion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Evaluar el clima organizacional y la salud psicosocial identificando los factores de riesgo presentes en el entorno de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","Segun el material del curso, cual es el objetivo principal del cuestionario conocido como CoPsoQ istas en la evaluacion de riesgos psicosociales?","B","Medir la productividad individual de los trabajadores durante la jornada laboral","Evaluar el clima organizacional y la salud psicosocial identificando los factores de riesgo presentes en el entorno de trabajo","Analizar la rotacion de personal en las distintas areas de la empresa","Identificar las necesidades de formacion tecnica del personal del area","","","","","",""
"multiplechoice","FRP","S4 Burnout Estres y Ansiedad","Yes","¡Correcto! Segun el material del curso, lo correcto es: El crecimiento personal y profesional que experimenta el trabajador en su puesto de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","Segun el material del curso, cual de los siguientes no es considerado un sintoma del sindrome de burnout en el trabajador?","D","La despersonalizacion o actitud distante hacia los clientes y companeros","El aumento de la apatia y el desinteres hacia el trabajo del dia a dia","La fatiga emocional constante que experimenta el trabajador afectado","El crecimiento personal y profesional que experimenta el trabajador en su puesto de trabajo","","","","","",""
"multiplechoice","FRP","S5 Niveles de Intervencion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Eliminar o reducir los factores de riesgo en su origen antes de que generen dano en la salud del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","Segun el material del curso, cual es el objetivo principal de las medidas de intervencion primaria en la prevencion de los riesgos psicosociales?","A","Eliminar o reducir los factores de riesgo en su origen antes de que generen dano en la salud del trabajador","Reducir la gravedad de las consecuencias una vez que el dano ya ha ocurrido","Proporcionar tratamiento a los trabajadores que ya presentan afecciones","Monitorear la salud de los trabajadores despues de la aparicion del dano","","","","","",""
"multiplechoice","FRP","S1 Concepto Riesgo Psicosocial","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una carga de trabajo excesiva junto con la falta de control sobre las tareas asignadas al trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","De acuerdo con el material del curso, cual de los siguientes es un factor de riesgo psicosocial que puede afectar al trabajador en su puesto?","C","El uso de guantes inadecuados para la manipulacion de sustancias quimicas","La presencia de una maquina sin resguardo en el area de produccion","Una carga de trabajo excesiva junto con la falta de control sobre las tareas asignadas al trabajador","La exposicion a un nivel de ruido elevado en el ambiente de trabajo","","","","","",""
"multiplechoice","FRP","S2 Modelos Karasek y ERI","Yes","¡Correcto! Segun el material del curso, lo correcto es: En medir las demandas psicologicas el control sobre el trabajo y el apoyo social que percibe el trabajador en su puesto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","De acuerdo con el material del curso, en que se centra principalmente el cuestionario de contenido de trabajo o JCQ al evaluar el puesto?","B","En determinar el salario que corresponde a cada trabajador segun su desempeno","En medir las demandas psicologicas el control sobre el trabajo y el apoyo social que percibe el trabajador en su puesto","En establecer el horario de atencion de las oficinas administrativas","En medir el consumo de energia de los equipos utilizados en la planta","","","","","",""
"multiplechoice","FRP","S3 Instrumentos de Evaluacion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Un cuestionario de burnout que evalua el agotamiento emocional la despersonalizacion y la realizacion personal del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","De acuerdo con el material del curso, que instrumento se utiliza para medir el agotamiento y la despersonalizacion asociados al burnout?","D","Un cuestionario que mide unicamente la productividad del trabajador","Un instrumento que determina el salario que corresponde al trabajador","Una encuesta que establece el horario de atencion de las oficinas","Un cuestionario de burnout que evalua el agotamiento emocional la despersonalizacion y la realizacion personal del trabajador","","","","","",""
"multiplechoice","FRP","S4 Burnout Estres y Ansiedad","Yes","¡Correcto! Segun el material del curso, lo correcto es: Por un estado de preocupacion tension o inquietud persistente que puede afectar el desempeno y el bienestar del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","De acuerdo con el material del curso, como se puede caracterizar la ansiedad en el contexto laboral del trabajador que la experimenta durante la jornada?","A","Por un estado de preocupacion tension o inquietud persistente que puede afectar el desempeno y el bienestar del trabajador","Por un aumento del salario que recibe el trabajador durante su jornada","Por una mejora del horario de atencion de las oficinas administrativas","Por una reduccion del consumo de energia de los equipos de la planta","","","","","",""
"multiplechoice","FRP","S5 Niveles de Intervencion","Yes","¡Correcto! Segun el material del curso, lo correcto es: En detectar tempranamente los signos de dano y actuar para evitar que se agraven capacitando y apoyando al trabajador expuesto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso FRP.","1","De acuerdo con el material del curso, en que consisten las medidas secundarias de intervencion en la prevencion de riesgos psicosociales?","C","En eliminar por completo los factores de riesgo antes de que aparezca el dano","En determinar el salario que corresponde a cada trabajador del area","En detectar tempranamente los signos de dano y actuar para evitar que se agraven capacitando y apoyando al trabajador expuesto","En establecer el horario de atencion de las oficinas administrativas","","","","","",""
