"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","ASI","S1 Rol y Limites del Asistente SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Permite actuar de forma correcta sin exceder sus atribuciones.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que aporta comprender los limites del rol del asistente de seguridad y salud en el trabajo antes de asumir tareas dentro de la organizacion","A","Permite actuar de forma correcta sin exceder sus atribuciones","Permite tomar decisiones de la gerencia","Permite definir la normativa de la empresa","Permite sancionar directamente al personal","","","","","",""
"multiplechoice","ASI","S2 Competencias y Sentido Preventivo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque las habilidades practicas permiten actuar de forma efectiva.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Por que la formacion del asistente de seguridad industrial enfatiza el desarrollo de habilidades practicas ademas del conocimiento teorico del area","C","Porque el conocimiento teorico es innecesario","Porque las habilidades practicas reemplazan las normas","Porque las habilidades practicas permiten actuar de forma efectiva","Porque solo importa la teoria en la prevencion","","","","","",""
"multiplechoice","ASI","S3 Inspecciones y Uso de Checklist","Yes","¡Correcto! Segun el material del curso, lo correcto es: Los hallazgos originan las acciones correctivas necesarias.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que relacion existe entre los hallazgos de una inspeccion y las acciones correctivas dentro del ciclo de mejora de la seguridad en la organizacion","B","Las acciones correctivas se aplican sin hallazgos","Los hallazgos originan las acciones correctivas necesarias","Los hallazgos no requieren ninguna accion","Las acciones correctivas preceden a la inspeccion","","","","","",""
"multiplechoice","ASI","S4 Gestion Documental y Accidentes","Yes","¡Correcto! Segun el material del curso, lo correcto es: Mejorar de forma sostenida el bienestar y la seguridad del personal.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que busca lograr un sistema de gestion de seguridad y salud en el trabajo al integrar procedimientos registros y controles dentro de la organizacion","D","Aumentar la produccion sin considerar riesgos","Reducir la participacion de los trabajadores","Sustituir al organismo estatal de control","Mejorar de forma sostenida el bienestar y la seguridad del personal","","","","","",""
"multiplechoice","ASI","S5 DDS Charlas e Induccion SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Promueve la participacion y el intercambio entre los trabajadores.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que caracteriza a un dialogo diario de seguridad efectivo frente a una comunicacion unidireccional dentro de las areas operativas de la organizacion","A","Promueve la participacion y el intercambio entre los trabajadores","Impone la informacion sin permitir aportes","Se limita a la lectura de un documento","Excluye a los trabajadores del intercambio","","","","","",""
"multiplechoice","ASI","S1 Rol y Limites del Asistente SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: El asistente apoya el cumplimiento riguroso de las normas vigentes.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que relacion existe entre el cumplimiento normativo y las funciones del asistente de seguridad y salud en el trabajo dentro de la organizacion","C","El asistente puede ignorar las normas vigentes","El asistente define las normas a su criterio","El asistente apoya el cumplimiento riguroso de las normas vigentes","El asistente sustituye la normativa por opiniones","","","","","",""
"multiplechoice","ASI","S2 Competencias y Sentido Preventivo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una competencia integral para prevenir y responder ante el riesgo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que busca fortalecer la formacion del asistente de seguridad industrial al combinar la identificacion de riesgos con la reaccion adecuada ante incidentes","B","La dependencia total de instrucciones externas","Una competencia integral para prevenir y responder ante el riesgo","La reaccion sin ninguna capacidad preventiva","La observacion sin capacidad de respuesta","","","","","",""
"multiplechoice","ASI","S3 Inspecciones y Uso de Checklist","Yes","¡Correcto! Segun el material del curso, lo correcto es: Facilita registrar de forma ordenada los puntos revisados y los hallazgos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que ventaja ofrece un checklist bien disenado al asistente de seguridad al momento de documentar los resultados de una inspeccion en la organizacion","D","Dificulta el registro de los hallazgos","Aumenta la perdida de informacion relevante","Impide comparar con inspecciones anteriores","Facilita registrar de forma ordenada los puntos revisados y los hallazgos","","","","","",""
"multiplechoice","ASI","S4 Gestion Documental y Accidentes","Yes","¡Correcto! Segun el material del curso, lo correcto es: Verificar si los procedimientos se aplicaron de forma adecuada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que finalidad tiene revisar los procedimientos al analizar un caso documental de seguridad y salud en el trabajo dentro de la organizacion","A","Verificar si los procedimientos se aplicaron de forma adecuada","Definir los precios de los equipos","Registrar la asistencia del personal","Sustituir el reporte de accidentes","","","","","",""
"multiplechoice","ASI","S5 DDS Charlas e Induccion SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Facilita la comprension y la aplicacion de lo aprendido.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que aporta incluir casos practicos y ejemplos relevantes en la preparacion de una charla de seguridad para los trabajadores de la organizacion","C","Dificulta la comprension del contenido","Reduce el interes de los asistentes","Facilita la comprension y la aplicacion de lo aprendido","Sustituye la identificacion de riesgos","","","","","",""
"multiplechoice","ASI","S1 Rol y Limites del Asistente SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Participar en la elaboracion de los informes de seguridad y salud.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que funcion de apoyo desempena el asistente de seguridad y salud en el trabajo durante la elaboracion de informes dentro de la gestion preventiva","B","Aprobar de forma definitiva los informes","Participar en la elaboracion de los informes de seguridad y salud","Sustituir la firma de los responsables","Ocultar informacion relevante en los informes","","","","","",""
"multiplechoice","ASI","S2 Competencias y Sentido Preventivo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Orienta su atencion a evitar los riesgos antes de que causen dano.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que aporta el sentido preventivo al desempeno diario del asistente de seguridad industrial dentro de las areas operativas de la organizacion","D","Orienta su atencion solo a los hechos pasados","Reduce su capacidad de anticipar peligros","Elimina la necesidad de aplicar medidas","Orienta su atencion a evitar los riesgos antes de que causen dano","","","","","",""
"multiplechoice","ASI","S3 Inspecciones y Uso de Checklist","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque define de antemano los criterios que deben verificarse.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Por que el uso de un checklist reduce la subjetividad en la evaluacion de las condiciones de seguridad durante una inspeccion en la organizacion","A","Porque define de antemano los criterios que deben verificarse","Porque deja la evaluacion al criterio libre","Porque omite los criterios de seguridad","Porque impide registrar los resultados","","","","","",""
"multiplechoice","ASI","S4 Gestion Documental y Accidentes","Yes","¡Correcto! Segun el material del curso, lo correcto es: Mantiene registros completos ordenados y respaldados.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que caracteriza a una gestion documental eficaz de la seguridad y salud en el trabajo frente a una gestion desordenada dentro de la organizacion","C","Carece de copias de seguridad de los datos","Dificulta la localizacion de los documentos","Mantiene registros completos ordenados y respaldados","Omite el registro de los accidentes","","","","","",""
"multiplechoice","ASI","S5 DDS Charlas e Induccion SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Sienta las bases preventivas desde el ingreso del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Como contribuye la induccion de ingreso a la construccion de una cultura de seguridad dentro de la organizacion segun el enfoque del programa formativo","B","Retrasa la incorporacion del trabajador","Sienta las bases preventivas desde el ingreso del trabajador","Sustituye la formacion tecnica del puesto","Reduce el compromiso con la seguridad","","","","","",""
"multiplechoice","ASI","S1 Rol y Limites del Asistente SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Derivarla a los responsables competentes del area de seguridad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que se espera del asistente de seguridad y salud en el trabajo cuando identifica una situacion que excede el marco de sus atribuciones en la organizacion","D","Resolverla de forma unilateral sin consultar","Ignorar la situacion identificada","Aplicar sanciones al personal involucrado","Derivarla a los responsables competentes del area de seguridad","","","","","",""
"multiplechoice","ASI","S2 Competencias y Sentido Preventivo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Interviene oportunamente para controlar la situacion de riesgo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que caracteriza a un auxiliar de seguridad y salud que reacciona de forma rapida y adecuada frente a un incidente dentro del entorno de trabajo","A","Interviene oportunamente para controlar la situacion de riesgo","Espera pasivamente sin intervenir en el hecho","Registra el incidente sin tomar medidas","Traslada la responsabilidad a la gerencia","","","","","",""
"multiplechoice","ASI","S3 Inspecciones y Uso de Checklist","Yes","¡Correcto! Segun el material del curso, lo correcto es: La materializacion de riesgos no detectados a tiempo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que se busca prevenir al realizar inspecciones estructuradas de forma periodica en las areas operativas de la organizacion segun el enfoque del programa","C","El registro de las condiciones de trabajo","La aplicacion de medidas correctivas","La materializacion de riesgos no detectados a tiempo","La formacion preventiva del personal","","","","","",""
"multiplechoice","ASI","S4 Gestion Documental y Accidentes","Yes","¡Correcto! Segun el material del curso, lo correcto es: Permite corregir las causas para evitar que se repita el accidente.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que aporta el analisis de las causas de un accidente laboral a la prevencion de nuevos eventos similares dentro de la organizacion segun el programa","B","Permite ocultar las causas del accidente","Permite corregir las causas para evitar que se repita el accidente","Sustituye la necesidad de reportar el evento","Reduce la importancia de la prevencion","","","","","",""
"multiplechoice","ASI","S5 DDS Charlas e Induccion SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: El dialogo frecuente refuerza la prevencion y reduce incidentes.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que relacion existe entre el dialogo diario de seguridad y la reduccion de incidentes dentro de las areas operativas de la organizacion segun el programa","D","El dialogo aumenta la ocurrencia de incidentes","El dialogo no influye en los incidentes","El dialogo reemplaza las inspecciones","El dialogo frecuente refuerza la prevencion y reduce incidentes","","","","","",""
"multiplechoice","ASI","S1 Rol y Limites del Asistente SST","Yes","¡Correcto! Segun el material del curso, lo correcto es: Colabora respeta sus limites y apoya el cumplimiento normativo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que caracteriza a un asistente de seguridad y salud en el trabajo que cumple correctamente su rol dentro de la estructura preventiva de la organizacion","A","Colabora respeta sus limites y apoya el cumplimiento normativo","Toma todas las decisiones del area de SST","Define la normativa y sanciona al personal","Sustituye a los responsables del area","","","","","",""
"multiplechoice","ASI","S2 Competencias y Sentido Preventivo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Identificar el riesgo es el paso previo para aplicar la medida.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso ASI.","1","Que relacion existe entre la identificacion de riesgos y la aplicacion de medidas preventivas dentro de las competencias del asistente de seguridad","C","La medida se aplica sin identificar el riesgo","La identificacion es innecesaria para prevenir","Identificar el riesgo es el paso previo para aplicar la medida","Las medidas se aplican solo tras el accidente","","","","","",""
