"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","PTW","S1 Fundamentos y Tipos de PTW","Yes","¡Correcto! Segun el material del curso, lo correcto es: Minimizar el riesgo de accidentes al realizar trabajos peligrosos mediante autorizacion formal y controlada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","En el contexto del sistema de gestion de seguridad, cual es el proposito principal del PTW (Permiso para Trabajar) en instalaciones industriales de alto riesgo?","A","Minimizar el riesgo de accidentes al realizar trabajos peligrosos mediante autorizacion formal y controlada","Promover la competencia entre los empleados de distintas areas operativas","Aumentar la productividad general del lugar de trabajo sin considerar riesgos","Sancionar economicamente a los trabajadores que no cumplen las normas","","","","","",""
"multiplechoice","PTW","S2 Analisis de Riesgos y Controles","Yes","¡Correcto! Segun el material del curso, lo correcto es: Asegurar el cumplimiento de las normativas de seguridad establecidas para la tarea autorizada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","Dentro del ciclo de gestion de permisos, que funcion cumplen los supervisores HSE en relacion con las normativas de seguridad aplicables al trabajo?","C","Emitir los permisos sin restricciones ni evaluacion previa","Realizar personalmente las tareas autorizadas en campo","Asegurar el cumplimiento de las normativas de seguridad establecidas para la tarea autorizada","Evaluar las solicitudes de permisos solamente despues de la tarea","","","","","",""
"multiplechoice","PTW","S3 Roles y Autorizacion en PTW","Yes","¡Correcto! Segun el material del curso, lo correcto es: Solicita el permiso, describe la tarea a realizar y propone la fecha y la duracion del trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","El sistema de permisos de trabajo se basa en una separacion de roles con responsabilidades claras. Que funcion cumple el solicitante (Applicant) dentro de este esquema?","B","Autoriza formalmente el permiso tras verificar los controles","Solicita el permiso, describe la tarea a realizar y propone la fecha y la duracion del trabajo","Ejecuta directamente la tarea sin necesidad de solicitud previa","Audita el sistema de permisos despues de cerrar el trabajo","","","","","",""
"multiplechoice","PTW","S4 Simultaneidad y Coordinacion","Yes","¡Correcto! Segun el material del curso, lo correcto es: La compatibilidad o incompatibilidad entre trabajos simultaneos para evitar interferencias peligrosas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","El material introduce la matriz de simultaneidad como herramienta de coordinacion. Que evalua fundamentalmente esta matriz respecto de los trabajos que ocurren a la vez?","D","El costo economico total de ejecutar varios trabajos a la vez","El orden alfabetico en que se archivan los permisos emitidos","La antiguedad de los trabajadores asignados a cada tarea","La compatibilidad o incompatibilidad entre trabajos simultaneos para evitar interferencias peligrosas","","","","","",""
"multiplechoice","PTW","S5 Cierre Auditoria y Cambios","Yes","¡Correcto! Segun el material del curso, lo correcto es: Garantizar que las condiciones de trabajo continuan siendo seguras y cumplen con los requisitos establecidos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","Segun el material del curso, cual es el proposito principal de la revalidacion de un permiso de trabajo en el contexto de la gestion HSE?","A","Garantizar que las condiciones de trabajo continuan siendo seguras y cumplen con los requisitos establecidos","Aumentar la cantidad de permisos emitidos durante el turno","Reducir el numero de firmas necesarias para cerrar el permiso","Sustituir la evaluacion de riesgos por una simple renovacion","","","","","",""
"multiplechoice","PTW","S1 Fundamentos y Tipos de PTW","Yes","¡Correcto! Segun el material del curso, lo correcto es: Involucra la coordinacion entre diferentes departamentos y niveles de autorizacion definidos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","Segun el material del curso, cual de las siguientes afirmaciones describe mejor la naturaleza del PTW entendido como un sistema integrado de gestion de la seguridad?","C","Se aplica exclusivamente a trabajos de mantenimiento electrico programado","Es un procedimiento aislado que no requiere supervision ni seguimiento","Involucra la coordinacion entre diferentes departamentos y niveles de autorizacion definidos","Descarta la necesidad de capacitacion y preparacion previa del personal","","","","","",""
"multiplechoice","PTW","S2 Analisis de Riesgos y Controles","Yes","¡Correcto! Segun el material del curso, lo correcto es: El autorizador, responsable de aprobar formalmente el trabajo antes de que comience.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","El curso identifica un elemento del sistema PTW encargado de revisar y aprobar el trabajo propuesto antes de su ejecucion. Cual es ese elemento del proceso?","B","La permisologia entendida como el archivo documental del sistema","El autorizador, responsable de aprobar formalmente el trabajo antes de que comience","El trabajador autorizado que ejecuta la tarea en el sitio","El emisor que unicamente entrega el formato al solicitante","","","","","",""
"multiplechoice","PTW","S3 Roles y Autorizacion en PTW","Yes","¡Correcto! Segun el material del curso, lo correcto es: El emisor (Issuer), tipicamente personal de HSE o supervisor de mantenimiento calificado.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","Dentro de la separacion de roles del PTW, quien evalua tecnicamente la solicitud, verifica el JSA, propone controles y emite el permiso de trabajo?","D","El solicitante que unicamente describe la tarea requerida","El auditor que revisa el sistema con caracter transversal","El ejecutante que realiza fisicamente la operacion autorizada","El emisor (Issuer), tipicamente personal de HSE o supervisor de mantenimiento calificado","","","","","",""
"multiplechoice","PTW","S4 Simultaneidad y Coordinacion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Combinaciones de trabajos que no deben ejecutarse a la vez por generar un riesgo inaceptable.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","Segun el material, que caracteriza a las incompatibilidades criticas entre trabajos simultaneos que exige la matriz de simultaneidad del sistema PTW?","A","Combinaciones de trabajos que no deben ejecutarse a la vez por generar un riesgo inaceptable","Trabajos que siempre pueden realizarse juntos sin ninguna condicion","Tareas administrativas que no requieren coordinacion alguna","Actividades que solo dependen del presupuesto disponible","","","","","",""
"multiplechoice","PTW","S5 Cierre Auditoria y Cambios","Yes","¡Correcto! Segun el material del curso, lo correcto es: La verificacion de que se han cumplido todos los criterios de seguridad y salud establecidos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","En el proceso de cierre formal de un permiso de trabajo, que debe documentarse principalmente al concluir la tarea autorizada?","C","El costo total de los materiales utilizados durante el trabajo","La cantidad de trabajadores que participaron en cada turno","La verificacion de que se han cumplido todos los criterios de seguridad y salud establecidos","El horario administrativo de la oficina de emision de permisos","","","","","",""
"multiplechoice","PTW","S1 Fundamentos y Tipos de PTW","Yes","¡Correcto! Segun el material del curso, lo correcto es: El desastre de Piper Alpha en 1988, que dejo 167 fatalidades en una plataforma petrolera.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","El concepto moderno de Permit-to-Work se consolido tras un accidente historico de la industria de procesos. Que evento marco esa transicion hacia sistemas formales documentados?","B","El accidente de Bhopal ocurrido en la industria quimica de la India","El desastre de Piper Alpha en 1988, que dejo 167 fatalidades en una plataforma petrolera","El incidente de Three Mile Island en una central nuclear estadounidense","El derrame del Exxon Valdez en las costas de Alaska","","","","","",""
"multiplechoice","PTW","S2 Analisis de Riesgos y Controles","Yes","¡Correcto! Segun el material del curso, lo correcto es: El analisis de seguridad del trabajo (JSA), que descompone la tarea e identifica peligros y controles.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","Segun el material, que herramienta se emplea para la identificacion y el analisis de los peligros asociados a la tarea antes de autorizar un permiso de trabajo?","D","El registro contable de horas trabajadas por cada empleado","El inventario de repuestos disponibles en el almacen tecnico","El organigrama jerarquico del departamento de operaciones","El analisis de seguridad del trabajo (JSA), que descompone la tarea e identifica peligros y controles","","","","","",""
"multiplechoice","PTW","S3 Roles y Autorizacion en PTW","Yes","¡Correcto! Segun el material del curso, lo correcto es: El autorizador (Authoriser), que otorga la autorizacion formal del permiso con sus condiciones.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","El material define un rol responsable de autorizar formalmente el permiso con condiciones. Como se denomina ese rol dentro del sistema de permisos de trabajo?","A","El autorizador (Authoriser), que otorga la autorizacion formal del permiso con sus condiciones","El solicitante que inicia el tramite del permiso de trabajo","El auditor externo que revisa el desempeno anual del sistema","El operador de tablero que registra los horarios de la planta","","","","","",""
"multiplechoice","PTW","S4 Simultaneidad y Coordinacion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que los trabajos pueden coexistir solo si se cumplen ciertas condiciones o controles adicionales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","El curso menciona las compatibilidades condicionadas dentro de la simultaneidad de trabajos. Que implican estas compatibilidades para la ejecucion de tareas paralelas?","C","Que los trabajos nunca pueden ejecutarse en paralelo bajo ninguna condicion","Que los trabajos pueden ejecutarse siempre sin control alguno","Que los trabajos pueden coexistir solo si se cumplen ciertas condiciones o controles adicionales","Que los trabajos deben suspenderse por completo en toda la planta","","","","","",""
"multiplechoice","PTW","S5 Cierre Auditoria y Cambios","Yes","¡Correcto! Segun el material del curso, lo correcto es: La comprobacion de que las condiciones especificadas en el permiso se cumplieron efectivamente en el area.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","El material describe la verificacion en sitio como parte del cierre. Que aspecto se considera esencial durante esta verificacion del permiso de trabajo?","B","La revision del presupuesto asignado al proyecto de la planta","La comprobacion de que las condiciones especificadas en el permiso se cumplieron efectivamente en el area","El conteo del numero de permisos archivados durante el mes","La comparacion de salarios entre los trabajadores del turno","","","","","",""
"multiplechoice","PTW","S1 Fundamentos y Tipos de PTW","Yes","¡Correcto! Segun el material del curso, lo correcto es: El Cullen Inquiry, que evidencio deficiencias en la coordinacion de trabajos simultaneos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","Tras el accidente de Piper Alpha se realizo una investigacion formal que analizo las causas del desastre. Como se conoce dicha investigacion en el material del curso?","D","El Baker Panel, centrado unicamente en la cultura corporativa","La Comision Rogers, dedicada a fallas de componentes mecanicos","El Reporte Seveso, orientado a sustancias quimicas peligrosas","El Cullen Inquiry, que evidencio deficiencias en la coordinacion de trabajos simultaneos","","","","","",""
"multiplechoice","PTW","S2 Analisis de Riesgos y Controles","Yes","¡Correcto! Segun el material del curso, lo correcto es: La correspondencia entre los peligros identificados y las medidas de control necesarias para eliminarlos o reducirlos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","El proceso de gestion de riesgos en el PTW contempla la seleccion de controles y equipos de proteccion. Que criterio guia principalmente la definicion de estos controles?","A","La correspondencia entre los peligros identificados y las medidas de control necesarias para eliminarlos o reducirlos","La disponibilidad de presupuesto restante al final del ejercicio","La preferencia personal del trabajador que ejecuta la tarea","El orden alfabetico de los equipos listados en el catalogo","","","","","",""
"multiplechoice","PTW","S3 Roles y Autorizacion en PTW","Yes","¡Correcto! Segun el material del curso, lo correcto es: Es un individuo que ha recibido la capacitacion necesaria y esta habilitado para ejecutar la tarea autorizada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso PTW.","1","Segun el material del curso, que caracteriza al trabajador autorizado dentro del sistema PTW y por que es importante su rol en la ejecucion segura?","C","Es cualquier persona presente en el area sin requisitos previos","Es quien emite el permiso sin haber recibido capacitacion","Es un individuo que ha recibido la capacitacion necesaria y esta habilitado para ejecutar la tarea autorizada","Es el responsable exclusivo de auditar el sistema de permisos","","","","","",""
