"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","AEAIN","S1 Fundamentos del Fuego y LEL","Yes","¡Correcto! Segun el material del curso, lo correcto es: La fuente de ignicion o energia de activacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso describe los componentes del triangulo del fuego. De acuerdo con el material, los tres elementos necesarios para la combustion son el combustible, el comburente y:","A","La fuente de ignicion o energia de activacion","El precio de venta del combustible","La campana publicitaria del producto","La meta comercial del periodo","","","","","",""
"multiplechoice","AEAIN","S2 Marcos ATEX IECEx y NEC","Yes","¡Correcto! Segun el material del curso, lo correcto es: Diferenciar las sustancias peligrosas segun sus caracteristicas de inflamabilidad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso describe los grupos del codigo NEC dentro de la clasificacion de areas peligrosas. De acuerdo con el material, esos grupos del NEC se utilizan para:","C","Diferenciar los precios de venta","Diferenciar las campanas publicitarias","Diferenciar las sustancias peligrosas segun sus caracteristicas de inflamabilidad","Diferenciar las metas comerciales","","","","","",""
"multiplechoice","AEAIN","S3 Clasificacion de Zonas Ex","Yes","¡Correcto! Segun el material del curso, lo correcto es: Identificar las areas donde se requieren equipos y precauciones especificas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso senala que la extension espacial de una zona debe documentarse en los planos de la instalacion. De acuerdo con el material, documentar la extension de las zonas en los planos permite:","B","Fijar el precio de venta del producto","Identificar las areas donde se requieren equipos y precauciones especificas","Disenar la campana publicitaria","Calcular las metas comerciales","","","","","",""
"multiplechoice","AEAIN","S4 Grupos de Gas Clases T y EPL","Yes","¡Correcto! Segun el material del curso, lo correcto es: El nivel de proteccion del equipo frente a la atmosfera explosiva.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso presenta el nivel de proteccion del equipo conocido como EPL. De acuerdo con el material, la sigla EPL corresponde a:","D","El precio de venta del equipo","El alcance de la campana publicitaria","La meta de ventas del periodo","El nivel de proteccion del equipo frente a la atmosfera explosiva","","","","","",""
"multiplechoice","AEAIN","S5 Tipos de Proteccion y DPCE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Confirmar que el equipo mantiene su proteccion tras la modificacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso senala la necesidad de recertificar un equipo cuando se le realizan modificaciones. De acuerdo con el material, la recertificacion por cambios busca:","A","Confirmar que el equipo mantiene su proteccion tras la modificacion","Reducir el precio de venta del equipo","Ampliar la campana publicitaria","Aumentar las metas de venta","","","","","",""
"multiplechoice","AEAIN","S1 Fundamentos del Fuego y LEL","Yes","¡Correcto! Segun el material del curso, lo correcto es: Estimar el limite de explosividad de una mezcla de varios gases inflamables.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso explica la regla de Le Chatelier aplicada a las mezclas de gases inflamables. De acuerdo con el material, esa regla se utiliza para:","C","Fijar el precio de venta de la mezcla","Disenar la campana publicitaria","Estimar el limite de explosividad de una mezcla de varios gases inflamables","Calcular las metas comerciales del ano","","","","","",""
"multiplechoice","AEAIN","S2 Marcos ATEX IECEx y NEC","Yes","¡Correcto! Segun el material del curso, lo correcto es: Seleccionar el equipo adecuado cuando se aplican distintos marcos regulatorios.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso senala la relevancia de comprender las equivalencias de grupos entre el sistema europeo y el NEC. De acuerdo con el material, conocer esas equivalencias permite:","B","Fijar el precio de venta del equipo","Seleccionar el equipo adecuado cuando se aplican distintos marcos regulatorios","Disenar la campana publicitaria","Calcular las metas comerciales","","","","","",""
"multiplechoice","AEAIN","S3 Clasificacion de Zonas Ex","Yes","¡Correcto! Segun el material del curso, lo correcto es: Se produce una mezcla de aire y polvo combustible en concentracion peligrosa.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso aborda la clasificacion de zonas por polvos combustibles. De acuerdo con el material, una zona de polvo combustible se define como el area en la que:","D","Se fijan los precios de venta","Se realiza la campana publicitaria","Se definen las metas comerciales","Se produce una mezcla de aire y polvo combustible en concentracion peligrosa","","","","","",""
"multiplechoice","AEAIN","S4 Grupos de Gas Clases T y EPL","Yes","¡Correcto! Segun el material del curso, lo correcto es: Asegurar que el equipo tenga el nivel de proteccion adecuado a la zona de instalacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso explica la correspondencia entre las categorias del equipo y las zonas donde puede instalarse. De acuerdo con el material, esa correspondencia busca:","A","Asegurar que el equipo tenga el nivel de proteccion adecuado a la zona de instalacion","Fijar el precio de venta del equipo","Disenar la campana publicitaria","Calcular las metas comerciales del ano","","","","","",""
"multiplechoice","AEAIN","S5 Tipos de Proteccion y DPCE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Asegurar el cumplimiento de la normativa y promover la mejora continua en la gestion de atmosferas explosivas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AEAIN.","1","El material del curso presenta el documento de proteccion contra explosiones conocido como DPCE. De acuerdo con el material, la finalidad principal del DPCE en una planta es:","C","Fijar el precio de venta de los productos","Disenar la campana publicitaria","Asegurar el cumplimiento de la normativa y promover la mejora continua en la gestion de atmosferas explosivas","Calcular las metas comerciales del periodo","","","","","",""
