"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","RCD","S1 Afiliacion y Cotizacion SGRT","Yes","¡Correcto! Segun el material del curso, lo correcto es: Garantizar servicios de salud y prestaciones economicas ante riesgos laborales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","La afiliacion obligatoria al Seguro General de Riesgos del Trabajo persigue un objetivo central. Cual es el principal objetivo de la afiliacion obligatoria al SGRT segun lo indicado en el material del curso?","A","Garantizar servicios de salud y prestaciones economicas ante riesgos laborales","Incentivar el empleo en el sector privado","Mejorar la formacion profesional de la empresa","Reducir el salario de los trabajadores","","","","","",""
"multiplechoice","RCD","S2 Resoluciones CD 513 y CD 517","Yes","¡Correcto! Segun el material del curso, lo correcto es: Definir regulaciones para la afiliacion y administracion del seguro de riesgos del trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","Las disposiciones CD 513 y CD 517 regulan aspectos del aseguramiento de riesgos del trabajo. Que funcion realizan las disposiciones CD 513 y CD 517 segun lo indicado en el material del curso de las Resoluciones del IESS?","C","Establecer los precios de los productos","Regular la publicidad de la empresa","Definir regulaciones para la afiliacion y administracion del seguro de riesgos del trabajo","Administrar el inventario comercial","","","","","",""
"multiplechoice","RCD","S3 Reporte de Accidentes al IESS","Yes","¡Correcto! Segun el material del curso, lo correcto es: Un plazo maximo establecido en horas segun la normativa vigente.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","El reporte de un accidente laboral esta sujeto a un plazo definido. Cual es el plazo maximo para reportar un accidente o incidente laboral segun lo indicado en el material del curso de las Resoluciones del IESS?","B","Un plazo sin ningun limite de tiempo","Un plazo maximo establecido en horas segun la normativa vigente","Un plazo definido solo por la empresa","Un plazo que se reporta al ano siguiente","","","","","",""
"multiplechoice","RCD","S4 Investigacion Arbol y Acciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: Recopilar y analizar informacion sobre el incidente para determinar sus causas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","El equipo investigador cumple una funcion central en la investigacion de accidentes. Cual es la principal funcion de un equipo investigador en seguridad y salud en el trabajo segun lo indicado en el material del curso de las Resoluciones del IESS?","D","Aumentar las ventas de la empresa","Disenar la publicidad del negocio","Administrar el inventario comercial","Recopilar y analizar informacion sobre el incidente para determinar sus causas","","","","","",""
"multiplechoice","RCD","S5 Sistema de Gestion SGP y Auditoria","Yes","¡Correcto! Segun el material del curso, lo correcto es: La integracion de la SST en la planificacion de la organizacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","La auditoria del Sistema de Gestion de Prevencion evalua distintos elementos. Cual de los siguientes es un elemento auditado en el SGP segun lo indicado en el material del curso de las Resoluciones del IESS?","A","La integracion de la SST en la planificacion de la organizacion","El precio de los productos vendidos","La lista de clientes de la empresa","El presupuesto de publicidad","","","","","",""
"multiplechoice","RCD","S1 Afiliacion y Cotizacion SGRT","Yes","¡Correcto! Segun el material del curso, lo correcto es: El mecanismo mediante el cual se asegura la cobertura del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","La afiliacion es un mecanismo clave dentro del SGRT. Que se entiende por afiliacion en el contexto del Seguro General de Riesgos del Trabajo segun lo indicado en el material del curso?","C","El proceso para calcular el salario del trabajador","El registro comercial de la empresa","El mecanismo mediante el cual se asegura la cobertura del trabajador","La manera de reducir la carga tributaria","","","","","",""
"multiplechoice","RCD","S2 Resoluciones CD 513 y CD 517","Yes","¡Correcto! Segun el material del curso, lo correcto es: El Reglamento del Seguro General de Riesgos del Trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","La resolucion CD 513 corresponde al reglamento del seguro de riesgos del trabajo. Que regula principalmente la resolucion CD 513 segun lo indicado en el material del curso de las Resoluciones del IESS?","B","El catalogo comercial de la empresa","El Reglamento del Seguro General de Riesgos del Trabajo","El plan de marketing del negocio","El inventario de productos ofrecidos","","","","","",""
"multiplechoice","RCD","S3 Reporte de Accidentes al IESS","Yes","¡Correcto! Segun el material del curso, lo correcto es: La descripcion del incidente.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","La plataforma de gestion de reportes requiere informacion esencial del evento. Que campo es crucial en una plataforma de gestion de reportes de incidentes segun lo indicado en el material del curso de las Resoluciones del IESS?","D","El precio de los productos vendidos","La lista de clientes de la empresa","El presupuesto de publicidad","La descripcion del incidente","","","","","",""
"multiplechoice","RCD","S4 Investigacion Arbol y Acciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: El evento principal o problema que se quiere investigar.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","El arbol de causas es una herramienta de analisis de incidentes. Que representa la raiz en un arbol de causas segun lo indicado en el material del curso de las Resoluciones del IESS aplicado a la investigacion?","A","El evento principal o problema que se quiere investigar","El precio de los productos danados","La lista de clientes de la empresa","El presupuesto de publicidad","","","","","",""
"multiplechoice","RCD","S5 Sistema de Gestion SGP y Auditoria","Yes","¡Correcto! Segun el material del curso, lo correcto es: Identificar deficiencias y promover la mejora continua de la gestion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","La auditoria del SGP busca detectar deficiencias y mejorar la gestion. Cual es el objetivo principal de realizar auditorias dentro del SGP segun lo indicado en el material del curso de las Resoluciones del IESS?","C","Aumentar las ventas de la empresa","Disenar la publicidad del negocio","Identificar deficiencias y promover la mejora continua de la gestion","Administrar el inventario comercial","","","","","",""
"multiplechoice","RCD","S1 Afiliacion y Cotizacion SGRT","Yes","¡Correcto! Segun el material del curso, lo correcto es: Asegurar a los trabajadores ante los riesgos laborales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","La cotizacion al SGRT tiene una finalidad de proteccion del trabajador. Cual es el principal objetivo de la cotizacion al SGRT por parte del empleador segun lo indicado en el material del curso?","B","Permitir el ahorro en gastos de personal","Asegurar a los trabajadores ante los riesgos laborales","Disminuir el salario de los empleados","Incrementar las utilidades de la empresa","","","","","",""
"multiplechoice","RCD","S2 Resoluciones CD 513 y CD 517","Yes","¡Correcto! Segun el material del curso, lo correcto es: A los procedimientos para la remision de afiliados dentro del sistema.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","Una circular complementaria orienta la remision de afiliados. A que se refiere principalmente la circular relacionada con las resoluciones segun lo indicado en el material del curso de las Resoluciones del IESS?","D","A la auditoria de las empresas comerciales","A las sanciones por incumplimiento de ventas","A la regulacion de la publicidad del negocio","A los procedimientos para la remision de afiliados dentro del sistema","","","","","",""
"multiplechoice","RCD","S3 Reporte de Accidentes al IESS","Yes","¡Correcto! Segun el material del curso, lo correcto es: El incremento de los riesgos laborales al no gestionarse el evento.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","No reportar un incidente laboral tiene consecuencias para la organizacion. Cual es una de las principales consecuencias de no reportar un incidente segun lo indicado en el material del curso de las Resoluciones del IESS?","A","El incremento de los riesgos laborales al no gestionarse el evento","La mejora automatica de la seguridad","La reduccion de las obligaciones del empleador","El aumento de las ventas de la empresa","","","","","",""
"multiplechoice","RCD","S4 Investigacion Arbol y Acciones","Yes","¡Correcto! Segun el material del curso, lo correcto es: Especificas, medibles, alcanzables, relevantes y con un tiempo definido.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","Las acciones correctivas deben formularse con criterios claros. Que caracteristicas deben tener las acciones formuladas bajo el criterio SMART segun lo indicado en el material del curso de las Resoluciones del IESS?","C","Ambiguas y sin plazo de cumplimiento","Genericas y sin responsables","Especificas, medibles, alcanzables, relevantes y con un tiempo definido","Imposibles de medir o verificar","","","","","",""
"multiplechoice","RCD","S5 Sistema de Gestion SGP y Auditoria","Yes","¡Correcto! Segun el material del curso, lo correcto es: Se considera inaceptable y requiere implementar un plan de mejora.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","El nivel de cumplimiento del SGP se valora en la auditoria. Que ocurre cuando el cumplimiento del SGP resulta inferior al minimo aceptable segun lo indicado en el material del curso de las Resoluciones del IESS?","B","Se aprueba automaticamente la gestion","Se considera inaceptable y requiere implementar un plan de mejora","Se elimina la necesidad de auditar","Se reducen las obligaciones del empleador","","","","","",""
"multiplechoice","RCD","S1 Afiliacion y Cotizacion SGRT","Yes","¡Correcto! Segun el material del curso, lo correcto es: La contribucion que financia la cobertura del trabajador ante riesgos del trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","El empleador tiene una obligacion economica frente al SGRT. Que representa el aporte que debe realizar el empleador al SGRT segun lo indicado en el material del curso de las Resoluciones del IESS?","D","Un descuento aplicado a las ventas de la empresa","Un pago voluntario sin relacion con la cobertura","Un gasto comercial sin efecto en la proteccion","La contribucion que financia la cobertura del trabajador ante riesgos del trabajo","","","","","",""
"multiplechoice","RCD","S2 Resoluciones CD 513 y CD 517","Yes","¡Correcto! Segun el material del curso, lo correcto es: Capacitar en la aplicacion practica para cumplir las obligaciones ante el seguro.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","El programa capacita en la aplicacion practica de las resoluciones. Cual es el proposito del programa respecto a las resoluciones CD 513 y CD 517 segun lo indicado en el material del curso de las Resoluciones del IESS?","A","Capacitar en la aplicacion practica para cumplir las obligaciones ante el seguro","Aumentar las ventas de la empresa","Disenar la publicidad del negocio","Administrar el inventario comercial","","","","","",""
"multiplechoice","RCD","S3 Reporte de Accidentes al IESS","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque permite gestionar el evento y activar las prestaciones que corresponden.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso RCD.","1","El reporte oportuno permite activar la respuesta del seguro. Por que es importante reportar un accidente laboral dentro del plazo establecido segun lo indicado en el material del curso de las Resoluciones del IESS?","C","Porque reduce el salario del trabajador","Porque reemplaza la identificacion de riesgos","Porque permite gestionar el evento y activar las prestaciones que corresponden","Porque elimina la necesidad de afiliar","","","","","",""
