"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","GRP","S1 Fundamentos Riesgo Psicosocial","Yes","¡Correcto! Segun el material del curso, lo correcto es: Puede impactar el bienestar psicologico y fisico del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","Segun el material del curso, cual afirmacion describe mejor el riesgo psicosocial en el contexto laboral dentro del enfoque de la gestion de la seguridad y salud que aplica la organizacion con su personal?","A","Puede impactar el bienestar psicologico y fisico del trabajador","Es exclusivo de las empresas de servicios","Afecta solamente a los altos directivos","No tiene ninguna relacion con el rendimiento","","","","","",""
"multiplechoice","GRP","S2 Marco Normativo ISO 45003 y MDT","Yes","¡Correcto! Segun el material del curso, lo correcto es: Proporcionar directrices para gestionar la salud psicologica en el trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","Segun el material del curso, cual es el principal objetivo de la norma ISO 45003 dentro del marco de la gestion de los riesgos psicosociales que aplica la organizacion para proteger la salud del personal?","C","Establecer requisitos para un sistema de gestion de calidad","Crear indicadores de desempeno para la ergonomia fisica","Proporcionar directrices para gestionar la salud psicologica en el trabajo","Fomentar unicamente el liderazgo en la seguridad","","","","","",""
"multiplechoice","GRP","S3 Modelos Karasek y Siegrist","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las exigencias laborales que enfrenta el trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","Segun el material del curso, cual es una de las principales dimensiones del modelo de Karasek dentro del estudio de los riesgos psicosociales que aplica la organizacion para comprender el estres laboral?","B","Los recursos financieros de la organizacion","Las exigencias laborales que enfrenta el trabajador","La motivacion personal ajena al trabajo","Las relaciones interpersonales fuera del empleo","","","","","",""
"multiplechoice","GRP","S4 Instrumentos CoPsoQ y Percentil","Yes","¡Correcto! Segun el material del curso, lo correcto es: Medir los riesgos psicosociales y las condiciones de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","Segun el material del curso, cual es el proposito principal del cuestionario CoPsoQ istas en el entorno laboral dentro de la evaluacion de los riesgos psicosociales que realiza la organizacion sobre su personal?","D","Evaluar el clima laboral y la satisfaccion general","Establecer la relacion con la cultura organizacional","Analizar las competencias individuales del trabajador","Medir los riesgos psicosociales y las condiciones de trabajo","","","","","",""
"multiplechoice","GRP","S5 Intervencion Primaria y Secundaria","Yes","¡Correcto! Segun el material del curso, lo correcto es: Actuar sobre las fuentes del riesgo modificando las condiciones de trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","Segun el material del curso, que aspecto resulta crucial considerar al disenar un programa de intervencion primaria para los riesgos psicosociales dentro de la gestion que realiza la organizacion sobre su personal?","A","Actuar sobre las fuentes del riesgo modificando las condiciones de trabajo","Actuar solo despues de que aparezca el dano","Concentrarse unicamente en sancionar al personal","Ignorar las condiciones que generan el riesgo","","","","","",""
"multiplechoice","GRP","S1 Fundamentos Riesgo Psicosocial","Yes","¡Correcto! Segun el material del curso, lo correcto es: Redisenar las condiciones de trabajo para reducir la fuente de estres.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","De acuerdo con el material del curso, cual constituye un ejemplo de una intervencion preventiva frente a los riesgos psicosociales dentro de la gestion que realiza la organizacion para proteger a su personal?","C","Ignorar las condiciones que generan el riesgo","Aumentar la carga de trabajo del personal","Redisenar las condiciones de trabajo para reducir la fuente de estres","Eliminar los canales de comunicacion del equipo","","","","","",""
"multiplechoice","GRP","S2 Marco Normativo ISO 45003 y MDT","Yes","¡Correcto! Segun el material del curso, lo correcto es: La gestion de los riesgos psicosociales y el bienestar del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","De acuerdo con el material del curso, que aspecto esencial se aborda en la norma ISO 45003 para mejorar la salud psicologica en el trabajo dentro de la gestion que realiza la organizacion sobre su personal?","B","La gestion de los recursos financieros de la empresa","La gestion de los riesgos psicosociales y el bienestar del trabajador","El control de la calidad de los productos fabricados","La regulacion del horario administrativo del personal","","","","","",""
"multiplechoice","GRP","S3 Modelos Karasek y Siegrist","Yes","¡Correcto! Segun el material del curso, lo correcto es: Alta exigencia laboral combinada con bajo control del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","De acuerdo con el material del curso, en el modelo de Karasek, que combinacion de factores se considera de alta tension o High Strain dentro del analisis del riesgo psicosocial que realiza la organizacion?","D","Baja exigencia laboral combinada con alto control","Alta exigencia laboral combinada con alto control","Baja exigencia laboral combinada con bajo control","Alta exigencia laboral combinada con bajo control del trabajador","","","","","",""
"multiplechoice","GRP","S4 Instrumentos CoPsoQ y Percentil","Yes","¡Correcto! Segun el material del curso, lo correcto es: Dimensiones como exigencias, control, apoyo social y compensacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","De acuerdo con el material del curso, cuales son las dimensiones principales evaluadas por el cuestionario CoPsoQ istas dentro de la evaluacion del riesgo psicosocial que aplica la organizacion en su gestion?","A","Dimensiones como exigencias, control, apoyo social y compensacion","Unicamente el costo economico del puesto de trabajo","Solo el ambiente fisico y la iluminacion del area","Exclusivamente el horario administrativo del personal","","","","","",""
"multiplechoice","GRP","S5 Intervencion Primaria y Secundaria","Yes","¡Correcto! Segun el material del curso, lo correcto es: Reducir la aparicion del riesgo psicosocial en su origen.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso GRP.","1","De acuerdo con el material del curso, al aplicar una logica de modificacion de las fuentes del riesgo, cual es un resultado esperado de este enfoque dentro de la intervencion primaria que realiza la organizacion?","C","Aumentar la exposicion del personal al riesgo","Actuar solo cuando el dano ya se ha producido","Reducir la aparicion del riesgo psicosocial en su origen","Ignorar las causas que originan el riesgo","","","","","",""
