"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que las herramientas para ser visto son las luces (posicion, freno, intermitentes), el uso oportuno del claxon, evitar los angulos muertos ajenos y establecer contacto visual.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","Segun el material, para el habito de ser visto se emplean varias herramientas. Cual de las siguientes menciona el curso?","A","Las luces, el uso oportuno del claxon y evitar los angulos muertos ajenos","Cerrar las ventanas siempre","Aumentar el volumen de la radio","Reducir la presion de los neumaticos","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que la posicion en el carril, preferentemente central y no a la izquierda donde podria haber trafico opuesto, es la salida lateral.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","El material recomienda una posicion en el carril como salida lateral dentro del habito de dejar una salida. Cual es la posicion preferente segun el curso?","B","Pegado a la izquierda","Preferentemente central, no a la izquierda donde podria haber trafico opuesto","Sobre la linea divisoria","Fuera del carril","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que aplicados juntos, los cinco habitos amplian el campo de anticipacion y reducen las sorpresas en la via.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","Segun el material, aplicar juntos los cinco habitos visuales del metodo Smith produce un efecto. Cual es segun el curso?","C","Aumentan el consumo de combustible","Reducen el campo de vision","Amplian el campo de anticipacion y reducen las sorpresas en la via","Eliminan la necesidad de frenos","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que el barrido visual activo previene la hipnosis de carretera y garantiza detectar cambios en el trafico y en el propio vehiculo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","El material describe el barrido visual activo como parte de mover los ojos. Que garantiza este barrido segun el curso?","D","Que el motor no se caliente","Que se ahorre combustible","Que el vehiculo mantenga la velocidad","Detectar cambios en el trafico y en el propio vehiculo, previniendo la hipnosis de carretera","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que mantener la imagen amplia permite detectar peatones que van a cruzar, vehiculos que se incorporan o motos entre carriles antes de que sean una emergencia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","Segun el material, mantener la imagen amplia permite detectar ciertas amenazas antes de que se conviertan en emergencia. Cual de las siguientes menciona el curso?","A","Peatones que van a cruzar, vehiculos que se incorporan o motos entre carriles","El nivel de combustible","La temperatura del motor","La presion de los neumaticos","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que en ciudad mirar lejos equivale a una o dos manzanas, y en carretera a varios cientos de metros.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","El material indica a que equivale la distancia de mirar lejos en entorno urbano. Cual es esa referencia segun el curso?","B","A un solo metro","A una o dos manzanas","A diez kilometros","Justo al parachoques delantero","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que los sistemas de conduccion defensiva se basan en el uso eficiente de la vista para anticipar peligros.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","Segun el material, el fundamento del sistema de conduccion visual defensiva se basa en el uso eficiente de la vista con un proposito. Cual es segun el curso?","C","Reducir el consumo de combustible","Aumentar la velocidad promedio","Anticipar peligros","Mejorar la comodidad del asiento","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que mirar lejos da al conductor una imagen anticipada del trafico, los semaforos y los obstaculos, ganando tiempo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","El material describe que mirar lejos aporta al conductor una ventaja concreta sobre el trafico. Cual es segun el curso?","D","Menor consumo de aceite","Mayor potencia del motor","Frenos mas duraderos","Una imagen anticipada del trafico, los semaforos y los obstaculos","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que la mirada fija induce hipnosis de carretera especialmente en trayectos monotonos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","Segun el material, la mirada fija es especialmente peligrosa en cierto tipo de trayectos. Cuales menciona el curso?","A","Los trayectos monotonos","Los trayectos con muchos cruces","Los trayectos de baja velocidad","Los trayectos urbanos con semaforos","","","","","",""
"multiplechoice","MDV","S3 Conduccion Defensiva Smith","Yes","¡Correcto! El material indica que mover los ojos incluye explorar la via, los espejos y los instrumentos con barridos breves.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso MDV.","1","El material indica que el habito de mover los ojos incluye explorar tres elementos con barridos breves. Cuales son segun el curso?","B","El asiento, el volante y los pedales","La via, los espejos y los instrumentos","El motor, las ruedas y el maletero","La radio, el aire y las ventanas","","","","","",""
