"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","VMOM","S1 Normativa RM 312 y Vigilancia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Detectar de forma temprana los efectos de los riesgos laborales en la salud de los trabajadores para prevenir enfermedades ocupacionales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Segun el material del curso, cual es el objetivo principal de la vigilancia medica ocupacional dentro de la gestion de la salud en el trabajo?","A","Detectar de forma temprana los efectos de los riesgos laborales en la salud de los trabajadores para prevenir enfermedades ocupacionales","Determinar el precio del servicio medico cobrado a la empresa contratante","Establecer el horario de atencion de las oficinas administrativas de la empresa","Reducir el numero de trabajadores necesarios en cada puesto de trabajo","","","","","",""
"multiplechoice","VMOM","S2 Examen Medico Ocupacional EMO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Evaluar la salud general del candidato y su aptitud para el puesto segun los riesgos a los que se expondra en el trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Segun el material del curso, cual es el objetivo principal del examen medico ocupacional pre ocupacional aplicado a un candidato antes de contratarlo?","C","Clasificar al candidato segun su nivel economico y su experiencia laboral","Determinar el historial medico completo de la familia del candidato","Evaluar la salud general del candidato y su aptitud para el puesto segun los riesgos a los que se expondra en el trabajo","Recopilar datos sobre la experiencia laboral previa del candidato","","","","","",""
"multiplechoice","VMOM","S3 Pruebas Complementarias y Riesgo","Yes","¡Correcto! Segun el material del curso, lo correcto es: La espirometria que mide la capacidad y el funcionamiento de los pulmones del trabajador durante la evaluacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Segun el material del curso, cual es la prueba mas adecuada para evaluar la funcion pulmonar de un trabajador expuesto a agentes respiratorios?","B","La audiometria que evalua unicamente la capacidad auditiva del trabajador","La espirometria que mide la capacidad y el funcionamiento de los pulmones del trabajador durante la evaluacion","La radiografia de miembros inferiores del trabajador evaluado","La tomografia computarizada aplicada de forma rutinaria a todos los puestos","","","","","",""
"multiplechoice","VMOM","S4 Confidencialidad Medica","Yes","¡Correcto! Segun el material del curso, lo correcto es: Implica no divulgar la informacion medica del trabajador salvo en los casos autorizados protegiendo su privacidad y sus datos de salud.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Segun el material del curso, cual de las siguientes opciones describe mejor el principio de confidencialidad en la salud ocupacional del trabajador?","D","Se refiere unicamente a guardar los documentos administrativos de la empresa","Solo es relevante en el sector electrico y no en las demas actividades laborales","Se aplica solamente durante el horario de atencion de las oficinas","Implica no divulgar la informacion medica del trabajador salvo en los casos autorizados protegiendo su privacidad y sus datos de salud","","","","","",""
"multiplechoice","VMOM","S5 ESSALUD SCTR y Hallazgos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Proveer atencion y tratamiento medico a los trabajadores asegurados incluyendo la atencion de las enfermedades ocupacionales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Segun el material del curso, cual es la funcion principal de la entidad de seguridad social de salud en el contexto de las enfermedades ocupacionales?","A","Proveer atencion y tratamiento medico a los trabajadores asegurados incluyendo la atencion de las enfermedades ocupacionales","Capacitar a los trabajadores en la prevencion de riesgos dentro de la empresa","Realizar auditorias de seguridad en los lugares de trabajo de la empresa","Monitorear y evaluar la calidad del ambiente laboral de la organizacion","","","","","",""
"multiplechoice","VMOM","S1 Normativa RM 312 y Vigilancia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Los protocolos y las evaluaciones medicas ocupacionales que deben aplicarse segun los riesgos a los que se expone el trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","De acuerdo con el material del curso, que aspecto regula la norma tecnica de vigilancia de la salud de los trabajadores emitida por el sector salud?","C","El precio de venta de los servicios medicos ofrecidos por las clinicas","El horario de funcionamiento de las oficinas administrativas de la empresa","Los protocolos y las evaluaciones medicas ocupacionales que deben aplicarse segun los riesgos a los que se expone el trabajador","La marca comercial de los equipos medicos utilizados en las evaluaciones","","","","","",""
"multiplechoice","VMOM","S2 Examen Medico Ocupacional EMO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Se realiza de forma periodica para monitorear la evolucion de la salud del trabajador expuesto y detectar efectos de los riesgos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","De acuerdo con el material del curso, que caracteriza al examen medico ocupacional periodico dentro del programa de vigilancia de la salud?","B","Se realiza una unica vez al inicio de la relacion laboral del trabajador","Se realiza de forma periodica para monitorear la evolucion de la salud del trabajador expuesto y detectar efectos de los riesgos","Determina el precio del servicio medico cobrado a la empresa contratante","Establece el horario de atencion de las oficinas administrativas de la empresa","","","","","",""
"multiplechoice","VMOM","S3 Pruebas Complementarias y Riesgo","Yes","¡Correcto! Segun el material del curso, lo correcto es: La audiometria que mide la capacidad auditiva y permite detectar alteraciones causadas por la exposicion al ruido.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","De acuerdo con el material del curso, que prueba se recomienda para evaluar la exposicion a ruido de un trabajador en su puesto de trabajo?","D","La espirometria que evalua unicamente la funcion pulmonar del trabajador","La radiografia de torax aplicada para medir el nivel de ruido del ambiente","La tomografia computarizada aplicada de forma rutinaria a todos los puestos","La audiometria que mide la capacidad auditiva y permite detectar alteraciones causadas por la exposicion al ruido","","","","","",""
"multiplechoice","VMOM","S4 Confidencialidad Medica","Yes","¡Correcto! Segun el material del curso, lo correcto es: Solo la informacion sobre la aptitud para el puesto sin revelar los detalles clinicos protegidos por la confidencialidad del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","De acuerdo con el material del curso, en que circunstancia se puede compartir informacion medica de un empleado con el empleador?","A","Solo la informacion sobre la aptitud para el puesto sin revelar los detalles clinicos protegidos por la confidencialidad del trabajador","En cualquier momento y con todo el detalle clinico sin restriccion alguna","Unicamente para determinar el precio del servicio medico cobrado a la empresa","Solo durante el horario de atencion de las oficinas administrativas","","","","","",""
"multiplechoice","VMOM","S5 ESSALUD SCTR y Hallazgos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Otorgar cobertura y prestaciones a los trabajadores que realizan actividades de riesgo ante accidentes y enfermedades ocupacionales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","De acuerdo con el material del curso, cual es el rol del seguro complementario de trabajo de riesgo en relacion con las enfermedades ocupacionales?","C","Determinar el precio del servicio medico cobrado a la empresa contratante","Establecer el horario de atencion de las oficinas administrativas de la empresa","Otorgar cobertura y prestaciones a los trabajadores que realizan actividades de riesgo ante accidentes y enfermedades ocupacionales","Reducir el consumo de energia de los equipos utilizados en la planta","","","","","",""
"multiplechoice","VMOM","S1 Normativa RM 312 y Vigilancia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Reconoce los riesgos psicosociales como factores que deben evaluarse y gestionarse dentro de la vigilancia de la salud del trabajador.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Conforme al material del curso, de que manera la norma tecnica del sector salud aborda la prevencion de los riesgos psicosociales en el trabajo?","B","Los excluye por completo de la vigilancia medica ocupacional del trabajador","Reconoce los riesgos psicosociales como factores que deben evaluarse y gestionarse dentro de la vigilancia de la salud del trabajador","Los considera unicamente para determinar el precio del servicio medico","Los limita al registro del horario de atencion de las oficinas administrativas","","","","","",""
"multiplechoice","VMOM","S2 Examen Medico Ocupacional EMO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Evaluar el estado de salud del trabajador al terminar su vinculo laboral y documentar posibles efectos de la exposicion a los riesgos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Conforme al material del curso, cual es la finalidad del examen medico ocupacional de retiro que se aplica al finalizar la relacion laboral?","D","Determinar el precio del servicio medico cobrado a la empresa contratante","Establecer el horario de atencion de las oficinas administrativas de la empresa","Reducir el numero de trabajadores necesarios en cada puesto de trabajo","Evaluar el estado de salud del trabajador al terminar su vinculo laboral y documentar posibles efectos de la exposicion a los riesgos","","","","","",""
"multiplechoice","VMOM","S3 Pruebas Complementarias y Riesgo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Tras un periodo de reposo auditivo adecuado y en un ambiente controlado para obtener resultados confiables de la evaluacion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Conforme al material del curso, bajo que condiciones se debe realizar una audiometria a un trabajador expuesto a ruido ocupacional?","A","Tras un periodo de reposo auditivo adecuado y en un ambiente controlado para obtener resultados confiables de la evaluacion","Inmediatamente despues de una jornada con exposicion intensa a ruido elevado","En cualquier ambiente sin importar el nivel de ruido presente durante la prueba","Determinando primero el precio del servicio medico cobrado a la empresa","","","","","",""
"multiplechoice","VMOM","S4 Confidencialidad Medica","Yes","¡Correcto! Segun el material del curso, lo correcto es: La conclusion sobre la aptitud del trabajador para el puesto sin detallar diagnosticos ni informacion clinica reservada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Conforme al material del curso, que informacion puede ser compartida con el empleador sin vulnerar la confidencialidad de los datos de salud del trabajador?","C","El historial clinico completo del trabajador con todos sus diagnosticos","Los antecedentes familiares de salud del trabajador y sus datos personales","La conclusion sobre la aptitud del trabajador para el puesto sin detallar diagnosticos ni informacion clinica reservada","El precio del servicio medico que debe cobrarse a la empresa contratante","","","","","",""
"multiplechoice","VMOM","S5 ESSALUD SCTR y Hallazgos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las autoridades y entidades competentes en salud y trabajo conforme a las obligaciones de reporte de las enfermedades ocupacionales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Conforme al material del curso, que entidad debe ser notificada en caso de detectar una enfermedad ocupacional en un trabajador?","B","Unicamente el proveedor comercial de los equipos medicos utilizados","Las autoridades y entidades competentes en salud y trabajo conforme a las obligaciones de reporte de las enfermedades ocupacionales","Solo el area encargada del horario de atencion de las oficinas administrativas","Exclusivamente el proveedor que determina el precio del servicio medico","","","","","",""
"multiplechoice","VMOM","S1 Normativa RM 312 y Vigilancia","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las disposiciones de seguridad y salud en el trabajo y los protocolos especificos segun los agentes de riesgo presentes en la actividad.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Tal como indica el material del curso, cuales son normas complementarias que deben considerarse en la vigilancia de la salud ocupacional?","D","Unicamente las normas comerciales que regulan el precio de los servicios medicos","Solo las normas que regulan el horario de las oficinas administrativas","Exclusivamente las normas de transito que regulan la circulacion de vehiculos","Las disposiciones de seguridad y salud en el trabajo y los protocolos especificos segun los agentes de riesgo presentes en la actividad","","","","","",""
"multiplechoice","VMOM","S2 Examen Medico Ocupacional EMO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Recabar de forma clara y respetuosa los antecedentes de salud relevantes relacionados con los riesgos del puesto a desempenar.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Tal como indica el material del curso, cual de las siguientes recomendaciones es adecuada durante una entrevista pre ocupacional del candidato?","A","Recabar de forma clara y respetuosa los antecedentes de salud relevantes relacionados con los riesgos del puesto a desempenar","Preguntar sobre el nivel economico del candidato para clasificarlo en la empresa","Solicitar informacion no relacionada con la salud ni con los riesgos del puesto","Determinar el precio del servicio medico que se cobrara a la empresa","","","","","",""
"multiplechoice","VMOM","S3 Pruebas Complementarias y Riesgo","Yes","¡Correcto! Segun el material del curso, lo correcto es: Los riesgos especificos del puesto de trabajo que definen que organos y sistemas deben evaluarse mediante pruebas orientadas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso VMOM.","1","Tal como indica el material del curso, cual es el criterio que se utiliza para determinar las pruebas complementarias necesarias en un examen medico ocupacional?","C","El nivel economico del trabajador y su experiencia laboral previa en el sector","El precio del servicio medico que la empresa esta dispuesta a pagar por el examen","Los riesgos especificos del puesto de trabajo que definen que organos y sistemas deben evaluarse mediante pruebas orientadas","El horario de atencion de las oficinas administrativas de la empresa","","","","","",""
