"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","AUSGS","S1 Principios de Auditoria ISO 19011","Yes","¡Correcto! Segun el material del curso, lo correcto es: Su confiabilidad y su utilidad para la mejora del sistema.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Segun el material del curso, los principios de la auditoria del sistema de gestion orientan la conducta del auditor a lo largo del proceso, de modo que su cumplimiento contribuye principalmente a que la auditoria logre cual caracteristica valorada por la organizacion?","A","Su confiabilidad y su utilidad para la mejora del sistema","Su confiabilidad y su utilidad para la venta de productos","Su confiabilidad y su utilidad para la difusion de la marca","Su confiabilidad y su utilidad para la cartera de clientes","","","","","",""
"multiplechoice","AUSGS","S2 Programa y Enfoque por Riesgos","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una planificacion coherente y priorizada de las auditorias del sistema.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Segun el material del curso, el programa de auditoria y el enfoque basado en riesgos se articulan en la planificacion porque el primero organiza el conjunto y el segundo prioriza el contenido, logrando juntos principalmente cual condicion en la vigilancia del sistema?","C","Una planificacion coherente y priorizada de los precios","Una planificacion coherente y priorizada de las campanas","Una planificacion coherente y priorizada de las auditorias del sistema","Una planificacion coherente y priorizada de los clientes","","","","","",""
"multiplechoice","AUSGS","S3 Checklist Integrado ISO 45001","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una cobertura completa de los requisitos aplicables al sistema de gestion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Segun el material del curso, el checklist integrado resulta util para el auditor interno porque abarca los requisitos de los marcos normativos en un solo instrumento, lo cual contribuye principalmente a que la evaluacion del sistema logre cual condicion?","B","Una cobertura completa de los precios de los productos","Una cobertura completa de los requisitos aplicables al sistema de gestion","Una cobertura completa de las campanas de la marca","Una cobertura completa de la cartera de clientes","","","","","",""
"multiplechoice","AUSGS","S4 Evidencia y Triangulacion","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que el entrevistado responda de forma abierta y sincera.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Segun el material del curso, la validez de la entrevista se refuerza cuando el auditor genera un clima adecuado, lo cual favorece principalmente cual condicion que mejora la calidad de la informacion obtenida sobre el sistema de gestion?","D","Que el entrevistado revele los precios de los productos","Que el entrevistado revele las campanas de la marca","Que el entrevistado revele la cartera de clientes","Que el entrevistado responda de forma abierta y sincera","","","","","",""
"multiplechoice","AUSGS","S5 Hallazgos Informe y RCSE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Describir cada hallazgo de forma clara y respaldada en la evidencia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Segun el material del curso, en la seccion de hallazgos de un informe de auditoria resulta crucial principalmente cual practica que asegura que cada hallazgo sea comprendido y sustentado ante la organizacion auditada al presentar los resultados?","A","Describir cada hallazgo de forma clara y respaldada en la evidencia","Describir cada precio de forma clara y respaldada en el costo","Describir cada campana de forma clara y respaldada en el medio","Describir cada cliente de forma clara y respaldada en la cartera","","","","","",""
"multiplechoice","AUSGS","S1 Principios de Auditoria ISO 19011","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las conclusiones y las decisiones adoptadas a partir de la auditoria.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Conforme al contenido del curso, el principio de resultados auditables refuerza la trazabilidad de la auditoria porque exige que los resultados sean verificables, lo cual permite a la organizacion respaldar principalmente cual aspecto de la evaluacion realizada?","C","Los precios y las decisiones de venta de los productos","Las campanas y las decisiones de difusion de la marca","Las conclusiones y las decisiones adoptadas a partir de la auditoria","Los clientes y las decisiones de la cartera comercial","","","","","",""
"multiplechoice","AUSGS","S2 Programa y Enfoque por Riesgos","Yes","¡Correcto! Segun el material del curso, lo correcto es: La verificacion del cumplimiento y la mejora del sistema de gestion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Conforme al contenido del curso, la definicion de los objetivos dentro del programa de auditoria resulta esencial porque orienta el proposito de las auditorias, lo cual permite a la organizacion dirigir la vigilancia del sistema principalmente hacia cual finalidad?","B","La verificacion del cumplimiento de las ventas comerciales","La verificacion del cumplimiento y la mejora del sistema de gestion","La verificacion del cumplimiento de las campanas de la marca","La verificacion del cumplimiento de la cartera de clientes","","","","","",""
"multiplechoice","AUSGS","S3 Checklist Integrado ISO 45001","Yes","¡Correcto! Segun el material del curso, lo correcto es: El estado real del cumplimiento de los requisitos del sistema.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Conforme al contenido del curso, la verificacion con el checklist integrado exige contrastar cada requisito con la realidad de la organizacion, lo cual busca principalmente asegurar que la evaluacion refleje cual condicion del sistema de gestion auditado?","D","El estado real de los precios de los productos","El estado real de las campanas de la marca","El estado real de la cartera de clientes","El estado real del cumplimiento de los requisitos del sistema","","","","","",""
"multiplechoice","AUSGS","S4 Evidencia y Triangulacion","Yes","¡Correcto! Segun el material del curso, lo correcto es: El cumplimiento general del conjunto a partir de la muestra evaluada.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Conforme al contenido del curso, el muestreo debe seleccionar elementos representativos porque de ello depende que las conclusiones sean validas, lo cual permite al auditor extrapolar los resultados principalmente hacia cual aspecto del sistema de gestion?","A","El cumplimiento general del conjunto a partir de la muestra evaluada","El precio general del conjunto a partir de la muestra","El alcance general de la marca a partir de la muestra","La cartera general de clientes a partir de la muestra","","","","","",""
"multiplechoice","AUSGS","S5 Hallazgos Informe y RCSE","Yes","¡Correcto! Segun el material del curso, lo correcto es: Los resultados y las recomendaciones derivadas de la auditoria.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Conforme al contenido del curso, comunicar adecuadamente las conclusiones en un informe de auditoria resulta importante principalmente porque una comunicacion clara permite a la organizacion comprender y actuar sobre cual aspecto de la evaluacion del sistema de gestion?","C","Los precios y las recomendaciones de venta de productos","Las campanas y las recomendaciones de difusion de la marca","Los resultados y las recomendaciones derivadas de la auditoria","Los clientes y las recomendaciones de la cartera comercial","","","","","",""
"multiplechoice","AUSGS","S1 Principios de Auditoria ISO 19011","Yes","¡Correcto! Segun el material del curso, lo correcto es: Las conclusiones basadas en apreciaciones personales sin sustento.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Segun el material del curso, el enfoque basado en la evidencia obliga al auditor a sustentar sus hallazgos en informacion objetiva, lo cual busca principalmente evitar cual problema que afectaria la validez de la auditoria del sistema de gestion?","B","Las conclusiones basadas en los precios de los productos","Las conclusiones basadas en apreciaciones personales sin sustento","Las conclusiones basadas en las campanas de la marca","Las conclusiones basadas en la cartera de clientes","","","","","",""
"multiplechoice","AUSGS","S2 Programa y Enfoque por Riesgos","Yes","¡Correcto! Segun el material del curso, lo correcto es: El nivel de riesgo como factor para priorizar las auditorias.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Segun el material del curso, el enfoque basado en riesgos requiere partir de la evaluacion de riesgos de la organizacion porque las areas mas criticas exigen mayor atencion, lo cual refleja que la planificacion de auditorias se orienta principalmente por cual criterio?","D","El nivel de precio como factor para priorizar la venta","El nivel de alcance como factor para priorizar la campana","El nivel de compra como factor para priorizar la cartera","El nivel de riesgo como factor para priorizar las auditorias","","","","","",""
"multiplechoice","AUSGS","S3 Checklist Integrado ISO 45001","Yes","¡Correcto! Segun el material del curso, lo correcto es: Una evaluacion integral y coherente frente a los requisitos aplicables.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso AUSGS.","1","Segun el material del curso, la integracion de los marcos normativos en un unico checklist aporta coherencia a la auditoria porque evita evaluaciones fragmentadas, lo cual contribuye principalmente a que el sistema de gestion logre cual condicion en su evaluacion?","A","Una evaluacion integral y coherente frente a los requisitos aplicables","Una evaluacion integral de los precios de los productos","Una evaluacion integral de las campanas de la marca","Una evaluacion integral de la cartera de clientes","","","","","",""
