"Question Type: multiplechoice","Parent category","Category","Random answers","Correct feedback","Incorrect feedback","Points","Question","Correct","Answer A","Answer B","Answer C","Answer D","Answer E","Answer F","Answer G","Answer H","Answer I","Answer J"
"multiplechoice","EC","S1 Definicion y Peligros PRCS","Yes","¡Correcto! Segun el material del curso, lo correcto es: Aberturas limitadas ocupacion no continua y posibilidad de atmosferas peligrosas.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Que elementos permiten clasificar un recinto como espacio confinado a partir de sus caracteristicas fisicas y de sus condiciones internas dentro de la seguridad industrial aplicada a estos recintos segun el contenido tecnico del programa formativo","A","Aberturas limitadas ocupacion no continua y posibilidad de atmosferas peligrosas","Un uso exclusivamente industrial del recinto","El color de las paredes y del techo interior","La marca comercial de los equipos instalados","","","","","",""
"multiplechoice","EC","S2 Atmosfera O2 LEL e IDLH","Yes","¡Correcto! Segun el material del curso, lo correcto es: Al alcanzar el LEL la mezcla puede inflamarse ante una fuente de ignicion.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Que relacion existe entre el limite inferior de explosividad LEL y el riesgo de incendio o explosion en el interior de un espacio confinado donde pueden acumularse gases o vapores inflamables segun el contenido tecnico del programa formativo","C","Al alcanzar el LEL la mezcla se vuelve inerte","El LEL no tiene relacion con el riesgo de explosion","Al alcanzar el LEL la mezcla puede inflamarse ante una fuente de ignicion","El LEL indica una atmosfera rica en oxigeno","","","","","",""
"multiplechoice","EC","S3 Deteccion de Gases y LOTO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Bloquear y etiquetar todas las fuentes de energia y verificar la ausencia de energia.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Como debe procederse en el proceso de aislamiento de un equipo industrial vinculado a un espacio confinado para garantizar que no existan fuentes de energia activas durante el ingreso del personal segun el contenido tecnico del programa formativo","B","Dejar las fuentes activas para agilizar el trabajo","Bloquear y etiquetar todas las fuentes de energia y verificar la ausencia de energia","Aislar solo la energia electrica y omitir las demas","Confiar en un aviso verbal sin bloquear nada","","","","","",""
"multiplechoice","EC","S4 Ventilacion y Permiso Entrada","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque las tareas pueden generar contaminantes que deben renovarse de forma continua.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Por que la ventilacion forzada debe mantenerse activa durante toda la permanencia del personal en el interior de un espacio confinado y no unicamente antes del ingreso segun el contenido tecnico del programa formativo","D","Porque el aire interior nunca vuelve a contaminarse","Porque la ventilacion solo sirve al inicio","Porque asi se ahorra energia durante el trabajo","Porque las tareas pueden generar contaminantes que deben renovarse de forma continua","","","","","",""
"multiplechoice","EC","S5 Roles Vigia y Rescate","Yes","¡Correcto! Segun el material del curso, lo correcto es: El vigia monitorea a los entrantes y el supervisor verifica el cumplimiento de los protocolos.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Como se complementan los roles del vigia y del supervisor de ingreso para garantizar el control de los protocolos y la seguridad de los entrantes durante una operacion en un espacio confinado segun el contenido tecnico del programa formativo","A","El vigia monitorea a los entrantes y el supervisor verifica el cumplimiento de los protocolos","Ambos ingresan al recinto a realizar las tareas","Ambos se encargan solo de la contabilidad","Ninguno interviene en la seguridad de la operacion","","","","","",""
"multiplechoice","EC","S1 Definicion y Peligros PRCS","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque sus peligros pueden ser mortales si no se controlan adecuadamente.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Por que un espacio confinado con riesgos reconocidos no debe tratarse como un area comun de trabajo sino como un recinto que exige controles especificos antes del ingreso del personal segun el contenido tecnico del programa formativo","C","Porque su ingreso es siempre libre y sin riesgo","Porque solo se usa para almacenamiento seguro","Porque sus peligros pueden ser mortales si no se controlan adecuadamente","Porque nunca acumula gases ni vapores peligrosos","","","","","",""
"multiplechoice","EC","S2 Atmosfera O2 LEL e IDLH","Yes","¡Correcto! Segun el material del curso, lo correcto es: Que la exposicion sin proteccion puede causar dano grave o la muerte en poco tiempo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Que significa que un ambiente presente condiciones de peligro inmediato para la vida o la salud identificadas como IDLH al evaluar la atmosfera de un espacio confinado antes del ingreso del personal segun el contenido tecnico del programa formativo","B","Que la atmosfera es apta para trabajar sin equipo","Que la exposicion sin proteccion puede causar dano grave o la muerte en poco tiempo","Que el peligro solo aparece tras varias horas","Que el ambiente carece por completo de riesgos","","","","","",""
"multiplechoice","EC","S3 Deteccion de Gases y LOTO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Alerta de inmediato cualquier variacion peligrosa de la atmosfera durante el trabajo.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Que papel cumple el detector cuatro en uno al vigilar de forma continua la presencia de oxigeno gases inflamables y gases toxicos mientras el personal permanece dentro de un espacio confinado segun el contenido tecnico del programa formativo","D","Ilumina el interior del espacio confinado","Bloquea la energia de los equipos del recinto","Reemplaza al vigia durante la operacion","Alerta de inmediato cualquier variacion peligrosa de la atmosfera durante el trabajo","","","","","",""
"multiplechoice","EC","S4 Ventilacion y Permiso Entrada","Yes","¡Correcto! Segun el material del curso, lo correcto es: Determina cuanto aire debe renovarse para diluir los contaminantes del recinto.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Como se relaciona el calculo de la tasa de cambios de aire con la eficacia de la ventilacion forzada para lograr una atmosfera segura en el interior de un espacio confinado antes del ingreso del personal segun el contenido tecnico del programa formativo","A","Determina cuanto aire debe renovarse para diluir los contaminantes del recinto","Sirve solo para elegir el color del ventilador","No influye en la calidad del aire interior","Define unicamente el peso del equipo de ventilacion","","","","","",""
"multiplechoice","EC","S5 Roles Vigia y Rescate","Yes","¡Correcto! Segun el material del curso, lo correcto es: Permite izar y extraer al entrante desde el exterior sin exponer a otro rescatista.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Por que el sistema tripode con dispositivo de recuperacion resulta fundamental para el rescate sin entrada de un trabajador que quedo atrapado o inconsciente dentro de un espacio confinado segun el contenido tecnico del programa formativo","C","Permite iluminar el interior durante el rescate","Permite medir los gases del recinto afectado","Permite izar y extraer al entrante desde el exterior sin exponer a otro rescatista","Permite ventilar el espacio de forma automatica","","","","","",""
"multiplechoice","EC","S1 Definicion y Peligros PRCS","Yes","¡Correcto! Segun el material del curso, lo correcto es: El entrante queda expuesto a riesgos no controlados que pueden ser fatales.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Que consecuencia puede generarse si se autoriza el ingreso a un espacio confinado clasificado como PRCS sin haber identificado previamente los peligros reconocidos presentes en su interior segun el contenido tecnico del programa formativo","B","El ingreso resulta automaticamente seguro","El entrante queda expuesto a riesgos no controlados que pueden ser fatales","Se reduce el tiempo total de la tarea sin riesgo","Se elimina la necesidad de cualquier control","","","","","",""
"multiplechoice","EC","S2 Atmosfera O2 LEL e IDLH","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque la falta de oxigeno puede causar perdida de conciencia repentina sin aviso.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Por que un espacio confinado con deficiencia de oxigeno puede resultar mortal incluso cuando el trabajador no percibe ningun sintoma evidente al momento de ingresar a realizar sus tareas segun el contenido tecnico del programa formativo","D","Porque el trabajador siempre percibe la falta de oxigeno","Porque la deficiencia mejora la resistencia fisica","Porque el oxigeno bajo no afecta al organismo","Porque la falta de oxigeno puede causar perdida de conciencia repentina sin aviso","","","","","",""
"multiplechoice","EC","S3 Deteccion de Gases y LOTO","Yes","¡Correcto! Segun el material del curso, lo correcto es: Porque sus mediciones pueden ser incorrectas y ocultar una atmosfera peligrosa.","Respuesta incorrecta. Revisa la seccion correspondiente en el material del curso EC.","1","Por que un detector de gases que no ha superado su bump test o su calibracion no debe utilizarse para autorizar el ingreso a un espacio confinado a partir de sus lecturas segun el contenido tecnico del programa formativo","A","Porque sus mediciones pueden ser incorrectas y ocultar una atmosfera peligrosa","Porque su color no coincide con el reglamentario","Porque pesa mas que un detector calibrado","Porque detecta demasiados gases a la vez","","","","","",""
